generation,N_shifts,logPrior,logLik,eventRate,acceptRate
1489500,15,-625.646,-182.203,9.59787,0.644
1490000,10,-650.998,-150.011,5.06003,0.600333
1490500,7,-634.104,-169.128,5.15396,0.6
1491000,6,-664.038,-140.66,5.76096,0.603
1491500,5,-646.728,-159.988,3.02814,0.54
1492000,6,-618.297,-178.148,2.3523,0.556
1492500,3,-628.768,-169.41,1.21832,0.584
1493000,11,-596.552,-206.383,5.69466,0.62725
1493500,11,-611.481,-206.116,7.00986,0.608
1494000,2,-632.759,-165.371,1.40526,0.5725
1494500,3,-643.413,-154.908,1.75436,0.504
1495000,4,-632.019,-171.533,1.93853,0.526
1495500,6,-674.143,-134.942,3.5105,0.566
1496000,3,-664.021,-137.11,1.87713,0.567
1496500,7,-667.702,-131.658,6.29674,0.538
1497000,8,-652.271,-147.577,4.02187,0.6085
1497500,7,-669.631,-127.595,4.02053,0.62
1498000,7,-678.979,-127.095,6.05323,0.598
1498500,6,-662.821,-135.04,2.42952,0.604
1499000,3,-678.234,-121.024,0.535854,0.558571
1499500,5,-691.517,-120.928,3.29976,0.572
1500000,5,-696.302,-107.127,1.86576,0.564
1500500,8,-692.124,-114.467,2.37219,0.572
1501000,11,-659.773,-145.299,6.46958,0.592824
1501500,13,-656.334,-159.618,9.45013,0.614
1502000,15,-661.546,-156.315,5.38706,0.616
1502500,14,-649.879,-165.258,10.3118,0.62
1503000,11,-639.501,-167.206,4.96463,0.625
1503500,11,-638.455,-170.352,6.50448,0.592
1504000,7,-681.334,-120.257,2.10264,0.583125
1504500,3,-674.716,-125.406,0.752873,0.524
1505000,3,-648.335,-150.181,1.59429,0.533
1505500,5,-633.504,-170.94,3.35732,0.558
1506000,9,-603.532,-187.302,2.72485,0.594
1506500,9,-596.433,-209.256,7.31319,0.588
1507000,10,-618.099,-186.253,5.94291,0.585
1507500,8,-595.341,-207.555,1.97368,0.608
1508000,5,-648.935,-157.116,2.88216,0.593333
1508500,7,-661.754,-146.736,6.25907,0.566
1509000,8,-647.218,-157.945,4.64757,0.581
1509500,8,-652.88,-150.615,3.95581,0.566
1510000,14,-619.521,-195.995,8.74861,0.589
1510500,12,-613.743,-193.372,5.46153,0.586
1511000,11,-618.173,-188.604,3.38402,0.592
1511500,13,-623.622,-176.493,8.85591,0.606
1512000,13,-616.188,-185.874,5.29924,0.612
1512500,11,-621.915,-180.461,5.69915,0.616
1513000,9,-630.045,-174.122,4.22379,0.5994
1513500,6,-634.953,-168.944,3.16492,0.602
1514000,5,-627.549,-176.951,2.91065,0.5875
1514500,4,-630.531,-172.717,3.90143,0.564
1515000,5,-633.108,-170.022,1.96454,0.563
1515500,3,-630.837,-172.509,1.42465,0.584
1516000,2,-632.19,-166.91,3.36556,0.525
1516500,3,-625.517,-174.019,1.22914,0.502
1517000,5,-633.283,-169.35,2.44329,0.563
1517500,4,-649.816,-163.097,1.13227,0.58
1518000,7,-667.334,-138.484,4.28491,0.5722
1518500,5,-634.126,-164.174,3.93262,0.566
1519000,7,-662.912,-135.019,6.02655,0.572
1519500,5,-664.138,-131.294,1.40348,0.58
1520000,4,-642.274,-165.973,2.75215,0.568636
1520500,3,-624.071,-176.796,2.5049,0.47
1521000,2,-601.911,-195.407,0.753118,0.483
1521500,5,-641.425,-162.688,2.71991,0.534
1522000,5,-657.623,-129.721,2.41695,0.5649
1522500,5,-627.893,-171.041,4.10802,0.554
1523000,5,-635.845,-160.596,2.73265,0.552
1523500,4,-643.741,-149.043,2.03202,0.584
1524000,5,-663.896,-135.247,3.29411,0.578
1524500,3,-641.37,-151.274,1.86521,0.544
1525000,5,-661.284,-136.703,3.2886,0.556833
1525500,7,-664.865,-135.805,4.73383,0.566
1526000,4,-666.602,-136.974,3.90739,0.544444
1526500,7,-690.93,-121.166,6.87016,0.548
1527000,7,-659.492,-151.942,4.26664,0.549333
1527500,5,-640.344,-156.002,1.22995,0.57
1528000,6,-647.292,-149.13,1.20258,0.58
1528500,3,-644.634,-161.944,5.9864,0.552
1529000,7,-672.138,-142.891,8.05442,0.539
1529500,6,-649.936,-147.286,3.78167,0.604
1530000,6,-653.811,-145.558,2.09117,0.602
1530500,4,-657.11,-142.029,3.10915,0.488
1531000,3,-651.572,-147.181,1.04193,0.504
1531500,3,-662.918,-141.106,3.57767,0.606
1532000,4,-656.025,-139.956,2.48532,0.566
1532500,3,-644.099,-155.304,0.934704,0.546
1533000,4,-634.508,-171.376,5.21568,0.543714
1533500,4,-649.592,-152.218,1.08317,0.56
1534000,3,-634.437,-168.843,1.09866,0.571
1534500,4,-642.027,-160.527,2.32343,0.612
1535000,3,-665.176,-140.107,2.8948,0.558
1535500,2,-629.802,-166.712,1.16449,0.512
1536000,2,-631.118,-166.173,1.21135,0.501
1536500,4,-653.663,-146.39,2.1027,0.514
1537000,4,-594.862,-203.458,2.38264,0.547333
1537500,4,-596.851,-210.009,1.94579,0.628
1538000,5,-614.923,-186.823,2.62897,0.593
1538500,3,-630.189,-170.768,1.59072,0.544
1539000,6,-621.533,-183.654,2.90334,0.567
1539500,4,-621.98,-172.579,1.08089,0.518
1540000,4,-581.836,-218.548,0.864788,0.507
1540500,5,-607.505,-195.731,3.97698,0.528
1541000,4,-615.277,-182.615,2.28632,0.551
1541500,4,-616.348,-196.746,2.96666,0.548
1542000,4,-628.037,-174.392,1.96819,0.522
1542500,2,-625.732,-171.885,0.901088,0.448
1543000,3,-621.823,-175.019,0.859237,0.463
1543500,4,-612.327,-192.276,2.34173,0.486
1544000,5,-648.296,-154.38,3.3191,0.542
1544500,8,-669.8,-131.368,3.18785,0.582
1545000,7,-691.082,-111.226,3.088,0.5777
1545500,5,-698.592,-98.0622,3.41662,0.564
1546000,5,-681.261,-120.369,2.55863,0.578
1546500,7,-674.872,-119.035,2.56801,0.536
1547000,7,-673.781,-123.042,4.84715,0.561
1547500,8,-713.111,-88.0016,2.10638,0.616
1548000,2,-624.182,-171.471,0.423505,0.5402
1548500,3,-646.115,-159.927,3.65282,0.504
1549000,4,-632.838,-162.378,1.13614,0.5844
1549500,4,-661.573,-143.674,3.23186,0.542
1550000,7,-623.212,-184.97,2.98037,0.588333
1550500,2,-637.555,-163.783,1.07529,0.554
1551000,3,-617.708,-180.056,1.21156,0.546
1551500,3,-645.437,-154.016,0.984353,0.558
1552000,5,-642.557,-162.885,2.32426,0.547
1552500,5,-636.185,-163.814,4.5525,0.536
1553000,4,-711.44,-97.7432,2.54634,0.5502
1553500,6,-725.218,-82.3226,3.81266,0.59
1554000,6,-704.311,-107.119,8.03477,0.573
1554500,7,-715.542,-94.0479,5.02134,0.606
1555000,6,-680.528,-112.215,2.98216,0.573167
1555500,6,-696.935,-105.652,2.77596,0.594
1556000,2,-592.31,-208.717,1.27713,0.54725
1556500,2,-610.906,-188.624,2.30915,0.49
1557000,10,-707.003,-106.5,5.243,0.574
1557500,13,-695.964,-115.93,6.45056,0.628
1558000,12,-670.785,-138.994,7.70276,0.59
1558500,12,-660.544,-148.627,3.95167,0.6
1559000,9,-730.596,-78.9728,4.06245,0.57625
1559500,10,-722.487,-90.6648,6.32541,0.598
1560000,8,-631.999,-177.43,2.87039,0.5845
1560500,7,-593.3,-217.556,2.48977,0.63
1561000,6,-647.113,-152.92,2.86476,0.595
1561500,5,-666.448,-131.165,5.16397,0.538
1562000,9,-642.852,-158.287,6.96464,0.6115
1562500,8,-647.009,-147.087,3.50206,0.57
1563000,4,-674.467,-119.906,1.02701,0.599333
1563500,5,-683.731,-105.819,2.59177,0.59
1564000,4,-692.945,-99.9313,2.28784,0.536
1564500,6,-689.702,-103.461,2.69295,0.574
1565000,8,-703.903,-94.9112,2.93645,0.565
1565500,8,-699.498,-98.4233,3.94908,0.606
1566000,8,-695.037,-106.6,5.74738,0.604
1566500,6,-717.775,-84.5748,5.59788,0.57
1567000,9,-687.023,-113.058,3.20857,0.58
1567500,7,-683.807,-119.29,2.53595,0.574
1568000,7,-686.025,-117.069,5.20293,0.569167
1568500,6,-687.484,-106.989,3.19555,0.59
1569000,9,-676.17,-127.811,7.2041,0.56725
1569500,10,-702.742,-107.248,8.97745,0.606
1570000,7,-687.505,-126.419,2.37652,0.57
1570500,6,-650.038,-155.366,1.70031,0.59
1571000,7,-683.773,-114.066,4.38939,0.5905
1571500,4,-678.064,-125.069,2.52565,0.55
1572000,3,-702.119,-92.8432,3.3576,0.534
1572500,4,-663.037,-129.651,2.72448,0.556
1573000,8,-667.128,-136.078,3.69531,0.56
1573500,6,-658.912,-144.277,4.20018,0.616
1574000,7,-689.314,-108.043,4.24754,0.591143
1574500,5,-681.127,-119.259,3.01587,0.598
1575000,2,-652.277,-145.724,0.352904,0.526
1575500,5,-672.33,-127.238,2.46141,0.55
1576000,3,-666.735,-128.317,4.86998,0.545
1576500,4,-665.552,-129.968,1.19637,0.564
1577000,5,-663.796,-131.475,2.06802,0.575
1577500,8,-681.539,-117.193,3.73929,0.606
1578000,9,-676.027,-125.564,10.6563,0.62
1578500,11,-697.6,-122.57,7.35311,0.562
1579000,10,-684.948,-123.724,6.93509,0.584182
1579500,9,-687.675,-118.089,5.80334,0.566
1580000,6,-655.508,-139.87,3.18693,0.58175
1580500,4,-677.046,-124.676,2.29311,0.564
1581000,5,-661.623,-129.736,2.3408,0.583667
1581500,4,-664.942,-122.214,1.58183,0.538
1582000,6,-659.728,-131.029,4.00601,0.557
1582500,9,-679.757,-125.391,4.96883,0.602
1583000,8,-641.601,-164.008,3.9316,0.57125
1583500,8,-667.454,-142.578,7.88998,0.582
1584000,10,-665.966,-148.368,6.65171,0.594
1584500,8,-644.302,-160.407,3.77877,0.614
1585000,11,-641.593,-155.105,2.4746,0.606
1585500,11,-657.842,-149.209,7.216,0.614
1586000,9,-667.971,-144.421,7.16272,0.612
1586500,10,-639.249,-166.688,6.65867,0.618
1587000,11,-691.419,-118.068,4.80572,0.5855
1587500,8,-673.083,-129.806,3.27404,0.606
1588000,9,-669.457,-132.735,2.71995,0.595
1588500,13,-675.446,-131.851,5.31196,0.608
1589000,10,-639.721,-164.12,5.50691,0.613333
1589500,5,-654.376,-140.282,2.93677,0.564
1590000,3,-634.43,-166.127,2.48661,0.579
1590500,2,-640.675,-157.993,1.47187,0.514
1591000,6,-629.65,-172.89,5.21696,0.53
1591500,4,-635.873,-167.449,0.964382,0.6
1592000,5,-628.468,-172.918,2.15329,0.562
1592500,5,-643.095,-158.482,2.90291,0.568
1593000,3,-622.691,-176.276,1.33853,0.571231
1593500,3,-617.734,-185.375,2.28278,0.518
1594000,7,-619.598,-179.298,2.69637,0.542
1594500,6,-629.021,-175.488,3.19522,0.56
1595000,5,-625.339,-172.815,2.77785,0.579
1595500,4,-618.89,-189.596,5.8945,0.57
1596000,3,-626.443,-173.419,1.49949,0.559
1596500,2,-629.097,-168.631,1.84476,0.534
1597000,4,-635.836,-162.643,1.60279,0.518
1597500,2,-634.26,-164.153,0.968286,0.51
1598000,6,-644.875,-157.007,4.38448,0.568556
1598500,8,-648.083,-148.594,3.6885,0.598
1599000,8,-634.113,-169.444,3.39714,0.546
1599500,12,-670.44,-147.009,9.73266,0.618
1600000,10,-654.708,-149.797,8.67641,0.5995
1600500,9,-655.909,-143.143,4.72001,0.598
1601000,5,-633.703,-165.513,3.49155,0.606
1601500,5,-612.127,-190.66,1.87078,0.578
1602000,5,-620.817,-180.777,2.28547,0.567
1602500,8,-605.611,-203.141,1.89996,0.554
1603000,8,-651.174,-143.449,3.70516,0.5884
1603500,8,-664.953,-134.951,8.28939,0.544
1604000,9,-602.882,-199.982,4.24308,0.5825
1604500,5,-578.14,-221.176,2.13961,0.548
1605000,5,-583.98,-215.79,2.90156,0.564
1605500,7,-582.072,-222.997,3.61998,0.63
1606000,6,-659.957,-134.663,2.28741,0.578667
1606500,9,-642.871,-167.943,5.20753,0.568
1607000,14,-625.84,-181.92,6.58932,0.598429
1607500,10,-604.249,-203.227,5.06851,0.566
1608000,7,-618.082,-186.226,6.3439,0.569
1608500,6,-625.744,-170.743,2.00737,0.61
1609000,6,-622.303,-174.83,5.01496,0.582
1609500,8,-629.418,-173.83,2.78618,0.568
1610000,2,-611.086,-189.557,1.71817,0.566444
1610500,4,-611.307,-185.841,2.8001,0.512
1611000,9,-649.06,-155.371,2.16626,0.574
1611500,7,-621.189,-184.452,3.0819,0.602
1612000,4,-608.591,-195.501,2.59017,0.58
1612500,3,-600.759,-202.158,2.97811,0.576
1613000,7,-616.272,-183.236,4.37584,0.578571
1613500,5,-629.643,-175.146,4.71704,0.56
1614000,4,-605.919,-194.401,3.8234,0.564
1614500,4,-646.482,-155.3,1.60311,0.546
1615000,3,-595.081,-210.859,1.8572,0.5394
1615500,7,-600.497,-205.77,2.76273,0.568
1616000,9,-621.13,-200.389,5.16722,0.583
1616500,3,-601.443,-204.628,2.97993,0.592
1617000,2,-608.425,-190.837,1.57624,0.57
1617500,4,-625.491,-178.956,2.84693,0.582
1618000,3,-616.622,-181.082,1.01508,0.588
1618500,5,-614.798,-186.997,4.8581,0.52
1619000,10,-610.93,-203.817,8.44187,0.546
1619500,8,-626.825,-185.8,6.26266,0.608
1620000,7,-624.426,-188.767,3.58472,0.612
1620500,3,-598.416,-201.724,2.55104,0.532
1621000,4,-595.862,-206.321,4.08899,0.529
1621500,2,-582.246,-215.901,0.686858,0.534
1622000,3,-640.555,-151.909,2.55878,0.580692
1622500,4,-658.756,-131.748,1.40719,0.552
1623000,3,-666.857,-134.281,2.47378,0.559
1623500,4,-699.617,-98.7919,3.28836,0.584
1624000,2,-604.919,-192.423,1.52825,0.518333
1624500,3,-591.132,-212.411,1.8796,0.526
1625000,5,-601.662,-198.858,2.40223,0.538
1625500,3,-616.582,-180.826,2.83991,0.6
1626000,2,-616.147,-178.065,0.631679,0.534
1626500,4,-621.943,-176.862,1.99954,0.522
1627000,5,-629.862,-168.315,3.0012,0.532
1627500,8,-644.964,-166.862,6.30184,0.604
1628000,8,-674.324,-127.118,4.5531,0.5832
1628500,8,-675.664,-121.588,5.3159,0.606
1629000,8,-690.148,-112.334,4.76649,0.629
1629500,8,-665.334,-131.022,4.42067,0.628
1630000,8,-666.048,-132.555,7.12838,0.590706
1630500,8,-658.989,-134.878,3.65321,0.632
1631000,5,-640.877,-156.028,3.40317,0.59825
1631500,5,-644.391,-157.985,2.42604,0.568
1632000,9,-665.49,-131.187,4.67028,0.582
1632500,10,-651.484,-146.871,3.71573,0.57
1633000,9,-659.683,-148.357,5.86308,0.571
1633500,7,-651.07,-152.092,4.83655,0.592
1634000,5,-639.207,-156.415,3.63671,0.581
1634500,8,-640.95,-160.208,4.93264,0.564
1635000,6,-660.198,-135.514,2.69063,0.571
1635500,8,-651.457,-147.456,3.60217,0.576
1636000,6,-686.174,-111.937,3.35299,0.591833
1636500,5,-672.993,-131.801,1.62327,0.566
1637000,8,-688.777,-117.753,6.01652,0.56
1637500,8,-670.601,-124.993,1.92649,0.594
1638000,6,-675.95,-122.799,3.11084,0.584
1638500,6,-656.928,-138.136,4.93559,0.556
1639000,4,-640.399,-157.815,2.67827,0.57144
1639500,5,-638.216,-162.479,3.47238,0.568
1640000,8,-667.292,-134.856,3.41481,0.577
1640500,10,-690.27,-115.62,6.54966,0.62
1641000,10,-701.939,-104.757,4.35668,0.611
1641500,6,-672.19,-124.752,4.9444,0.574
1642000,6,-690.804,-110.747,5.08657,0.58
1642500,7,-695.112,-107.111,3.11536,0.56
1643000,10,-676.254,-128.107,6.62895,0.5868
1643500,10,-678.125,-128.014,7.24309,0.602
1644000,8,-705.62,-97.48,3.39056,0.57475
1644500,3,-672.24,-118.066,2.29667,0.58
1645000,4,-680.394,-107.719,0.71219,0.534
1645500,4,-683.064,-112.364,2.91253,0.528
1646000,4,-682.369,-113.007,2.31104,0.529
1646500,4,-651.426,-143.48,4.40049,0.514
1647000,4,-649.856,-153.205,1.8618,0.529
1647500,3,-638.066,-151.387,1.16028,0.524
1648000,7,-684.286,-112.132,5.65028,0.572941
1648500,8,-691.197,-111.196,4.857,0.574
1649000,7,-670.214,-120.822,1.94829,0.577167
1649500,5,-667.723,-120.976,0.968938,0.56
1650000,5,-692.665,-99.8612,2.49237,0.561375
1650500,5,-670.4,-119.203,1.21555,0.49
1651000,6,-694.713,-99.4411,1.13135,0.557
1651500,4,-703.729,-90.0487,0.945584,0.526
1652000,5,-682.313,-114.821,3.77191,0.5572
1652500,5,-693.893,-105.175,3.78983,0.58
1653000,5,-655.747,-144.67,4.3995,0.548667
1653500,6,-692.398,-108.263,3.78151,0.564
1654000,7,-674.268,-122.214,2.61515,0.585
1654500,6,-662.532,-131.112,4.64194,0.55
1655000,5,-674.424,-120.053,3.57265,0.576
1655500,7,-681.807,-109.044,0.937574,0.59
1656000,7,-675.723,-119.907,5.23065,0.602
1656500,5,-661.688,-126.194,1.1295,0.59
1657000,8,-655.614,-145.799,5.87294,0.599167
1657500,8,-657.275,-143.758,3.63531,0.542
1658000,5,-644.28,-153.553,3.15922,0.576333
1658500,5,-650.187,-149.072,3.09213,0.554
1659000,6,-687.792,-109.403,2.53368,0.602333
1659500,5,-677.417,-122.47,3.2473,0.538
1660000,7,-696.856,-102.181,4.47025,0.562
1660500,8,-711.116,-94.1591,5.25546,0.56
1661000,9,-700.903,-96.9315,3.79019,0.587
1661500,8,-688.011,-118.147,5.44565,0.558
1662000,3,-672.233,-123.682,4.95802,0.568
1662500,5,-685.062,-112.796,3.93712,0.522
1663000,10,-695.509,-111.315,6.3034,0.57525
1663500,6,-689.678,-110.091,4.3896,0.592
1664000,4,-666.386,-132.87,3.9021,0.593
1664500,4,-692.957,-104.055,3.7688,0.554
1665000,8,-680.642,-119.443,4.32917,0.574
1665500,10,-708.487,-96.2395,4.18715,0.636
1666000,8,-643.26,-157.008,6.52678,0.574875
1666500,9,-651.844,-146.325,4.05037,0.616
1667000,9,-655.302,-150.179,6.00156,0.614
1667500,10,-650.545,-146.22,5.90547,0.606
1668000,6,-686.895,-115.575,4.13109,0.604667
1668500,5,-665.407,-136.2,1.27294,0.58
1669000,3,-631.871,-163.692,1.0936,0.563
1669500,4,-674.454,-120.362,3.47571,0.54
1670000,9,-678.012,-124.281,3.52914,0.577
1670500,6,-665.776,-137.875,5.05988,0.588
1671000,8,-674.465,-126.606,6.48149,0.588
1671500,9,-676.632,-131.627,5.36439,0.64
1672000,8,-659.416,-135.879,2.61165,0.5936
1672500,10,-670.309,-133.876,6.92824,0.582
1673000,14,-678.459,-135.995,9.36204,0.578
1673500,15,-684.861,-130.204,9.75969,0.616
1674000,4,-663.795,-132.624,4.06514,0.593
1674500,6,-670.355,-122.647,4.99853,0.58
1675000,5,-673.932,-123.692,2.25646,0.558
1675500,3,-650.927,-145.879,2.2324,0.506
1676000,6,-671.827,-129.15,1.76384,0.563444
1676500,5,-662.365,-147.461,2.8016,0.61
1677000,2,-651.87,-146.352,0.735201,0.601
1677500,9,-673.79,-137.607,5.59103,0.588
1678000,4,-652.158,-148.534,1.59817,0.570667
1678500,4,-620.004,-187.204,1.1462,0.574
1679000,6,-604.497,-193.067,3.95121,0.59
1679500,5,-631.014,-166.731,2.09833,0.548
1680000,7,-641.052,-168.204,3.84402,0.574
1680500,5,-594.481,-213.861,5.49868,0.612
1681000,3,-608.853,-189.611,0.683657,0.588
1681500,5,-642.103,-164.811,6.51386,0.592
1682000,2,-642.786,-154.951,0.653539,0.576
1682500,2,-630.362,-169.095,0.855091,0.484
1683000,4,-653.08,-155.351,1.75447,0.528
1683500,3,-651.1,-150.233,1.46667,0.536
1684000,8,-654.796,-143.851,4.39565,0.557
1684500,7,-647.759,-157.222,4.99701,0.592
1685000,15,-662.305,-161.341,7.891,0.588
1685500,12,-666.864,-155.444,7.04004,0.638
1686000,12,-675.954,-151.871,5.07593,0.606
1686500,13,-683.771,-131.028,6.61131,0.644
1687000,11,-650.474,-161.499,7.30653,0.637
1687500,12,-664.977,-141.066,2.97875,0.636
1688000,7,-663.076,-135.587,2.68905,0.5926
1688500,4,-640.233,-168.164,1.77141,0.556
1689000,6,-692.55,-112.186,2.45808,0.55
1689500,7,-679.751,-129.213,4.38196,0.532
1690000,11,-606.166,-198.993,4.29425,0.577333
1690500,10,-628.402,-180.07,6.36823,0.61
1691000,10,-655.315,-149.315,5.09771,0.585
1691500,13,-662.747,-145.159,3.62584,0.656
1692000,16,-679.064,-140.123,6.42278,0.5986
1692500,16,-697.384,-123.791,9.76064,0.624
1693000,10,-690.769,-117.548,4.16316,0.619
1693500,7,-661.987,-147.64,5.97519,0.6
1694000,15,-652.669,-154.998,10.9958,0.62225
1694500,9,-633.304,-170.401,4.13484,0.62
1695000,15,-667.214,-133.626,9.59497,0.598727
1695500,10,-644.302,-165.258,6.49364,0.598
1696000,4,-641.971,-146.929,1.58567,0.569
1696500,4,-623.198,-169.828,2.25252,0.536
1697000,4,-665.89,-136.289,0.863128,0.54275
1697500,2,-663.58,-136.029,1.911,0.472
1698000,2,-650.446,-144.764,0.277417,0.495
1698500,3,-666.035,-136.057,1.34612,0.5
1699000,4,-676.045,-130.74,1.93908,0.501
1699500,2,-660.518,-140.343,0.861872,0.522
1700000,5,-729.898,-76.4596,3.53978,0.563
1700500,6,-720.346,-78.9681,3.57715,0.584
1701000,3,-635.35,-166.123,4.25306,0.5345
1701500,3,-655.144,-142.922,2.24757,0.556
1702000,9,-640.997,-167.816,4.40532,0.567
1702500,9,-635.083,-176.772,4.15703,0.568
1703000,11,-658.775,-143.316,5.44584,0.589
1703500,8,-661.587,-129.505,4.00401,0.61
1704000,10,-693.361,-109.032,7.36436,0.593
1704500,7,-680.458,-114.676,3.7329,0.638
1705000,4,-648.743,-152.394,2.58798,0.5775
1705500,2,-650.953,-145.579,1.93999,0.52
1706000,6,-689.927,-116.975,3.88787,0.537
1706500,7,-698.331,-105.471,3.4218,0.56
1707000,2,-686.319,-114.962,1.88672,0.554688
1707500,3,-676.818,-119.505,0.990601,0.554
1708000,3,-691.033,-108.338,1.17513,0.545
1708500,8,-686.128,-129.495,2.40399,0.526
1709000,7,-688.461,-116.716,4.33717,0.5594
1709500,9,-681.673,-119.989,5.51496,0.58
1710000,10,-689.488,-115.097,5.13557,0.578
1710500,9,-680.623,-120.526,3.84325,0.584
1711000,3,-667.035,-136.357,1.33042,0.5844
1711500,4,-651.619,-150.586,2.77032,0.57
1712000,8,-728.118,-86.2559,4.03178,0.578364
1712500,7,-707.905,-95.9282,3.12704,0.558
1713000,12,-715.323,-100.936,5.451,0.590333
1713500,13,-699.556,-110.806,5.89041,0.602
1714000,13,-715.355,-104.904,10.1267,0.615
1714500,15,-706.662,-98.8362,6.52984,0.61
1715000,6,-668.551,-131.02,1.98586,0.58875
1715500,4,-649.543,-147.408,1.39452,0.552
1716000,4,-675.613,-127.289,1.37033,0.576
1716500,9,-661.657,-147.012,8.20165,0.616
1717000,7,-665.238,-138.355,2.58142,0.609
1717500,4,-677.047,-130.384,3.08455,0.568
1718000,6,-677.603,-129.214,3.20864,0.546
1718500,6,-657.265,-142.854,2.67108,0.58
1719000,4,-669.855,-127.433,2.1155,0.567714
1719500,7,-697.505,-110.705,2.03595,0.564
1720000,11,-658.568,-142.633,3.19131,0.596
1720500,9,-636.669,-164.93,4.49888,0.588
1721000,9,-616.486,-187.786,4.61493,0.574
1721500,6,-619.91,-187.754,3.4582,0.614
1722000,4,-627.934,-177.298,1.89147,0.572429
1722500,4,-635.78,-170.713,3.23042,0.576
1723000,5,-621.661,-179.484,6.69045,0.578
1723500,4,-619.661,-185.806,4.01572,0.55
1724000,6,-638.846,-182.738,7.92208,0.542
1724500,6,-654.718,-149.915,2.6222,0.616
1725000,5,-624.479,-174.19,2.19818,0.5735
1725500,6,-618.632,-183.768,5.4328,0.594
1726000,5,-629.588,-168.006,2.0256,0.601
1726500,5,-616.87,-183.401,2.44157,0.588
1727000,2,-624.728,-175.019,1.65456,0.605
1727500,6,-615.598,-183.529,0.877096,0.514
1728000,9,-627.619,-175.943,5.58501,0.586143
1728500,10,-641.719,-169.328,4.40996,0.594
1729000,11,-661.042,-148.284,7.24305,0.599933
1729500,11,-680.488,-126.894,5.43344,0.634
1730000,8,-637.584,-158.767,3.71601,0.624
1730500,7,-662.849,-136.38,4.62783,0.548
1731000,10,-642.708,-168.482,8.47548,0.602429
1731500,11,-638.616,-179.779,4.7664,0.606
1732000,13,-647.982,-173.16,6.53498,0.621
1732500,14,-630.738,-183.32,9.91257,0.618
1733000,14,-673.113,-146.518,5.67744,0.577
1733500,16,-654.442,-159.543,5.15995,0.594
1734000,13,-653.138,-157.161,7.50034,0.608
1734500,13,-657.757,-158.497,5.38599,0.622
1735000,11,-634.407,-162.272,4.60731,0.5922
1735500,8,-614.618,-183.148,3.11917,0.576
1736000,6,-655.737,-144.408,5.0422,0.577
1736500,5,-628.099,-168.539,4.25669,0.598
1737000,5,-629.653,-167.148,2.27343,0.579
1737500,3,-647.573,-147.389,2.8964,0.584
1738000,2,-597.732,-206.205,1.27657,0.586333
1738500,4,-605.398,-199.513,4.74582,0.556
1739000,5,-612.729,-188.844,2.45683,0.576
1739500,5,-602.142,-194.843,3.34255,0.57
1740000,2,-595.328,-202.563,0.712063,0.537
1740500,4,-606.155,-197.994,1.12099,0.496
1741000,5,-610.578,-191.669,2.35343,0.55
1741500,6,-599.657,-198.673,1.12176,0.576
1742000,6,-605.117,-199.242,3.43806,0.569
1742500,5,-591.844,-207.906,2.42033,0.574
1743000,7,-612.722,-197.594,6.32021,0.593
1743500,6,-610.127,-189.424,2.70198,0.628
1744000,6,-616.44,-185.778,3.1344,0.597
1744500,9,-624.912,-184.374,4.5369,0.586
1745000,5,-594.377,-204.916,1.84785,0.576706
1745500,5,-608.249,-188.239,1.98073,0.568
1746000,7,-641.629,-166.499,3.74036,0.5725
1746500,3,-657.329,-144.981,2.07458,0.6
1747000,3,-599.226,-204.997,0.676869,0.577
1747500,2,-609.504,-186.46,0.651403,0.498
1748000,4,-635.743,-165.931,2.73263,0.555
1748500,4,-648.216,-152.596,3.22571,0.566
1749000,3,-611.61,-194.847,0.791784,0.561
1749500,2,-655.424,-142.024,0.997056,0.476
1750000,5,-635.394,-163.061,1.57827,0.543
1750500,8,-660.21,-149.648,3.21399,0.622
1751000,5,-647.458,-158.635,3.89997,0.601
1751500,6,-675.538,-128.556,3.74481,0.516
1752000,7,-590.13,-237.19,8.48324,0.550714
1752500,8,-622.493,-190.057,3.6226,0.606
1753000,9,-642.67,-162.838,8.02533,0.604
1753500,6,-627.379,-176.099,3.11629,0.606
1754000,4,-611.524,-194.104,1.98904,0.566429
1754500,2,-622.835,-173.221,1.89537,0.49
1755000,3,-652.889,-155.546,5.12929,0.511
1755500,2,-594.214,-205.784,2.02871,0.504
1756000,2,-620.901,-183.757,2.91694,0.5328
1756500,4,-648.428,-159.347,1.36863,0.554
1757000,4,-621.935,-183.774,4.17089,0.545
1757500,5,-624.258,-182.693,3.6241,0.62
1758000,5,-637.331,-165.372,1.26821,0.596
1758500,4,-637.081,-165.827,3.1781,0.544
1759000,7,-637.149,-165.674,4.67967,0.579182
1759500,7,-648.299,-158.085,4.94021,0.612
1760000,5,-617.853,-184.979,2.53332,0.549143
1760500,2,-639.415,-167.852,1.75921,0.57
1761000,3,-627.784,-175.609,1.08884,0.548333
1761500,3,-633.835,-166.355,3.64007,0.52
1762000,5,-654.645,-149.642,1.35663,0.528
1762500,6,-611.36,-183.759,2.46509,0.56
1763000,4,-662.838,-139.872,2.68784,0.547
1763500,4,-660.688,-141.936,1.79171,0.596
1764000,4,-653.776,-148.284,2.08537,0.572
1764500,4,-636.645,-160.477,1.84078,0.538
1765000,4,-618.549,-180.38,3.04112,0.554
1765500,5,-635.608,-169.555,1.37742,0.564
1766000,4,-621.392,-176.468,1.09836,0.538
