
code	|	name	|	preferred name	|	taxid
1	|	Bothrops lanceolatus	|	 	|	157553
1	|	Bothrops leucurus	|	 	|	157295
1	|	Bothrops lutzi	|	 	|	1368281
1	|	Bothrops marajoensis	|	 	|	157554
1	|	Bothrops marmoratus	|	 	|	1441605
2	|	Bothrops mattogrossensis	|	Bothrops matogrossensis	|	1171125
3	|	Bothrops medusa	|	 	|	 
1	|	Bothrops monsignifer	|	 	|	2985273
1	|	Bothrops moojeni	|	 	|	98334
1	|	Bothrops muriciensis	|	 	|	2603269
1	|	Bothrops neuwiedi	|	 	|	95648
3	|	Bothrops oligobalius	|	 	|	 
1	|	Bothrops oligolepis	|	 	|	1899441
1	|	Bothrops osbornei	|	 	|	157556
1	|	Bothrops otavioi	|	 	|	2985272
1	|	Bothrops pauloensis	|	 	|	1042543
1	|	Bothrops pictus	|	 	|	133440
1	|	Bothrops pirajai	|	 	|	113192
1	|	Bothrops pubescens	|	 	|	1170827
1	|	Bothrops pulcher	|	Bothrops pulchra	|	1170826
1	|	Bothrops punctatus	|	 	|	157559
3	|	Bothrops sanctaecrucis	|	 	|	 
1	|	Bothrops sazimai	|	 	|	3025138
1	|	Bothrops sonene	|	 	|	2985271
1	|	Bothrops taeniatus	|	 	|	106598
1	|	Bothrops venezuelensis	|	 	|	2058925
1	|	Brachylophus bulabula	|	 	|	1984862
1	|	Brachylophus fasciatus	|	 	|	46195
3	|	Brachylophus gau	|	 	|	 
1	|	Brachylophus vitiensis	|	 	|	46196
1	|	Brachymeles apus	|	 	|	979807
1	|	Brachymeles bicolandia	|	 	|	1132839
1	|	Brachymeles bicolor	|	 	|	316460
1	|	Brachymeles boholensis	|	 	|	979810
1	|	Brachymeles bonitae	|	 	|	946245
1	|	Brachymeles boulengeri	|	 	|	979809
1	|	Brachymeles brevidactylus	|	 	|	1132840
1	|	Brachymeles burksi	|	 	|	2828496
1	|	Brachymeles cebuensis	|	 	|	979815
1	|	Brachymeles cobos	|	 	|	1132841
1	|	Brachymeles dalawangdaliri	|	 	|	2800652
1	|	Brachymeles elerae	|	 	|	979816
1	|	Brachymeles gracilis	|	 	|	293403
1	|	Brachymeles hilong	|	 	|	979822
1	|	Brachymeles ilocandia	|	 	|	2219992
3	|	Brachymeles isangdaliri	|	 	|	 
1	|	Brachymeles kadwa	|	 	|	1001967
1	|	Brachymeles libayani	|	 	|	1132838
1	|	Brachymeles ligtas	|	 	|	2219993
1	|	Brachymeles lukbani	|	 	|	979823
1	|	Brachymeles makusog	|	 	|	979824
3	|	Brachymeles mapalanggaon	|	 	|	 
1	|	Brachymeles mindorensis	|	 	|	979812
1	|	Brachymeles minimus	|	 	|	979825
1	|	Brachymeles miriamae	|	 	|	979833
1	|	Brachymeles muntingkamay	|	 	|	979827
1	|	Brachymeles orientalis	|	 	|	1001968
1	|	Brachymeles paeforum	|	 	|	2219994
1	|	Brachymeles pathfinderi	|	 	|	979828
1	|	Brachymeles samad	|	 	|	1191203
1	|	Brachymeles samarensis	|	 	|	979829
1	|	Brachymeles schadenbergi	|	 	|	979830
3	|	Brachymeles suluensis	|	 	|	 
1	|	Brachymeles talinis	|	 	|	245597
1	|	Brachymeles taylori	|	 	|	979813
1	|	Brachymeles tiboliorum	|	 	|	1191204
1	|	Brachymeles tridactylus	|	 	|	979831
1	|	Brachymeles tungaoi	|	 	|	1001972
3	|	Brachymeles vermis	|	 	|	 
3	|	Brachymeles vindumi	|	 	|	 
1	|	Brachymeles vulcani	|	 	|	1191205
3	|	Brachymeles wrighti	|	 	|	 
3	|	Brachyophis revoili	|	 	|	 
1	|	Brachyorrhos albus	|	 	|	1229961
1	|	Brachyorrhos gastrotaenius	|	 	|	2911134
3	|	Brachyorrhos pygmaeus	|	 	|	 
1	|	Brachyorrhos raffrayi	|	 	|	1231924
1	|	Brachyorrhos wallacei	|	 	|	1229963
1	|	Brachyseps anosyensis	|	 	|	665116
1	|	Brachyseps frontoparietalis	|	 	|	665117
3	|	Brachyseps gastrostictus	|	 	|	 
3	|	Brachyseps mandady	|	 	|	 
1	|	Brachyseps punctatus	|	 	|	249445
3	|	Brachyseps spilostichus	|	 	|	 
1	|	Brachyseps splendidus	|	 	|	249452
1	|	Brachyurophis approximans	|	 	|	1412961
1	|	Brachyurophis australis	|	 	|	529685
3	|	Brachyurophis campbelli	|	 	|	 
3	|	Brachyurophis fasciolatus	|	 	|	 
1	|	Brachyurophis incinctus	|	 	|	1412962
1	|	Brachyurophis morrisi	|	 	|	1413208
1	|	Brachyurophis roperi	|	 	|	1295043
1	|	Brachyurophis semifasciatus	|	 	|	529684
1	|	Bradypodion atromontanum	|	 	|	301247
1	|	Bradypodion barbatulum	|	 	|	2869582
3	|	Bradypodion baviaanense	|	 	|	 
1	|	Bradypodion caeruleogula	|	 	|	1263117
2	|	Bradypodion caffrum	|	Bradypodion caffer	|	230336
1	|	Bradypodion damaranum	|	 	|	230334
1	|	Bradypodion dracomontanum	|	 	|	230341
1	|	Bradypodion gutturale	|	 	|	230335
1	|	Bradypodion kentanicum	|	 	|	301248
1	|	Bradypodion melanocephalum	|	 	|	230339
1	|	Bradypodion nemorale	|	 	|	355470
1	|	Bradypodion ngomeense	|	 	|	1263118
1	|	Bradypodion occidentale	|	 	|	179886
1	|	Bradypodion pumilum	|	 	|	179887
1	|	Bradypodion setaroi	|	 	|	230338
1	|	Bradypodion taeniabronchum	|	 	|	230340
1	|	Bradypodion thamnobates	|	 	|	230337
1	|	Bradypodion transvaalense	|	 	|	179889
1	|	Bradypodion ventrale	|	 	|	179890
1	|	Bradypodion venustum	|	 	|	2869583
1	|	Brasiliscincus agilis	|	 	|	185481
1	|	Brasiliscincus caissara	|	 	|	214936
1	|	Brasiliscincus heathi	|	 	|	185480
1	|	Broadleysaurus major	|	 	|	174280
1	|	Bronchocela burmana	|	 	|	1966008
3	|	Bronchocela celebensis	|	 	|	 
1	|	Bronchocela cristatella	|	 	|	118090
3	|	Bronchocela cyanopalpebra	|	 	|	 
3	|	Bronchocela danieli	|	 	|	 
3	|	Bronchocela hayeki	|	 	|	 
1	|	Bronchocela jubata	|	 	|	1873164
1	|	Bronchocela marmorata	|	 	|	2202126
3	|	Bronchocela nicobarica	|	 	|	 
3	|	Bronchocela orlovi	|	 	|	 
1	|	Bronchocela rayaensis	|	 	|	1655193
3	|	Bronchocela rubrigularis	|	 	|	 
1	|	Bronchocela shenlong	|	 	|	1655194
1	|	Bronchocela smaragdina	|	 	|	2202127
3	|	Bronchocela vietnamensis	|	 	|	 
1	|	Brookesia antakarana	|	 	|	187919
3	|	Brookesia bekolosy	|	 	|	 
1	|	Brookesia betschi	|	 	|	413013
1	|	Brookesia bonsi	|	 	|	187920
1	|	Brookesia brunoi	|	 	|	1297900
1	|	Brookesia brygooi	|	 	|	179892
1	|	Brookesia confidens	|	 	|	1158004
1	|	Brookesia decaryi	|	 	|	587619
1	|	Brookesia dentata	|	 	|	649003
1	|	Brookesia desperata	|	 	|	1158005
1	|	Brookesia ebenaui	|	 	|	649004
1	|	Brookesia exarmata	|	 	|	649020
1	|	Brookesia griveaudi	|	 	|	649021
1	|	Brookesia karchei	|	 	|	187921
1	|	Brookesia lambertoni	|	 	|	2670376
1	|	Brookesia lineata	|	 	|	187922
1	|	Brookesia micra	|	 	|	1158006
1	|	Brookesia minima	|	 	|	187924
1	|	Brookesia nana	|	 	|	2509653
1	|	Brookesia perarmata	|	 	|	179894
1	|	Brookesia peyrierasi	|	 	|	91904
1	|	Brookesia ramanantsoai	|	 	|	649027
1	|	Brookesia stumpffi	|	 	|	187925
1	|	Brookesia superciliaris	|	 	|	179895
1	|	Brookesia tedi	|	 	|	2509654
1	|	Brookesia therezieni	|	 	|	179896
1	|	Brookesia thieli	|	 	|	179897
1	|	Brookesia tristis	|	 	|	1158007
1	|	Brookesia tuberculata	|	 	|	179898
1	|	Brookesia vadoni	|	 	|	649022
1	|	Brookesia valerieae	|	 	|	187927
3	|	Brygophis coulangesi	|	 	|	 
1	|	Bufoniceps laungwalaensis	|	 	|	330740
1	|	Buhoma depressiceps	|	 	|	292867
1	|	Buhoma procterae	|	 	|	292835
3	|	Buhoma vauerocegae	|	 	|	 
3	|	Bungarus andamanensis	|	 	|	 
1	|	Bungarus bungaroides	|	 	|	282164
1	|	Bungarus caeruleus	|	 	|	132961
1	|	Bungarus candidus	|	 	|	92438
1	|	Bungarus ceylonicus	|	 	|	1296667
1	|	Bungarus fasciatus	|	 	|	8613
1	|	Bungarus flaviceps	|	 	|	8614
1	|	Bungarus lividus	|	 	|	2851568
1	|	Bungarus magnimaculatus	|	 	|	1969162
1	|	Bungarus multicinctus	|	 	|	8616
1	|	Bungarus niger	|	 	|	282406
3	|	Bungarus persicus	|	 	|	 
1	|	Bungarus sindanus	|	 	|	282163
1	|	Bungarus slowinskii	|	 	|	364521
1	|	Bungarus suzhenae	|	 	|	2726465
3	|	Bungarus walli	|	 	|	 
1	|	Bunopus blanfordii	|	 	|	1737447
1	|	Bunopus crassicauda	|	 	|	542810
1	|	Bunopus tuberculatus	|	 	|	94415
1	|	Caaeteboia amarali	|	 	|	1260279
3	|	Caaeteboia gaeli	|	 	|	 
1	|	Cachryx alfredschmidti	|	 	|	1984863
1	|	Cachryx defensor	|	 	|	552730
3	|	Cacophis churchilli	|	 	|	 
1	|	Cacophis harriettae	|	 	|	1928696
1	|	Cacophis krefftii	|	 	|	1413212
1	|	Cacophis squamulosus	|	 	|	505434
1	|	Cadea blanoides	|	 	|	493904
3	|	Cadea palirostrata	|	 	|	 
1	|	Caesoris novaecaledoniae	|	 	|	394137
1	|	Caiman crocodilus	|	 	|	8499
1	|	Caiman latirostris	|	 	|	190476
1	|	Caiman yacare	|	 	|	141269
1	|	Calabaria reinhardtii	|	 	|	39283
3	|	Calamaria abramovi	|	 	|	 
3	|	Calamaria abstrusa	|	 	|	 
3	|	Calamaria acutirostris	|	 	|	 
3	|	Calamaria albiventer	|	 	|	 
1	|	Calamaria alcalai	|	 	|	2813970
3	|	Calamaria alidae	|	 	|	 
1	|	Calamaria andersoni	|	 	|	2516903
3	|	Calamaria apraeocularis	|	 	|	 
1	|	Calamaria arcana	|	 	|	2967113
3	|	Calamaria banggaiensis	|	 	|	 
3	|	Calamaria battersbyi	|	 	|	 
3	|	Calamaria bicolor	|	 	|	 
1	|	Calamaria bitorques	|	 	|	2202128
3	|	Calamaria boesemani	|	 	|	 
3	|	Calamaria borneensis	|	 	|	 
3	|	Calamaria brongersmai	|	 	|	 
3	|	Calamaria buchi	|	 	|	 
3	|	Calamaria butonensis	|	 	|	 
3	|	Calamaria ceramensis	|	 	|	 
3	|	Calamaria concolor	|	 	|	 
3	|	Calamaria crassa	|	 	|	 
3	|	Calamaria curta	|	 	|	 
3	|	Calamaria doederleini	|	 	|	 
3	|	Calamaria dominici	|	 	|	 
3	|	Calamaria eiselti	|	 	|	 
3	|	Calamaria everetti	|	 	|	 
3	|	Calamaria forcarti	|	 	|	 
1	|	Calamaria gervaisii	|	 	|	2202129
3	|	Calamaria gialaiensis	|	 	|	 
3	|	Calamaria grabowskyi	|	 	|	 
3	|	Calamaria gracillima	|	 	|	 
3	|	Calamaria griswoldi	|	 	|	 
3	|	Calamaria hilleniusi	|	 	|	 
3	|	Calamaria ingeri	|	 	|	 
3	|	Calamaria javanica	|	 	|	 
2	|	Calamaria jinggangensis	|	Calamaria sp. BCai-2023a	|	3026121
3	|	Calamaria joloensis	|	 	|	 
3	|	Calamaria lateralis	|	 	|	 
3	|	Calamaria lautensis	|	 	|	 
3	|	Calamaria leucogaster	|	 	|	 
3	|	Calamaria linnaei	|	 	|	 
3	|	Calamaria longirostris	|	 	|	 
3	|	Calamaria lovii	|	 	|	 
1	|	Calamaria lumbricoidea	|	 	|	2202130
3	|	Calamaria lumholtzi	|	 	|	 
3	|	Calamaria margaritophora	|	 	|	 
3	|	Calamaria mecheli	|	 	|	 
3	|	Calamaria melanota	|	 	|	 
3	|	Calamaria modesta	|	 	|	 
1	|	Calamaria muelleri	|	 	|	2813971
1	|	Calamaria nebulosa	|	 	|	2816392
3	|	Calamaria nuchalis	|	 	|	 
1	|	Calamaria palavanensis	|	 	|	2813972
1	|	Calamaria pavimentata	|	 	|	186546
3	|	Calamaria pfefferi	|	 	|	 
3	|	Calamaria prakkei	|	 	|	 
3	|	Calamaria rebentischi	|	 	|	 
3	|	Calamaria sangi	|	 	|	 
1	|	Calamaria schlegeli	|	 	|	2690235
3	|	Calamaria schmidti	|	 	|	 
1	|	Calamaria septentrionalis	|	 	|	1720245
3	|	Calamaria strigiventris	|	 	|	 
1	|	Calamaria suluensis	|	 	|	2905135
3	|	Calamaria sumatrana	|	 	|	 
3	|	Calamaria thanhi	|	 	|	 
3	|	Calamaria ulmeri	|	 	|	 
3	|	Calamaria virgulata	|	 	|	 
1	|	Calamaria yunnanensis	|	 	|	1260295
1	|	Calamodontophis paucidens	|	 	|	666075
3	|	Calamodontophis ronaldoi	|	 	|	 
3	|	Calamophis jobiensis	|	 	|	 
3	|	Calamophis katesandersae	|	 	|	 
1	|	Calamophis ruuddelangi	|	 	|	2911135
1	|	Calamophis sharonbrooksae	|	 	|	2911136
3	|	Calamorhabdium acuticeps	|	 	|	 
3	|	Calamorhabdium kuekenthali	|	 	|	 
1	|	Caledoniscincus aquilonius	|	 	|	394114
1	|	Caledoniscincus atropunctatus	|	 	|	394115
1	|	Caledoniscincus auratus	|	 	|	394116
1	|	Caledoniscincus austrocaledonicus	|	 	|	394117
1	|	Caledoniscincus chazeaui	|	 	|	394118
1	|	Caledoniscincus constellatus	|	 	|	1163652
1	|	Caledoniscincus cryptos	|	 	|	394119
1	|	Caledoniscincus festivus	|	 	|	394120
1	|	Caledoniscincus haplorhinus	|	 	|	394121
1	|	Caledoniscincus notialis	|	 	|	1277963
1	|	Caledoniscincus orestes	|	 	|	394122
1	|	Caledoniscincus pelletieri	|	 	|	2051852
1	|	Caledoniscincus renevieri	|	 	|	394123
1	|	Caledoniscincus terma	|	 	|	394124
3	|	Calliophis beddomei	|	 	|	 
1	|	Calliophis bibroni	|	 	|	1926312
3	|	Calliophis bilineatus	|	 	|	 
1	|	Calliophis bivirgatus	|	 	|	8633
1	|	Calliophis castoe	|	 	|	1240806
3	|	Calliophis gracilis	|	 	|	 
3	|	Calliophis haematoetron	|	 	|	 
1	|	Calliophis intestinalis	|	 	|	1928468
3	|	Calliophis maculiceps	|	 	|	 
1	|	Calliophis melanurus	|	 	|	1296668
1	|	Calliophis nigrescens	|	 	|	1240805
3	|	Calliophis nigrotaeniatus	|	 	|	 
3	|	Calliophis philippinus	|	 	|	 
1	|	Calliophis salitan	|	 	|	1928469
3	|	Calliophis suluensis	|	 	|	 
1	|	Callisaurus draconoides	|	 	|	43586
1	|	Callopistes flavipunctatus	|	 	|	420541
1	|	Callopistes maculatus	|	 	|	271259
1	|	Calloselasma rhodostoma	|	 	|	8717
1	|	Calodactylodes aureus	|	 	|	221554
1	|	Calodactylodes illingworthorum	|	 	|	1208016
1	|	Calorodius thorntonensis	|	 	|	172940
1	|	Calotes bachae	|	 	|	2821441
3	|	Calotes bhutanensis	|	 	|	 
1	|	Calotes calotes	|	 	|	118093
1	|	Calotes ceylonensis	|	 	|	118094
1	|	Calotes chincollium	|	 	|	359412
3	|	Calotes desilvai	|	 	|	 
1	|	Calotes emma	|	 	|	52214
1	|	Calotes farooqi	|	 	|	2824826
1	|	Calotes geissleri	|	 	|	2821445
1	|	Calotes goetzi	|	 	|	2821439
1	|	Calotes grandisquamis	|	 	|	2307234
1	|	Calotes htunwini	|	 	|	359413
1	|	Calotes irawadi	|	 	|	359414
1	|	Calotes jerdoni	|	 	|	703233
1	|	Calotes liocephalus	|	 	|	118095
1	|	Calotes liolepis	|	 	|	118096
3	|	Calotes manamendrai	|	 	|	 
3	|	Calotes maria	|	 	|	 
1	|	Calotes medogensis	|	 	|	2795845
1	|	Calotes minor	|	 	|	1542762
1	|	Calotes mystaceus	|	 	|	118097
1	|	Calotes nemoricola	|	 	|	2307235
1	|	Calotes nigrilabris	|	 	|	118098
3	|	Calotes nigriplicatus	|	 	|	 
1	|	Calotes paulus	|	Oriocalotes paulus	|	1545049
3	|	Calotes pethiyagodai	|	 	|	 
1	|	Calotes versicolor	|	 	|	48253
1	|	Calotes vindumbarbatus	|	 	|	2821440
1	|	Calotes zolaiking	|	 	|	2568883
1	|	Calumma amber	|	 	|	1175225
1	|	Calumma ambreense	|	 	|	886549
1	|	Calumma andringitraense	|	 	|	912810
1	|	Calumma boettgeri	|	 	|	179899
1	|	Calumma brevicorne	|	 	|	179900
1	|	Calumma capuroni	|	 	|	886550
1	|	Calumma crypticum	|	 	|	886551
1	|	Calumma cucullatum	|	 	|	886552
1	|	Calumma emelinae	|	 	|	3053429
1	|	Calumma fallax	|	 	|	187928
1	|	Calumma furcifer	|	 	|	179902
1	|	Calumma gallus	|	 	|	1128971
1	|	Calumma gastrotaenia	|	 	|	179903
1	|	Calumma gehringi	|	 	|	2052144
1	|	Calumma glawi	|	 	|	912809
1	|	Calumma globifer	|	 	|	179904
1	|	Calumma guibei	|	 	|	187929
1	|	Calumma guillaumeti	|	 	|	187948
1	|	Calumma hafahafa	|	 	|	1175226
1	|	Calumma hilleniusi	|	 	|	143468
3	|	Calumma jejy	|	 	|	 
1	|	Calumma juliae	|	 	|	2483398
3	|	Calumma lefona	|	 	|	 
1	|	Calumma linotum	|	 	|	1230053
1	|	Calumma malthe	|	 	|	187931
1	|	Calumma marojezense	|	 	|	912812
1	|	Calumma nasutum	|	 	|	886553
1	|	Calumma oshaughnessyi	|	 	|	179906
1	|	Calumma parsonii	|	 	|	179907
1	|	Calumma peltierorum	|	 	|	1175227
1	|	Calumma peyrierasi	|	 	|	1281641
1	|	Calumma radamanus	|	 	|	3041010
3	|	Calumma ratnasariae	|	 	|	 
1	|	Calumma roaloko	|	 	|	2492412
1	|	Calumma tarzan	|	 	|	912808
1	|	Calumma tjiasmantoi	|	 	|	2709385
1	|	Calumma tsaratananense	|	 	|	1175231
3	|	Calumma tsycorne	|	 	|	 
1	|	Calumma uetzi	|	 	|	2483399
3	|	Calumma vatosoa	|	 	|	 
1	|	Calumma vencesi	|	 	|	912963
1	|	Calumma vohibola	|	 	|	1128972
1	|	Calyptommatus confusionibus	|	 	|	796756
1	|	Calyptommatus frontalis	|	 	|	2925374
1	|	Calyptommatus leiolepis	|	 	|	174778
1	|	Calyptommatus nicterus	|	 	|	174779
1	|	Calyptommatus sinebrachiatus	|	 	|	174780
1	|	Calyptotis lepidorostrum	|	 	|	172938
1	|	Calyptotis ruficauda	|	 	|	172937
1	|	Calyptotis scutirostrum	|	 	|	172936
1	|	Calyptotis temporalis	|	 	|	172939
1	|	Candoia aspera	|	 	|	51853
1	|	Candoia bibroni	|	 	|	128441
1	|	Candoia carinata	|	 	|	51854
1	|	Candoia paulsoni	|	 	|	645701
1	|	Candoia superciliosa	|	 	|	1488531
1	|	Cantoria violacea	|	 	|	192586
1	|	Caparaonia itaiquara	|	 	|	544874
3	|	Capitellum mariagalantae	|	 	|	 
3	|	Capitellum metallicum	|	 	|	 
3	|	Capitellum parvicruzae	|	 	|	 
1	|	Caraiba andreae	|	 	|	1335312
1	|	Caretta caretta	|	 	|	8467
1	|	Carettochelys insculpta	|	 	|	44489
3	|	Caribicus anelpistus	|	 	|	 
1	|	Caribicus darlingtoni	|	 	|	2839107
1	|	Caribicus warreni	|	 	|	865857
1	|	Carinascincus coventryi	|	 	|	1175188
1	|	Carinascincus greeni	|	 	|	1041588
1	|	Carinascincus metallicus	|	 	|	245648
1	|	Carinascincus microlepidotus	|	 	|	1175189
1	|	Carinascincus ocellatus	|	 	|	316445
1	|	Carinascincus orocryptus	|	 	|	2843325
1	|	Carinascincus palfreymani	|	 	|	1175190
1	|	Carinascincus pretiosus	|	 	|	316444
1	|	Carlia aenigma	|	 	|	1075790
1	|	Carlia ailanpalai	|	 	|	1075789
1	|	Carlia amax	|	 	|	124102
3	|	Carlia aramia	|	 	|	 
3	|	Carlia babarensis	|	 	|	 
1	|	Carlia beccarii	|	 	|	1261501
1	|	Carlia bicarinata	|	 	|	124103
3	|	Carlia bomberai	|	 	|	 
3	|	Carlia caesius	|	 	|	 
1	|	Carlia crypta	|	 	|	2769360
1	|	Carlia decora	|	 	|	1306870
3	|	Carlia diguliensis	|	 	|	 
1	|	Carlia dogare	|	 	|	124105
1	|	Carlia eothen	|	 	|	1075791
1	|	Carlia fusca	|	 	|	96729
1	|	Carlia gracilis	|	 	|	124106
1	|	Carlia inconnexa	|	 	|	1306862
3	|	Carlia insularis	|	 	|	 
3	|	Carlia isostriacantha	|	 	|	 
1	|	Carlia jarnoldae	|	 	|	124107
1	|	Carlia johnstonei	|	 	|	124108
3	|	Carlia leucotaenia	|	 	|	 
1	|	Carlia longipes	|	 	|	124109
1	|	Carlia luctuosa	|	 	|	1075792
1	|	Carlia munda	|	 	|	124110
1	|	Carlia mysi	|	 	|	583260
3	|	Carlia nigrauris	|	 	|	 
1	|	Carlia pectoralis	|	 	|	124114
3	|	Carlia peronii	|	 	|	 
1	|	Carlia pulla	|	 	|	1075793
1	|	Carlia quinquecarinata	|	 	|	669925
1	|	Carlia rhomboidalis	|	 	|	124115
1	|	Carlia rostralis	|	 	|	124116
1	|	Carlia rubigo	|	 	|	1306872
1	|	Carlia rubrigularis	|	 	|	103656
1	|	Carlia rufilatus	|	 	|	124117
1	|	Carlia schmeltzii	|	 	|	124118
1	|	Carlia sexdentata	|	 	|	669920
3	|	Carlia spinauris	|	 	|	 
1	|	Carlia storri	|	 	|	124119
3	|	Carlia sukur	|	 	|	 
1	|	Carlia tetradactyla	|	 	|	124120
1	|	Carlia triacantha	|	 	|	124121
1	|	Carlia tutela	|	 	|	2358243
1	|	Carlia vivax	|	 	|	124122
1	|	Carlia wundalthini	|	 	|	1857314
1	|	Carphodactylus laevis	|	 	|	71021
1	|	Carphophis amoenus	|	 	|	186576
1	|	Carphophis vermis	|	 	|	1212551
1	|	Casarea dussumieri	|	 	|	51857
3	|	Cathetorhinus melanocephalus	|	 	|	 
3	|	Causus bilineatus	|	 	|	 
1	|	Causus defilippii	|	 	|	88081
1	|	Causus lichtensteinii	|	 	|	292844
1	|	Causus maculatus	|	 	|	292842
3	|	Causus rasmusseni	|	 	|	 
1	|	Causus resimus	|	 	|	110201
1	|	Causus rhombeatus	|	 	|	44735
1	|	Celatiscincus euryotis	|	 	|	394860
1	|	Celatiscincus similis	|	 	|	394862
1	|	Celestus barbouri	|	 	|	2839109
1	|	Celestus crusculus	|	 	|	2839096
1	|	Celestus duquesneyi	|	 	|	2839110
3	|	Celestus fowleri	|	 	|	 
3	|	Celestus hewardi	|	 	|	 
3	|	Celestus macrolepis	|	 	|	 
1	|	Celestus macrotus	|	 	|	2839111
3	|	Celestus microblepharis	|	 	|	 
3	|	Celestus molesworthi	|	 	|	 
3	|	Celestus occiduus	|	 	|	 
3	|	Celestus striatus	|	 	|	 
1	|	Cemophora coccinea	|	 	|	94897
3	|	Cemophora lineri	|	 	|	 
3	|	Cenaspis aenigma	|	 	|	 
1	|	Centrochelys sulcata	|	 	|	1540822
3	|	Centrosaura apodema	|	 	|	 
3	|	Cerastes boehmei	|	 	|	 
1	|	Cerastes cerastes	|	 	|	8697
1	|	Cerastes gasperettii	|	 	|	110202
1	|	Cerastes vipera	|	 	|	8698
1	|	Ceratophora aspera	|	 	|	118195
1	|	Ceratophora erdeleni	|	 	|	118085
1	|	Ceratophora karu	|	 	|	118086
1	|	Ceratophora stoddartii	|	 	|	118196
1	|	Ceratophora tennentii	|	 	|	118087
1	|	Ceratophora ukuwelai	|	 	|	2778523
1	|	Cerberus australis	|	 	|	445406
1	|	Cerberus dunsoni	|	 	|	2358264
1	|	Cerberus microlepis	|	 	|	445407
1	|	Cerberus rynchops	|	 	|	46267
1	|	Cerberus schneiderii	|	 	|	2759421
3	|	Cercophis auratus	|	 	|	 
1	|	Cercosaura anomala	|	 	|	2739237
3	|	Cercosaura anordosquama	|	 	|	 
1	|	Cercosaura argulus	|	 	|	174802
1	|	Cercosaura bassleri	|	 	|	1718794
3	|	Cercosaura doanae	|	 	|	 
1	|	Cercosaura eigenmanni	|	 	|	174803
3	|	Cercosaura hypnoides	|	 	|	 
1	|	Cercosaura manicata	|	 	|	1718793
3	|	Cercosaura nigroventris	|	 	|	 
1	|	Cercosaura ocellata	|	 	|	174781
3	|	Cercosaura olivacea	|	 	|	 
1	|	Cercosaura oshaughnessyi	|	 	|	174804
1	|	Cercosaura pacha	|	 	|	2739238
1	|	Cercosaura parkeri	|	 	|	2039640
3	|	Cercosaura phelpsorum	|	 	|	 
1	|	Cercosaura quadrilineata	|	 	|	174796
1	|	Cercosaura schreibersii	|	 	|	174797
3	|	Cercosaura steyeri	|	 	|	 
1	|	Cerrophidion godmani	|	 	|	44722
1	|	Cerrophidion petlalcalensis	|	 	|	335855
1	|	Cerrophidion sasai	|	 	|	1200835
1	|	Cerrophidion tzotzilorum	|	 	|	335856
1	|	Cerrophidion wilsoni	|	 	|	1200836
1	|	Chalarodon madagascariensis	|	 	|	44147
3	|	Chalarodon steinkampi	|	 	|	 
3	|	Chalcides armitagei	|	 	|	 
1	|	Chalcides bedriagai	|	 	|	500790
3	|	Chalcides bottegi	|	 	|	 
1	|	Chalcides boulengeri	|	 	|	500792
1	|	Chalcides chalcides	|	 	|	174287
1	|	Chalcides coeruleopunctatus	|	 	|	500813
1	|	Chalcides colosii	|	 	|	500793
1	|	Chalcides delislei	|	 	|	2974584
3	|	Chalcides ebneri	|	 	|	 
1	|	Chalcides guentheri	|	 	|	500795
1	|	Chalcides lanzai	|	 	|	500796
3	|	Chalcides levitoni	|	 	|	 
1	|	Chalcides manueli	|	 	|	500798
1	|	Chalcides mauritanicus	|	 	|	500799
1	|	Chalcides mertensi	|	 	|	500814
1	|	Chalcides minutus	|	 	|	500800
1	|	Chalcides mionecton	|	 	|	84273
1	|	Chalcides montanus	|	 	|	500801
1	|	Chalcides ocellatus	|	 	|	63341
1	|	Chalcides parallelus	|	 	|	500802
3	|	Chalcides pentadactylus	|	 	|	 
1	|	Chalcides polylepis	|	 	|	63340
1	|	Chalcides pseudostriatus	|	 	|	500804
3	|	Chalcides pulchellus	|	 	|	 
1	|	Chalcides ragazzii	|	 	|	500806
1	|	Chalcides sepsoides	|	 	|	500820
1	|	Chalcides sexlineatus	|	 	|	63339
1	|	Chalcides simonyi	|	 	|	63342
1	|	Chalcides sphenopsiformis	|	 	|	500823
1	|	Chalcides striatus	|	 	|	227093
3	|	Chalcides thierryi	|	 	|	 
1	|	Chalcides viridanus	|	 	|	63294
3	|	Chalcidoseps thwaitesi	|	 	|	 
1	|	Chamaeleo africanus	|	 	|	91906
1	|	Chamaeleo anchietae	|	 	|	1281642
1	|	Chamaeleo arabicus	|	 	|	420385
1	|	Chamaeleo calcaricarens	|	 	|	420386
1	|	Chamaeleo calyptratus	|	 	|	179908
1	|	Chamaeleo chamaeleon	|	 	|	91907
1	|	Chamaeleo dilepis	|	 	|	91908
1	|	Chamaeleo gracilis	|	 	|	91909
1	|	Chamaeleo laevigatus	|	 	|	373863
1	|	Chamaeleo monachus	|	 	|	420383
1	|	Chamaeleo namaquensis	|	 	|	179917
1	|	Chamaeleo necasi	|	 	|	325211
1	|	Chamaeleo senegalensis	|	 	|	187945
1	|	Chamaeleo zeylanicus	|	 	|	420384
3	|	Chamaelycus christyi	|	 	|	 
1	|	Chamaelycus fasciatus	|	 	|	1419187
3	|	Chamaelycus parkeri	|	 	|	 
1	|	Chamaesaura aenea	|	 	|	884239
1	|	Chamaesaura anguina	|	 	|	126628
3	|	Chamaesaura macrolepis	|	 	|	 
