generation,N_shifts,logPrior,logLik,eventRate,acceptRate
1249000,7,-23.5772,-26096.2,4.39866,0.258
1249500,7,-22.2884,-26081.2,5.05067,0.31
1250000,8,-13.7309,-26181.7,4.56851,0.274
1250500,8,-15.5612,-26184.4,6.56717,0.266
1251000,8,-13.77,-26183.9,4.36062,0.267
1251500,8,-13.4142,-26186.8,4.01896,0.246
1252000,8,-12.3152,-26178.4,3.46955,0.264
1252500,8,-12.8663,-26180.5,2.39392,0.276
1253000,8,-13.8873,-26180.9,3.31712,0.271
1253500,8,-14.1371,-26186.9,4.42886,0.258
1254000,8,-12.1292,-26185.7,2.821,0.25
1254500,8,-14.8487,-26184.9,5.65185,0.276
1255000,8,-9.79218,-26180.9,1.91158,0.272
1255500,8,-10.71,-26192.8,2.31024,0.25
1256000,8,-14.5619,-26186.1,4.57363,0.259
1256500,8,-12.4937,-26186.6,3.84562,0.268
1257000,8,-11.9279,-26189.5,2.62401,0.276
1257500,8,-14.339,-26183.1,3.99087,0.26
1258000,8,-10.1866,-26193.8,3.46557,0.27
1258500,8,-10.998,-26185.2,4.23185,0.282
1259000,8,-15.4996,-26191.9,6.50562,0.273
1259500,8,-13.9594,-26188.1,4.31279,0.286
1260000,8,-13.9979,-26190.3,4.15485,0.283
1260500,8,-13.2061,-26182.1,3.31752,0.256
1261000,8,-13.0014,-26184.6,2.85486,0.259
1261500,8,-12.2673,-26182.1,3.23733,0.272
1262000,8,-14.5938,-26185.7,5.67668,0.262
1262500,8,-12.4123,-26186.7,4.60218,0.278
1263000,8,-21.627,-26084.6,5.69446,0.267429
1263500,8,-9.37061,-26095.5,3.5115,0.32
1264000,8,-12.705,-26193.4,3.57365,0.2715
1264500,8,-13.0242,-26190,3.2835,0.284
1265000,8,-12.8791,-26190.7,3.54236,0.275
1265500,8,-15.8384,-26189.6,6.2279,0.264
1266000,8,-14.6699,-26196.8,5.29857,0.257
1266500,8,-14.9526,-26186.2,5.47058,0.272
1267000,8,-13.685,-26185.4,4.75212,0.288
1267500,8,-17.0585,-26184.5,4.88085,0.302
1268000,8,-16.4754,-26186.7,4.11775,0.272
1268500,8,-17.6117,-26198.4,4.81089,0.276
1269000,8,-15.4977,-26187.8,6.26804,0.269
1269500,8,-16.0798,-26186.9,4.60988,0.268
1270000,8,-17.3249,-26183.2,5.35311,0.28
1270500,8,-13.8962,-26184.5,4.11022,0.288
1271000,8,-12.0832,-26192.7,2.6236,0.274
1271500,8,-11.8406,-26187.2,3.23566,0.27
1272000,8,-11.3382,-26181.6,2.80482,0.284
1272500,8,-11.4266,-26179.5,2.97028,0.274
1273000,9,-14.5697,-26182,3.88374,0.271
1273500,9,-13.6196,-26182.6,5.26142,0.306
1274000,8,-13.0693,-26184.8,4.06241,0.284
1274500,8,-13.2537,-26185,3.13721,0.262
1275000,8,-14.7354,-26181.2,4.32937,0.281
1275500,8,-15.9876,-26184.6,6.7586,0.274
1276000,8,-12.9933,-26180.7,4.05694,0.264
1276500,8,-9.7919,-26185.4,2.70131,0.272
1277000,8,-10.3137,-26190.6,4.50452,0.269
1277500,8,-8.84801,-26188.2,2.55211,0.236
1278000,8,-11.1346,-26192.6,3.82907,0.261
1278500,8,-8.66085,-26191.2,2.93945,0.26
1279000,9,-23.2996,-26076.7,5.37333,0.271688
1279500,9,-22.4115,-26079.9,2.61052,0.316
1280000,9,-19.5775,-26084.1,5.90545,0.296
1280500,9,-20.0943,-26088.8,4.72601,0.31
1281000,8,-16.0809,-26097.3,5.6727,0.32
1281500,8,-23.0435,-26081.7,6.66634,0.302
1282000,8,-16.4901,-26087.1,1.95065,0.29
1282500,8,-16.5649,-26082.8,4.7654,0.276
1283000,7,-20.7818,-26082.4,2.92462,0.277
1283500,7,-16.8512,-26095.5,3.51022,0.274
1284000,7,-15.6238,-26092.2,5.65071,0.264
1284500,7,-13.1802,-26085.7,1.97845,0.232
1285000,8,-16.2657,-26097.8,4.35934,0.254
1285500,8,-15.8198,-26089.6,3.8108,0.29
1286000,7,-16.835,-26086.6,4.86121,0.272
1286500,7,-14.1965,-26084.2,2.61616,0.268
1287000,7,-17.7592,-26092.5,3.25348,0.278
1287500,7,-18.9083,-26086.3,1.91029,0.308
1288000,7,-16.24,-26089.4,1.62204,0.292
1288500,7,-18.4279,-26080,3.77445,0.28
1289000,7,-20.0397,-26082.8,3.77217,0.265
1289500,8,-24.9231,-26090.1,5.38953,0.238
1290000,8,-19.6644,-26088.9,6.10807,0.244
1290500,7,-16.587,-26087.9,3.59018,0.226
1291000,7,-20.4365,-26077.9,3.22479,0.238
1291500,7,-19.8291,-26082.7,4.02991,0.256
1292000,7,-19.7839,-26087.5,3.81303,0.262
1292500,7,-24.943,-26080.8,4.2925,0.25
1293000,7,-26.5814,-26079.2,4.21995,0.256
1293500,7,-24.5636,-26082.6,4.34718,0.28
1294000,7,-24.367,-26085.2,4.88841,0.254
1294500,7,-21.1889,-26091.4,2.43959,0.26
1295000,7,-25.377,-26085.6,3.93755,0.266
1295500,8,-21.2678,-26090.1,4.95777,0.278
1296000,8,-22.0331,-26095.7,2.64655,0.282
1296500,9,-23.0986,-26092.6,2.69286,0.306
1297000,8,-25.6893,-26089.4,6.44902,0.305
1297500,7,-18.3271,-26102.4,3.93065,0.258
1298000,7,-14.1993,-26095.2,2.09517,0.271
1298500,7,-12.3764,-26097,4.03685,0.242
1299000,7,-12.2721,-26093.7,2.80745,0.262
1299500,7,-19.9177,-26087.6,5.08379,0.256
1300000,7,-18.0898,-26086,4.41153,0.236
1300500,7,-18.912,-26085.1,3.48731,0.28
1301000,7,-13.1714,-26092,2.69714,0.251
1301500,7,-15.5915,-26093,5.53406,0.286
1302000,7,-17.0464,-26094.2,5.34049,0.274
1302500,7,-18.2371,-26088.5,2.96089,0.278
1303000,7,-12.4445,-26101.5,3.47763,0.292
1303500,7,-17.0031,-26091.2,3.12006,0.272
1304000,7,-16.4943,-26090.9,2.11542,0.265
1304500,7,-22.0105,-26089.4,3.46857,0.248
1305000,7,-23.1434,-26088.3,4.27825,0.234
1305500,7,-24.26,-26084.6,2.78647,0.226
1306000,7,-23.051,-26102.2,2.9387,0.244
1306500,7,-23.6429,-26090.2,3.83051,0.272
1307000,7,-12.336,-26098.7,2.9724,0.275
1307500,7,-19.8719,-26085.7,5.49475,0.262
1308000,7,-16.8965,-26088.9,2.19915,0.242
1308500,7,-18.38,-26093.4,4.77058,0.27
1309000,7,-21.9314,-26091.7,4.87757,0.256
1309500,7,-15.7183,-26094.4,2.72118,0.26
1310000,7,-18.0392,-26087.5,2.57503,0.259
1310500,7,-15.0081,-26093.8,5.10798,0.258
1311000,7,-12.5878,-26094.2,3.79981,0.266
1311500,7,-11.5423,-26100.8,3.43707,0.252
1312000,7,-12.616,-26098.7,4.80706,0.259
1312500,7,-13.7463,-26097.8,5.24364,0.294
1313000,7,-12.5156,-26098.8,3.35861,0.267
1313500,7,-12.5802,-26101.8,3.67293,0.272
1314000,7,-12.294,-26101,3.28259,0.258
1314500,7,-11.4394,-26099.4,2.60231,0.264
1315000,8,-17.7318,-26179.9,3.42422,0.276054
1315500,8,-20.8004,-26180.5,4.32225,0.266
1316000,7,-18.5177,-26087.8,5.90942,0.2485
1316500,7,-20.2038,-26088.4,4.80951,0.23
1317000,7,-21.651,-26090.3,4.92195,0.232
1317500,7,-20.7189,-26081.1,4.33853,0.274
1318000,7,-19.513,-26088.3,2.72778,0.256
1318500,7,-21.9921,-26080.6,1.52482,0.224
1319000,7,-18.0115,-26081.3,3.94241,0.242
1319500,8,-21.1972,-26084.2,4.08251,0.26
1320000,7,-19.1273,-26090.8,1.62194,0.256
1320500,7,-21.1653,-26096.5,6.41079,0.262
1321000,8,-17.7576,-26097.4,3.29522,0.273
1321500,7,-19.9695,-26089.8,4.38936,0.242
1322000,7,-16.33,-26090.8,2.82765,0.218
1322500,7,-22.692,-26088.6,3.2503,0.256
1323000,7,-21.6089,-26083.3,5.30248,0.264
1323500,7,-24.5799,-26081.5,6.29975,0.232
1324000,7,-28.5949,-26088.2,10.2421,0.239
1324500,7,-19.4378,-26087.2,1.52915,0.238
1325000,7,-21.0087,-26089.5,5.83913,0.251
1325500,7,-18.87,-26091.1,4.50943,0.242
1326000,7,-19.0825,-26091.7,4.63544,0.246
1326500,7,-16.6199,-26090.6,2.50786,0.258
1327000,7,-16.6551,-26092.4,3.23128,0.257
1327500,7,-16.6254,-26087,2.04506,0.244
1328000,7,-19.1024,-26096.9,4.13371,0.223
1328500,7,-19.2348,-26089.3,5.27266,0.236
1329000,7,-16.9587,-26093.5,3.22982,0.247
1329500,8,-13.7786,-26093.8,2.51747,0.272
1330000,8,-18.5843,-26091.3,4.17105,0.274
1330500,7,-22.9473,-26084.9,8.06581,0.27
1331000,7,-18.8043,-26086.7,2.85022,0.25
1331500,7,-19.9595,-26091.5,3.47913,0.228
1332000,7,-20.0981,-26094.5,4.63936,0.214
1332500,7,-18.8433,-26094.5,3.37766,0.198
1333000,7,-17.4966,-26106.6,3.15106,0.217
1333500,7,-19.5025,-26098.2,6.63589,0.238
1334000,7,-17.6992,-26104.4,5.29798,0.243
1334500,7,-14.9976,-26099.9,2.81175,0.216
1335000,7,-16.5553,-26094.7,4.4536,0.225
1335500,7,-16.6055,-26101.7,5.12215,0.214
1336000,7,-17.7968,-26090.6,4.0551,0.215
1336500,7,-17.9132,-26088.7,2.04371,0.246
1337000,9,-26.0436,-26173,6.07243,0.275727
1337500,9,-27.2508,-26163.9,4.77493,0.308
1338000,7,-17.8662,-26089.4,2.45511,0.2565
1338500,7,-19.692,-26087.8,3.47642,0.238
1339000,5,-7.85111,-26345.4,3.11148,0.277821
1339500,5,-8.11777,-26345.9,3.76899,0.266
1340000,5,-9.32272,-26343.3,3.63643,0.265
1340500,5,-6.09861,-26347.1,0.65738,0.248
1341000,5,-9.51913,-26346.4,3.7746,0.245
1341500,5,-10.0065,-26344.1,4.42702,0.246
1342000,5,-9.83861,-26351.7,4.11218,0.273
1342500,5,-8.0634,-26346.3,1.5254,0.25
1343000,5,-10.0622,-26350.7,3.56924,0.261
1343500,5,-8.60443,-26349.6,1.66587,0.254
1344000,5,-9.51438,-26352,2.78869,0.255
1344500,5,-7.99725,-26350.1,1.1556,0.312
1345000,8,-31.3669,-26161,3.62549,0.26325
1345500,8,-25.0921,-26166.9,4.86675,0.278
1346000,8,-19.7095,-26178.8,4.64777,0.269
1346500,9,-17.3217,-26176.1,3.0402,0.258
1347000,9,-22.283,-26181.7,4.57681,0.254
1347500,9,-28.3385,-26180.2,4.86807,0.27
1348000,9,-22.0326,-26179.9,3.55472,0.268
1348500,10,-27.0482,-26177.7,4.73052,0.284
1349000,7,-18.4058,-26096.2,3.33971,0.259545
1349500,7,-18.7411,-26103.1,2.99716,0.258
1350000,7,-19.8534,-26105.7,3.92422,0.235
1350500,7,-21.7357,-26094.6,5.32012,0.262
1351000,7,-18.3155,-26099.4,2.72442,0.246
1351500,7,-19.8643,-26096.4,3.46656,0.234
1352000,7,-18.5258,-26093.3,2.83689,0.241
1352500,7,-21.0099,-26094,4.49335,0.206
1353000,8,-22.4083,-26100.7,5.76852,0.25
1353500,7,-20.9207,-26095.7,3.58208,0.244
1354000,8,-22.8381,-26096.8,4.00448,0.233
1354500,7,-28.228,-26099.4,5.39414,0.268
1355000,7,-27.2981,-26091.6,5.20295,0.269
1355500,7,-26.3876,-26094.2,2.79881,0.26
1356000,7,-21.892,-26086.7,2.84222,0.268
1356500,8,-24.0537,-26086.1,3.80542,0.256
1357000,7,-21.3363,-26097.8,5.39027,0.255
1357500,7,-23.5963,-26089.2,4.55608,0.218
1358000,7,-22.7595,-26089.4,3.45715,0.215
1358500,7,-21.8846,-26094.1,4.01608,0.266
1359000,7,-19.0707,-26093.7,4.67666,0.252
1359500,7,-18.881,-26090.4,3.3363,0.238
1360000,7,-15.8325,-26091.8,1.70478,0.246
1360500,7,-21.2077,-26084.9,5.18999,0.248
1361000,10,-19.5758,-26179.5,4.37385,0.285154
1361500,9,-25.194,-26177.2,5.42315,0.334
1362000,8,-21.8769,-26178.2,6.33762,0.304
1362500,8,-22.1361,-26192,6.1993,0.284
1363000,8,-24.4797,-26175,4.41263,0.292
1363500,8,-17.7556,-26180.5,5.45819,0.296
1364000,8,-15.4832,-26179.8,3.05252,0.272
1364500,8,-15.2732,-26180,2.81441,0.232
1365000,8,-16.3781,-26188.1,4.00546,0.256
1365500,8,-21.7465,-26183.8,5.459,0.286
1366000,8,-25.1061,-26179.6,4.52833,0.284
1366500,8,-27.6114,-26182.8,9.52251,0.26
1367000,8,-23.7129,-26181.2,3.27656,0.24
1367500,8,-21.4878,-26185.6,5.81715,0.29
1368000,8,-19.2309,-26175.9,2.46184,0.281
1368500,9,-19.8457,-26179.8,4.99677,0.27
1369000,9,-20.1886,-26187.2,8.26937,0.296
1369500,8,-20.047,-26175.5,5.09885,0.278
1370000,9,-15.3324,-26184.2,5.83574,0.266
1370500,8,-17.9021,-26173.6,5.89137,0.274
1371000,8,-26.9586,-26164.4,4.34728,0.26
1371500,8,-24.3454,-26162.5,4.18278,0.268
1372000,10,-16.7005,-26083.3,4.50829,0.262083
1372500,9,-15.4187,-26081,3.17152,0.302
1373000,9,-17.8159,-26078.8,8.12601,0.304
1373500,9,-18.6408,-26071.4,3.74115,0.332
1374000,8,-20.4525,-26073.7,5.95056,0.283
1374500,8,-12.2834,-26078.3,3.00146,0.268
1375000,8,-16.7732,-26069.1,3.06435,0.283
1375500,8,-14.2983,-26077.7,5.83371,0.254
1376000,8,-16.127,-26079.3,4.84249,0.262
1376500,8,-19.889,-26080.9,4.93793,0.256
1377000,8,-20.8502,-26170.8,5.13912,0.262833
1377500,8,-26.9689,-26164.9,4.40096,0.282
1378000,9,-25.05,-26187.3,5.26061,0.275
1378500,8,-24.8895,-26182,5.69675,0.29
1379000,8,-12.8537,-26080.7,1.65281,0.243
1379500,8,-13.3925,-26081.4,2.72522,0.214
1380000,8,-15.0892,-26074.8,4.58845,0.236
1380500,8,-16.4951,-26078.2,3.26823,0.238
1381000,8,-16.0375,-26081.3,5.04038,0.238
1381500,8,-16.5381,-26076.9,5.5482,0.31
1382000,8,-13.7208,-26076,3.95702,0.29
1382500,8,-17.5388,-26081.3,5.2094,0.27
1383000,8,-18.2081,-26077.5,5.43767,0.259
1383500,9,-14.3797,-26082.7,2.11011,0.334
1384000,8,-15.1397,-26084.3,5.60818,0.305
1384500,8,-13.373,-26084.3,6.8202,0.294
1385000,8,-17.5326,-26080.4,6.05618,0.274
1385500,8,-17.9468,-26076.3,3.19142,0.294
1386000,8,-27.4819,-26071.9,6.16988,0.29
1386500,9,-26.0485,-26071.4,4.49978,0.266
1387000,9,-33.0617,-26079.7,8.17133,0.27
1387500,9,-23.6679,-26080.8,3.00317,0.256
1388000,11,-26.0444,-26076,7.03904,0.274
1388500,11,-29.5371,-26082.1,7.43103,0.342
1389000,9,-25.5903,-26070.4,3.60885,0.343
1389500,8,-25.3537,-26074.6,3.32398,0.31
1390000,8,-26.5769,-26071.7,3.79861,0.279
1390500,8,-23.1317,-26073.7,3.94905,0.254
1391000,8,-20.3626,-26069.6,4.54361,0.264
1391500,8,-24.2892,-26073.9,7.06091,0.244
1392000,8,-19.4094,-26074.1,7.45104,0.259
1392500,8,-19.3603,-26077.1,6.80287,0.292
1393000,8,-13.0085,-26178.3,3.08693,0.278
1393500,8,-13.3729,-26173.5,2.84654,0.252
1394000,8,-20.094,-26172.3,5.31168,0.265
1394500,8,-19.6958,-26180.9,6.25175,0.238
1395000,8,-18.588,-26179.4,5.89338,0.244
1395500,9,-15.0341,-26186.8,5.96169,0.254
1396000,9,-15.6612,-26173.8,4.98656,0.277
1396500,9,-15.839,-26169.4,4.62643,0.306
1397000,9,-17.2491,-26177.3,4.39914,0.299
1397500,9,-17.8954,-26167.7,5.33231,0.258
1398000,9,-18.2724,-26170.8,5.5033,0.275
1398500,10,-20.413,-26171.2,6.13375,0.29
1399000,10,-26.6437,-26164.1,7.70602,0.297
1399500,10,-23.7458,-26158.5,4.64592,0.272
1400000,10,-26.4985,-26158.9,3.90891,0.286
1400500,9,-28.1755,-26162.8,4.65225,0.25
1401000,9,-15.5076,-26165.3,5.37556,0.257
1401500,9,-14.6343,-26182.8,5.59362,0.254
1402000,9,-17.009,-26174.7,5.97738,0.268
1402500,9,-16.6877,-26175,4.74927,0.284
1403000,8,-16.1074,-26071.1,2.85801,0.267364
1403500,8,-18.8991,-26075.4,6.36544,0.284
1404000,8,-19.3838,-26071.6,3.71408,0.272
1404500,8,-22.1766,-26071.4,4.94873,0.29
1405000,8,-18.6868,-26072.3,3.12082,0.274
1405500,8,-24.6758,-26067.4,6.2023,0.274
1406000,9,-24.2865,-26070,5.42785,0.284
1406500,8,-14.8489,-26073.1,4.27661,0.308
1407000,8,-15.9765,-26074.7,4.5225,0.289
1407500,8,-16.2468,-26077.1,7.00209,0.246
1408000,8,-13.8243,-26074.8,3.70095,0.259
1408500,8,-14.6334,-26076.2,4.90134,0.292
1409000,8,-14.8772,-26085.3,5.68615,0.301
1409500,8,-10.6225,-26083.6,3.46742,0.308
1410000,9,-22.4414,-26160.6,3.6248,0.290625
1410500,9,-32.7033,-26153.1,5.7862,0.252
1411000,9,-25.7731,-26164.8,6.62918,0.276
1411500,9,-27.7479,-26162.2,7.13262,0.234
1412000,10,-26.5224,-26168.1,5.87706,0.264
1412500,9,-27.5216,-26166.5,8.0861,0.266
1413000,9,-23.0875,-26156.7,5.80081,0.274
1413500,10,-22.5275,-26157.3,5.3135,0.244
1414000,9,-25.6951,-26155.8,7.12603,0.265
1414500,9,-19.7689,-26164.9,3.89399,0.268
1415000,9,-17.4138,-26172.5,3.535,0.258
1415500,9,-19.9229,-26170.8,5.85098,0.252
1416000,9,-18.0972,-26167.5,5.82822,0.271
1416500,9,-21.1867,-26176.6,5.35686,0.312
1417000,9,-24.0313,-26172.4,4.38643,0.309
1417500,9,-22.3096,-26174.3,4.85025,0.296
1418000,10,-26.8227,-26170.4,3.91071,0.283
1418500,9,-27.9581,-26182.1,9.56829,0.252
1419000,10,-17.6582,-26069.6,4.76681,0.2825
1419500,10,-16.4425,-26074.2,5.69418,0.278
1420000,10,-20.2756,-26065.8,4.15025,0.296
1420500,10,-21.0397,-26069,5.18328,0.338
1421000,10,-22.2393,-26065,7.69441,0.319
1421500,10,-23.8293,-26064.6,11.0468,0.294
1422000,9,-20.7935,-26062.4,4.50845,0.304
1422500,9,-16.5365,-26068.1,4.38598,0.254
1423000,9,-20.5149,-26069.2,7.44393,0.26
1423500,9,-14.8045,-26075.4,4.17287,0.32
1424000,9,-16.8305,-26070.5,5.51849,0.309
1424500,9,-17.6691,-26068.7,4.91126,0.286
1425000,9,-19.5247,-26071.5,7.17031,0.28
1425500,9,-22.1871,-26068.6,6.44377,0.288
1426000,9,-20.6627,-26065.8,4.03277,0.268
1426500,9,-25.1508,-26063.6,6.0552,0.276
1427000,9,-23.1535,-26063.6,4.25517,0.278
1427500,9,-21.7106,-26072.8,5.95346,0.296
1428000,8,-21.7716,-26074.9,6.44428,0.302
1428500,8,-20.7889,-26070.8,7.86406,0.312
1429000,8,-15.6377,-26067,2.24834,0.275
1429500,8,-14.8206,-26076.5,4.58347,0.24
1430000,9,-22.497,-26162.5,6.08268,0.27525
1430500,9,-29.9511,-26161.1,7.84483,0.262
1431000,9,-26.2615,-26162.3,5.77514,0.253
1431500,9,-28.0594,-26155.2,2.55519,0.23
1432000,9,-30.224,-26154.8,6.05089,0.239
1432500,9,-28.9695,-26159,5.24546,0.23
1433000,9,-25.6815,-26157.5,4.11112,0.235
1433500,9,-24.1649,-26153.8,2.5972,0.262
1434000,9,-28.6935,-26154.2,7.17126,0.252
1434500,9,-25.2451,-26156.9,4.07299,0.23
1435000,9,-21.2373,-26160.1,3.23241,0.27
1435500,9,-19.218,-26166.2,5.31566,0.32
1436000,9,-18.7084,-26070.1,3.09873,0.281857
1436500,8,-24.0346,-26062.3,4.1839,0.238
1437000,9,-19.6048,-26063.8,3.67611,0.267
1437500,9,-16.024,-26075.2,4.95595,0.326
1438000,8,-18.8092,-26070.7,6.56599,0.313
1438500,9,-22.5181,-26072.5,3.78463,0.29
1439000,10,-18.3717,-26076,7.02379,0.318
1439500,9,-21.0919,-26078,6.70738,0.39
1440000,10,-25.3325,-26075.3,8.77188,0.338
1440500,10,-27.5963,-26065.1,5.10512,0.306
1441000,10,-24.0108,-26070.9,5.59131,0.32
1441500,10,-18.0037,-26072.5,2.87807,0.356
1442000,9,-24.1565,-26075.2,3.30576,0.334
1442500,8,-24.4604,-26074.8,7.21371,0.252
1443000,8,-23.1992,-26068.9,6.35444,0.265
1443500,8,-22.0958,-26073.3,3.85752,0.306
1444000,8,-22.1622,-26070,6.57279,0.297
1444500,8,-26.6788,-26060.9,6.67685,0.304
1445000,8,-20.0772,-26065.8,3.16418,0.303
1445500,9,-22.0094,-26068.1,3.10665,0.252
1446000,9,-12.5771,-26074.8,3.68683,0.297
1446500,10,-21.7225,-26073.9,5.77542,0.322
1447000,9,-25.0454,-26067.7,5.70187,0.334
1447500,10,-22.6485,-26076.4,6.90887,0.328
1448000,10,-21.2956,-26078.7,7.13168,0.337
1448500,9,-19.8521,-26080.6,8.11087,0.308
1449000,9,-15.6623,-26079,5.39616,0.31
1449500,9,-12.6632,-26071.1,1.89509,0.286
1450000,9,-17.7595,-26068.9,4.87928,0.301
1450500,9,-22.726,-26072.8,5.48034,0.3
1451000,9,-25.9497,-26081.7,5.41621,0.314
1451500,9,-17.8066,-26076.7,3.44832,0.298
1452000,9,-27.4755,-26063.9,6.16889,0.308
1452500,9,-26.2878,-26060.9,7.74574,0.31
1453000,8,-19.3004,-26063.5,3.26772,0.302
1453500,8,-13.0156,-26065.3,1.8305,0.264
1454000,8,-14.4414,-26070,2.99948,0.274
1454500,8,-16.7341,-26064.1,3.92711,0.322
1455000,8,-18.6825,-26069.2,2.68828,0.307
1455500,8,-14.8569,-26069.3,2.66007,0.288
1456000,8,-22.0331,-26063.9,4.0636,0.278
1456500,8,-21.8835,-26058.3,5.54591,0.272
1457000,8,-20.3675,-26066.1,4.84747,0.273
1457500,8,-17.7452,-26068.2,2.64893,0.268
1458000,8,-16.558,-26073.7,3.68411,0.257
1458500,8,-12.9764,-26072,2.87937,0.228
1459000,8,-17.3618,-26069.3,5.60559,0.24
1459500,8,-15.7783,-26078,4.54065,0.256
1460000,8,-15.9695,-26085.9,4.87112,0.258
1460500,8,-20.8031,-26072.2,4.81932,0.294
1461000,9,-21.4681,-26075.7,5.60323,0.291
1461500,8,-16.3994,-26072,2.06904,0.256
1462000,9,-14.7942,-26077.9,3.88537,0.259
1462500,9,-12.6437,-26082.8,3.42097,0.322
1463000,9,-17.1004,-26083.6,5.57668,0.328
1463500,9,-18.8752,-26082.6,7.7105,0.298
1464000,9,-10.9548,-26087.8,3.7514,0.316
1464500,8,-14.1196,-26078.1,6.32214,0.338
1465000,8,-12.5466,-26082.5,5.46793,0.313
1465500,8,-14.9225,-26077.1,4.62474,0.268
1466000,9,-11.165,-26083.8,3.60155,0.282
1466500,10,-15.6462,-26085.1,4.77761,0.32
1467000,10,-20.4661,-26087.6,7.74577,0.33
1467500,10,-13.8796,-26085.5,6.2245,0.31
1468000,9,-11.5412,-26080,3.9396,0.296
1468500,10,-14.1191,-26088.3,8.21211,0.316
1469000,8,-7.04341,-26082.2,1.60154,0.312
1469500,8,-11.6921,-26078.1,4.4698,0.244
1470000,8,-8.92967,-26078.3,2.97489,0.264
1470500,8,-8.5542,-26079.4,4.00729,0.298
1471000,8,-6.82787,-26080.6,2.39791,0.292
1471500,8,-8.69166,-26079.1,3.92128,0.274
1472000,8,-8.24568,-26082.7,3.73422,0.269
1472500,8,-10.7199,-26082.2,5.22031,0.284
1473000,9,-8.48354,-26083.9,4.16056,0.269
1473500,9,-8.87435,-26085.6,4.56187,0.278
1474000,9,-12.9793,-26086.2,5.34469,0.298
1474500,9,-13.9625,-26081.4,6.55401,0.334
1475000,9,-9.44179,-26088.6,3.03032,0.31
1475500,10,-13.7095,-26083.2,4.45445,0.324
1476000,10,-14.0583,-26087.2,3.82758,0.332
1476500,11,-16.2097,-26085.1,6.53136,0.368
1477000,9,-16.2894,-26087.5,6.32252,0.34
1477500,8,-15.6758,-26078.7,6.2857,0.252
1478000,8,-14.5241,-26078.6,5.93816,0.259
1478500,8,-13.558,-26078.3,3.65448,0.286
1479000,9,-15.5756,-26082.9,3.41805,0.266
1479500,8,-17.2781,-26077.8,6.41086,0.258
1480000,8,-12.7808,-26076.6,2.93103,0.249
1480500,8,-13.4734,-26082.7,5.37513,0.24
1481000,8,-12.4798,-26078.1,4.81263,0.235
1481500,8,-13.087,-26084,4.11464,0.268
1482000,8,-15.6673,-26083.7,8.13164,0.248
1482500,8,-12.6526,-26084.7,5.13145,0.292
1483000,8,-13.6971,-26080.9,4.74006,0.279
1483500,8,-14.1004,-26081.1,3.8907,0.276
1484000,8,-17.78,-26075.3,6.03651,0.27
1484500,8,-12.1263,-26076.7,2.64856,0.284
1485000,8,-9.86086,-26082.7,3.20762,0.29
1485500,9,-14.2204,-26072.1,3.17555,0.31
1486000,9,-17.8254,-26079.8,5.31153,0.313
1486500,9,-15.4182,-26075.6,5.84299,0.31
1487000,8,-15.0694,-26075.2,5.70531,0.312
1487500,9,-13.5474,-26081.5,6.62364,0.286
1488000,9,-15.7948,-26072.1,5.7284,0.305
1488500,8,-12.2524,-26070.4,3.48653,0.294
1489000,8,-13.0978,-26062.1,3.683,0.274
1489500,8,-15.5447,-26060.5,5.87912,0.256
1490000,8,-18.9251,-26059.6,4.73242,0.257
1490500,8,-19.1418,-26058.6,5.50836,0.282
1491000,8,-20.9014,-26055.9,5.67382,0.264
1491500,9,-18.8758,-26056.7,6.10752,0.296
1492000,8,-27.5563,-26046,3.48798,0.283
1492500,8,-28.8316,-26047.9,6.55411,0.244
1493000,8,-16.6529,-26054.2,5.23311,0.282
1493500,8,-15.6612,-26068.5,7.26798,0.306
1494000,8,-12.6398,-26060.2,4.44689,0.267
1494500,8,-14.4762,-26058.5,3.60846,0.276
1495000,8,-11.6151,-26061.4,2.79979,0.267
1495500,8,-18.863,-26053,3.26405,0.302
1496000,9,-20.1051,-26058.7,4.56668,0.276
1496500,9,-20.5891,-26057.8,5.50841,0.242
1497000,9,-25.1841,-26048.8,3.12111,0.25
1497500,9,-26.9607,-26050.9,3.33327,0.232
1498000,10,-21.8534,-26163.9,4.46853,0.27427
1498500,9,-24.9125,-26160.2,4.71748,0.238
1499000,10,-27.804,-26155.2,9.0585,0.26
1499500,10,-23.8796,-26157.9,4.41377,0.284
1500000,9,-26.8658,-26151.6,5.26771,0.279
1500500,11,-33.09,-26152.9,11.503,0.328
1501000,11,-29.3608,-26157.4,9.05838,0.327
1501500,11,-32.6391,-26152,8.20371,0.33
1502000,11,-27.7076,-26158.8,4.97972,0.321
1502500,10,-28.034,-26148.4,3.86055,0.294
1503000,8,-22.933,-26055.8,4.64606,0.251167
1503500,9,-19.8854,-26059.9,3.36367,0.296
1504000,9,-22.4797,-26056.2,5.81407,0.283
1504500,9,-23.4865,-26058.7,6.37364,0.254
1505000,9,-24.6965,-26162.6,5.20779,0.271333
1505500,9,-23.5025,-26159.1,3.97872,0.234
1506000,8,-22.3826,-26058.1,7.65802,0.2655
1506500,8,-20.297,-26054.5,2.45091,0.232
1507000,9,-11.7776,-26263.8,4.41049,0.26473
1507500,9,-11.53,-26269.5,4.14477,0.254
1508000,9,-20.6097,-26160.6,3.76748,0.262
1508500,9,-17.2963,-26162.2,3.57754,0.262
1509000,9,-18.2176,-26162.1,2.8744,0.247
