generation,N_shifts,logPrior,logLik,eventRate,acceptRate
493000,16,-36.1004,-47608.2,6.78042,0.298286
493500,16,-32.3424,-47605,5.03521,0.292
494000,18,-40.9413,-47547.7,10.6564,0.3065
494500,17,-47.0805,-47532.8,10.6424,0.288
495000,17,-38.2229,-47531.4,9.50729,0.29
495500,17,-38.501,-47530.8,14.3593,0.342
496000,17,-33.7244,-47533.1,6.38584,0.32
496500,18,-37.6188,-47537.1,12.7271,0.306
497000,18,-48.7999,-47532.1,13.2451,0.307
497500,18,-39.8878,-47540.9,10.0206,0.324
498000,19,-44.5788,-47532.6,8.22868,0.318
498500,20,-43.7779,-47540.5,9.93069,0.314
499000,20,-44.7157,-47550.8,9.07236,0.315
499500,19,-38.7143,-47532.5,7.07682,0.328
