Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
6243	1	-608.4029	-636.1097	27.70674	5.75733e-06	0.897854	2.8612e-05	4.46203	0.335028	1.66497	1.188566	0.448577	2.22927	1.71847e-05	2.67994	0.0007911088	0.000791109	0.000791109	0.0922981	0.264117	0.126958	0.516627	6.90839e-06	0.931637	9.75274e-06	1.31521	0.829282	1.17072	0.2556097	0.841637	1.18816	8.33057e-06	1.12343	0.00124168	0.00674066
6244	0	-610.1575	-632.1333	21.9758	0.01585	1.12629	0.030052	2.13548	0.690602	1.3094	0.4742542	0.726236	1.37696	0.022951	1.63088	0.0008853805	0.000885381	0.000885381	0.379096	0.0540774	0.0609868	0.505839	1.03283e-06	1.15464	1.36396e-06	1.52483	0.861843	1.13816	0.2061501	0.870188	1.14918	1.19839e-06	1.33974	0.00298309	0.00862741
6245	1	-610.6898	-635.4174	24.72764	7.901e-06	0.902864	3.90036e-05	4.45702	0.336897	1.6631	1.183609	0.450079	2.22183	2.34523e-05	2.67994	0.0003688974	0.000368897	0.000368897	0.00377734	0.0607194	0.359649	0.575854	6.86407e-06	0.927011	9.79706e-06	1.32312	0.823962	1.17604	0.2637413	0.837034	1.19469	8.33057e-06	1.12506	0.00486104	0.00827526
6246	0	-613.3517	-632.0353	18.68362	0.0157336	1.12144	0.0301684	2.15031	0.685531	1.31447	0.4825826	0.722168	1.38472	0.022951	1.63587	0.000402337	0.000402337	0.000402337	0.345129	0.049232	0.145124	0.460515	3.49937e-05	1.14613	4.68161e-05	1.53334	0.85549	1.14451	0.2157615	0.864565	1.15665	4.09049e-05	1.33974	0.00298309	0.00862741
6247	1	-611.0315	-636.693	25.66149	2.18938e-06	0.908985	1.08079e-05	4.48724	0.336897	1.6631	1.183609	0.450079	2.22183	6.49866e-06	2.69811	0.0003688974	0.000368897	0.000368897	0.0106066	0.096451	0.571292	0.32165	3.1827e-05	0.93172	4.52103e-05	1.32351	0.826276	1.17372	0.2602031	0.839034	1.19185	3.85187e-05	1.12761	0.00275468	0.00827526
6248	0	-610.218	-632.0341	21.81607	0.0157336	1.11502	0.0301684	2.13799	0.685531	1.31447	0.4825826	0.722168	1.38472	0.022951	1.6265	0.0007347805	0.000734781	0.000734781	0.303884	0.0433485	0.127781	0.524987	2.31008e-06	1.14003	3.10545e-06	1.53256	0.85313	1.14687	0.2193357	0.862483	1.15944	2.70776e-06	1.3363	0.00157737	0.00896266
6249	1	-607.6734	-634.8724	27.19897	4.41863e-07	0.903954	2.18127e-06	4.4624	0.336897	1.6631	1.183609	0.450079	2.22183	1.31157e-06	2.68318	0.001021271	0.00102127	0.00102127	0.0124565	0.113273	0.670931	0.203339	4.3106e-05	0.934966	6.12321e-05	1.32812	0.826276	1.17372	0.2602031	0.839034	1.19185	5.2169e-05	1.13154	0.00151132	0.0084424
6250	0	-616.2758	-636.6125	20.33663	0.0274081	1.11578	0.0526026	2.14145	0.685111	1.31489	0.4832741	0.721832	1.38536	0.0400053	1.62861	0.0007347805	0.000734781	0.000734781	0.196801	0.0316703	0.0933563	0.678172	6.97515e-05	1.14125	9.48281e-05	1.55155	0.847632	1.15237	0.2276734	0.857646	1.16598	8.22898e-05	1.3464	0.00049236	0.00557684
6251	1	-604.3889	-636.1752	31.78628	8.07607e-07	0.906477	3.96669e-06	4.4523	0.338315	1.66169	1.179863	0.451218	2.21622	2.38715e-06	2.67939	0.0001288775	0.000128878	0.000128878	0.0490183	0.109079	0.646091	0.195811	4.68393e-06	0.933563	6.65352e-06	1.32613	0.826276	1.17372	0.2602031	0.839034	1.19185	5.66872e-06	1.12984	0.000922626	0.00466532
6252	0	-619.3773	-631.0052	11.62791	0.0274081	1.11209	0.0526026	2.13437	0.685111	1.31489	0.4832741	0.721832	1.38536	0.0400053	1.62323	0.0007347805	0.000734781	0.000734781	0.0751474	0.0155899	0.86228	0.046983	0.00450465	1.14125	0.00612413	1.55155	0.847632	1.15237	0.2276734	0.857646	1.16598	0.00531439	1.3464	0.00160422	0.0125444
6253	1	-608.2059	-640.832	32.6261	8.02152e-07	0.906269	3.97214e-06	4.48771	0.33603	1.66397	1.185906	0.449382	2.22528	2.38715e-06	2.69699	0.0004681014	0.000468101	0.000468101	0.182936	0.354743	0.10683	0.355491	4.68393e-06	0.933147	6.65352e-06	1.32554	0.826276	1.17372	0.2602031	0.839034	1.19185	5.66872e-06	1.12934	0.000922626	0.00280375
6254	0	-617.4702	-631.474	14.00378	0.0360439	1.11379	0.0690166	2.13268	0.686155	1.31385	0.4815571	0.722668	1.38376	0.0525302	1.62323	0.0006950011	0.000695001	0.000695001	0.0779667	0.0125509	0.694191	0.215292	0.000244159	1.14336	0.00033113	1.55063	0.848823	1.15118	0.2258669	0.858692	1.16456	0.000287645	1.347	0.00213074	0.0125444
6255	1	-620.6337	-640.6559	20.02223	0.00223732	0.907362	0.0110789	4.49313	0.33603	1.66397	1.185906	0.449382	2.22528	0.0066581	2.70024	0.000408712	0.000408712	0.000408712	0.0793005	0.181194	0.17088	0.568625	0.000514697	0.932184	0.000737221	1.3352	0.822254	1.17775	0.2663563	0.835559	1.1968	0.000625959	1.13369	0.00089407	0.00280375
6256	0	-611.5212	-634.7035	23.18223	1.69885e-05	1.11475	3.25294e-05	2.13452	0.686155	1.31385	0.4815571	0.722668	1.38376	2.47589e-05	1.62464	0.0006950011	0.000695001	0.000695001	0.0918531	0.0147863	0.817831	0.0755298	0.00199991	1.14336	0.00271229	1.55063	0.848823	1.15118	0.2258669	0.858692	1.16456	0.0023561	1.347	0.0011012	0.00713331
6257	1	-619.7367	-638.5812	18.8445	0.00222972	0.897946	0.0110865	4.46471	0.334888	1.66511	1.188936	0.448465	2.22983	0.0066581	2.68133	0.001534075	0.00153407	0.00153407	0.0871424	0.100224	0.187778	0.624855	0.000514697	0.927521	0.000737221	1.32852	0.822254	1.17775	0.2663563	0.835559	1.1968	0.000625959	1.12802	0.000740557	0.00393814
6258	0	-606.7989	-633.2733	26.47445	1.1762e-05	1.1161	2.25218e-05	2.13709	0.686155	1.31385	0.4815571	0.722668	1.38376	1.71419e-05	1.62659	0.0001071089	0.000107109	0.000107109	0.233035	0.0375134	0.537829	0.191622	0.000100005	1.1403	0.000135651	1.54674	0.848739	1.15126	0.2259939	0.858619	1.16466	0.000117828	1.34352	0.00280761	0.00614307
6259	1	-618.9315	-635.9317	17.00026	2.92708e-05	0.89454	0.000146458	4.47589	0.333136	1.66686	1.193606	0.447054	2.23686	8.78645e-05	2.68521	0.002317095	0.00231709	0.00231709	0.0972876	0.111893	0.20964	0.58118	0.00138618	0.921537	0.00198549	1.31995	0.822254	1.17775	0.2663563	0.835559	1.1968	0.00168584	1.12075	0.00558255	0.00752024
6260	0	-605.5877	-635.0538	29.46606	1.18071e-05	1.12038	2.24767e-05	2.13281	0.688787	1.31121	0.4772319	0.724779	1.37973	1.71419e-05	1.62659	0.00208156	0.00208156	0.00208156	0.44031	0.0633076	0.365986	0.130396	3.10117e-06	1.1453	4.19927e-06	1.55084	0.849584	1.15042	0.2247122	0.859361	1.16366	3.65022e-06	1.34807	0.00280761	0.00503804
6261	1	-616.0034	-637.3303	21.32682	3.87538e-06	0.897617	1.95094e-05	4.51878	0.331444	1.66856	1.198131	0.445692	2.2437	1.16924e-05	2.7082	0.001868469	0.00186847	0.00186847	0.0938379	0.143384	0.202206	0.560572	0.00140443	0.935226	0.00196724	1.31001	0.833076	1.16692	0.2498191	0.844931	1.18353	0.00168584	1.12262	0.00175087	0.00771214
6262	0	-611.3626	-634.4326	23.06998	7.29052e-05	1.1147	0.000139865	2.13849	0.685296	1.3147	0.4829692	0.72198	1.38508	0.000106385	1.62659	0.0009195784	0.000919578	0.000919578	0.379195	0.0545206	0.453986	0.112298	0.000561971	1.14043	0.000766943	1.55638	0.84576	1.15424	0.2305164	0.856003	1.16822	0.000664457	1.3484	0.00280761	0.00503804
6263	1	-612.9475	-634.9667	22.01921	4.58092e-06	0.908498	2.30148e-05	4.56433	0.332003	1.668	1.196634	0.446142	2.24144	1.37978e-05	2.73642	0.000161576	0.000161576	0.000161576	0.0938379	0.143384	0.202206	0.560572	0.00140443	0.940852	0.00196724	1.31789	0.833076	1.16692	0.2498191	0.844931	1.18353	0.00168584	1.12937	0.00175087	0.00786902
6264	0	-613.6761	-632.9589	19.28276	0.0016477	1.11356	0.00313436	2.11828	0.689116	1.31088	0.4766911	0.725044	1.37923	0.00239103	1.61592	0.0003250562	0.000325056	0.000325056	0.134812	0.0193833	0.80588	0.0399243	0.000462481	1.1422	0.000631165	1.5588	0.84576	1.15424	0.2305164	0.856003	1.16822	0.000546823	1.3505	0.00280761	0.00720674
6265	1	-614.0132	-636.2458	22.2326	0.000454327	0.909303	0.0022701	4.54344	0.333521	1.66648	1.192577	0.447365	2.23531	0.00136221	2.72637	0.0007372423	0.000737242	0.000737242	0.0938379	0.143384	0.202206	0.560572	3.59861e-06	0.947328	4.94743e-06	1.3024	0.842171	1.15783	0.2359706	0.85286	1.17253	4.27302e-06	1.12486	0.00175087	0.00944491
6266	0	-615.3801	-637.7623	22.38222	0.000601199	1.11172	0.00114364	2.11478	0.689116	1.31088	0.4766911	0.725044	1.37923	0.00087242	1.61325	0.001790356	0.00179036	0.00179036	0.096892	0.0139311	0.5792	0.309977	0.00046185	1.13831	0.000631795	1.55717	0.844607	1.15539	0.2322678	0.854993	1.1696	0.000546823	1.34774	0.00148654	0.00334555
6267	1	-612.2722	-635.9814	23.70914	0.000458783	0.932176	0.00226565	4.60344	0.336792	1.66321	1.183885	0.449995	2.22225	0.00136221	2.76781	0.0006916536	0.000691654	0.000691654	0.0938379	0.143384	0.202206	0.560572	5.76008e-06	0.955799	7.91905e-06	1.31405	0.842171	1.15783	0.2359706	0.85286	1.17253	6.83957e-06	1.13492	0.00266015	0.00510324
6268	0	-614.6709	-633.6838	19.01284	0.00292385	1.1157	0.00559083	2.13339	0.686779	1.31322	0.4805303	0.723169	1.3828	0.00425734	1.62455	0.001790356	0.00179036	0.00179036	0.11036	0.0158675	0.681388	0.192385	0.00046185	1.14285	0.000631795	1.56338	0.844607	1.15539	0.2322678	0.854993	1.1696	0.000546823	1.35312	0.00148654	0.00648683
6269	1	-615.6608	-635.3386	19.67781	0.000458783	0.930476	0.00226565	4.59504	0.336792	1.66321	1.183885	0.449995	2.22225	0.00136221	2.76276	0.0003638079	0.000363808	0.000363808	0.0999475	0.15272	0.150263	0.59707	0.00102338	0.9572	0.00140695	1.31597	0.842171	1.15783	0.2359706	0.85286	1.17253	0.00121517	1.13659	0.00073764	0.00531207
6270	0	-608.5283	-632.8325	24.30419	0.00292385	1.11271	0.00559083	2.12767	0.686779	1.31322	0.4805303	0.723169	1.3828	0.00425734	1.62019	8.800326e-05	8.80033e-05	8.80033e-05	0.184462	0.0265219	0.465837	0.323179	9.03246e-07	1.1423	1.23888e-06	1.56676	0.843318	1.15668	0.2342257	0.853864	1.17115	1.07106e-06	1.35453	0.00148654	0.00986482
6271	1	-618.1748	-636.0817	17.90692	0.000899981	0.937622	0.00444444	4.63033	0.336792	1.66321	1.183885	0.449995	2.22225	0.00267221	2.78398	0.0008804819	0.000880482	0.000880482	0.0831918	0.584314	0.125072	0.207422	0.00011291	0.961442	0.000153528	1.30731	0.847552	1.15245	0.2277961	0.857575	1.16608	0.000133219	1.13438	0.0061167	0.00531207
6272	0	-604.7493	-634.6717	29.92241	6.94048e-06	1.11667	1.32316e-05	2.12887	0.688126	1.31187	0.4783164	0.724249	1.38074	1.0086e-05	1.62277	0.000339754	0.000339754	0.000339754	0.0434387	0.031108	0.54639	0.379063	9.03246e-07	1.1423	1.23888e-06	1.56676	0.843318	1.15668	0.2342257	0.853864	1.17115	1.07106e-06	1.35453	0.00218295	0.00967979
6273	1	-624.9927	-637.9538	12.96116	0.000159476	0.936108	0.000789085	4.63184	0.336249	1.66375	1.185325	0.449558	2.22441	0.000474281	2.78398	0.0003362317	0.000336232	0.000336232	0.178054	0.110315	0.26769	0.443941	0.010286	0.968616	0.0140496	1.32302	0.845348	1.15465	0.2311418	0.855642	1.16871	0.0121678	1.14582	0.0061167	0.00966456
6274	0	-606.9895	-633.8802	26.8907	2.68172e-05	1.1076	5.17638e-05	2.13794	0.682538	1.31746	0.487513	0.719771	1.38933	3.92905e-05	1.62277	0.001131312	0.00113131	0.00113131	0.308896	0.0224752	0.39476	0.273869	1.58746e-06	1.13999	2.18499e-06	1.56908	0.841608	1.15839	0.2368258	0.852368	1.1732	1.88623e-06	1.35453	0.00346737	0.00953448
6275	1	-612.8715	-633.5696	20.69811	0.00229184	0.944782	0.0112491	4.63728	0.338506	1.66149	1.179358	0.451371	2.21547	0.00677047	2.79103	8.71038e-05	8.71038e-05	8.71038e-05	0.181391	0.0936405	0.272707	0.452261	1.0542e-06	0.972687	1.43991e-06	1.32858	0.845348	1.15465	0.2311418	0.855642	1.16871	1.24705e-06	1.15064	0.00625773	0.00762791
6276	0	-616.9931	-634.3659	17.37276	0.00168257	1.10774	0.00324776	2.13821	0.682538	1.31746	0.487513	0.719771	1.38933	0.00246516	1.62297	0.003346869	0.00334687	0.00334687	0.232831	0.071132	0.321771	0.374266	0.00010086	1.14155	0.000137665	1.5581	0.8457	1.1543	0.2306077	0.855951	1.16829	0.000119263	1.34982	0.00346737	0.00953448
6277	1	-618.9111	-634.5689	15.65777	0.00229197	0.941969	0.011249	4.62317	0.338525	1.66148	1.179309	0.451386	2.2154	0.00677047	2.78257	0.001302503	0.0013025	0.0013025	0.276389	0.0221357	0.644302	0.0571736	0.0011468	0.969172	0.0015664	1.32378	0.845348	1.15465	0.2311418	0.855642	1.16871	0.0013566	1.14648	0.00128702	0.00792525
6278	0	-614.018	-634.1299	20.11192	0.00169544	1.11538	0.00322455	2.12135	0.689204	1.3108	0.4765466	0.725114	1.37909	0.00245999	1.61837	0.002347686	0.00234769	0.00234769	0.210474	0.139553	0.290875	0.359098	3.51072e-05	1.1467	4.7918e-05	1.56514	0.8457	1.1543	0.2306077	0.855951	1.16829	4.15126e-05	1.35592	0.00395532	0.00708584
6279	1	-618.5947	-635.5515	16.95677	0.0028186	0.931908	0.0138976	4.59494	0.33723	1.66277	1.182728	0.450346	2.22051	0.00835811	2.76342	0.0005257945	0.000525794	0.000525794	0.592648	0.0930686	0.153843	0.16044	0.00101846	0.965013	0.0013911	1.3181	0.845348	1.15465	0.2311418	0.855642	1.16871	0.00120478	1.14156	0.000878912	0.0066465
6280	0	-614.2888	-632.9681	18.67921	0.005141	1.11211	0.00982162	2.12462	0.687179	1.31282	0.4798732	0.723489	1.38219	0.00748131	1.61837	0.001292037	0.00129204	0.00129204	0.312823	0.181053	0.0402375	0.465887	0.000375849	1.1401	0.000514308	1.5601	0.844456	1.15554	0.2324967	0.854861	1.16978	0.000445079	1.3501	0.0013259	0.0071147
6281	1	-611.2713	-635.8225	24.55114	0.000137589	0.930583	0.000678405	4.5884	0.33723	1.66277	1.182728	0.450346	2.22051	0.000407997	2.75949	0.0005305559	0.000530556	0.000530556	0.592648	0.0930686	0.153843	0.16044	2.55484e-05	0.954637	3.48963e-05	1.30393	0.845348	1.15465	0.2311418	0.855642	1.16871	3.02223e-05	1.12928	0.000878912	0.00508256
6282	0	-615.4697	-633.7006	18.23082	0.005141	1.12217	0.00982162	2.14386	0.687179	1.31282	0.4798732	0.723489	1.38219	0.00748131	1.63301	0.0003387724	0.000338772	0.000338772	0.541317	0.0683648	0.00722168	0.383097	0.00134591	1.14387	0.00184448	1.5676	0.843727	1.15627	0.2336047	0.854222	1.17066	0.00159519	1.35574	0.000779999	0.0071147
6283	1	-615.4514	-635.111	19.65966	0.000137589	0.924164	0.000678405	4.55675	0.33723	1.66277	1.182728	0.450346	2.22051	0.000407997	2.74046	0.0005305559	0.000530556	0.000530556	0.122578	0.16321	0.203878	0.510334	0.00115612	0.951576	0.00159631	1.31389	0.84007	1.15993	0.2391653	0.851024	1.17505	0.00137621	1.13273	0.00208732	0.00576447
6284	0	-609.9581	-634.0211	24.06298	4.68887e-05	1.11261	9.14301e-05	2.16951	0.67798	1.32202	0.4950394	0.716126	1.3964	6.91594e-05	1.64106	6.332586e-05	6.33259e-05	6.33259e-05	0.541317	0.0683648	0.00722168	0.383097	0.000483984	1.14222	0.000663268	1.56534	0.843727	1.15627	0.2336047	0.854222	1.17066	0.000573626	1.35378	0.000779999	0.0071147
6285	1	-606.4257	-635.38	28.95431	6.29765e-07	0.922274	3.10517e-06	4.54744	0.33723	1.66277	1.182728	0.450346	2.22051	1.86747e-06	2.73485	0.001000896	0.0010009	0.0010009	0.0442814	0.0589597	0.712401	0.184358	8.79982e-06	0.947745	1.21337e-05	1.3068	0.840741	1.15926	0.2381451	0.85161	1.17425	1.04667e-05	1.12727	0.00316387	0.00595919
6286	0	-608.0962	-635.9967	27.90052	8.85784e-05	1.11463	0.00017282	2.1747	0.677726	1.32227	0.4954594	0.715923	1.3968	0.000130699	1.64467	3.946095e-05	3.94609e-05	3.94609e-05	0.308282	0.103098	0.0108907	0.57773	4.35129e-05	1.13479	5.96316e-05	1.55516	0.843727	1.15627	0.2336047	0.854222	1.17066	5.15723e-05	1.34497	0.000619782	0.0036336
6287	1	-611.4383	-637.2916	25.85335	9.14477e-07	0.915194	4.53491e-06	4.53846	0.335626	1.66437	1.186977	0.449058	2.22689	2.72469e-06	2.72683	0.005688642	0.00568864	0.00568864	0.204452	0.272224	0.451893	0.0714312	9.53032e-06	0.950218	1.31409e-05	1.31021	0.840741	1.15926	0.2381451	0.85161	1.17425	1.13356e-05	1.13021	0.00316387	0.00595919
6288	0	-609.0907	-632.777	23.68627	0.00982354	1.11362	0.0191926	2.17571	0.677108	1.32289	0.4964823	0.715429	1.39776	0.0145081	1.64467	8.652613e-06	8.65261e-06	8.65261e-06	0.308282	0.103098	0.0108907	0.57773	2.55612e-06	1.13771	3.54869e-06	1.57949	0.837411	1.16259	0.2432135	0.848704	1.17827	3.05241e-06	1.3586	0.00198071	0.0063992
6289	1	-613.9947	-635.3993	21.40462	3.57804e-06	0.914515	1.81219e-05	4.63179	0.329775	1.67023	1.202616	0.444346	2.2505	1.085e-05	2.77315	0.0005871154	0.000587115	0.000587115	0.160889	0.214221	0.568678	0.0562113	0.00242937	0.946354	0.00337334	1.31408	0.837322	1.16268	0.243348	0.848627	1.17837	0.00290136	1.13021	0.00316387	0.0065617
6290	0	-607.6326	-633.4512	25.81867	0.00534777	1.11289	0.0104481	2.1743	0.677108	1.32289	0.4964823	0.715429	1.39776	0.00789796	1.6436	2.744041e-05	2.74404e-05	2.74404e-05	0.628275	0.292629	0.0309117	0.0481845	1.15443e-06	1.14221	1.60532e-06	1.58834	0.836617	1.16338	0.2444229	0.848012	1.17923	1.37987e-06	1.36527	0.000652131	0.0063992
6291	1	-622.1446	-634.6442	12.49964	0.00140195	0.91785	0.0071056	4.65202	0.329577	1.67042	1.203148	0.444186	2.25131	0.00425378	2.78493	0.001492942	0.00149294	0.00149294	0.296523	0.179594	0.476757	0.0471253	0.00317591	0.946354	0.00440996	1.31408	0.837322	1.16268	0.243348	0.848627	1.17837	0.00379294	1.13021	0.00556945	0.0079806
6292	0	-607.7964	-633.9182	26.12173	2.1774e-06	1.11437	4.25131e-06	2.17578	0.6774	1.3226	0.4959999	0.715662	1.39731	3.21436e-06	1.64508	0.0006810261	0.000681026	0.000681026	0.367998	0.123921	0.0130903	0.49499	0.000600892	1.1434	0.000832926	1.58492	0.838171	1.16183	0.2420565	0.849366	1.17735	0.000716909	1.36416	0.00223077	0.0063992
6293	1	-610.611	-635.3691	24.75812	1.53708e-06	0.91876	7.79051e-06	4.65663	0.329577	1.67042	1.203148	0.444186	2.25131	4.66379e-06	2.78769	6.379383e-05	6.37938e-05	6.37938e-05	0.16523	0.29903	0.457276	0.078465	0.00177727	0.944917	0.00247673	1.3168	0.835576	1.16442	0.2460085	0.847105	1.18049	0.002127	1.13086	0.000476818	0.00584282
6294	0	-610.2721	-636.3396	26.06747	2.27559e-05	1.10985	4.47039e-05	2.1803	0.67465	1.32535	0.5005537	0.713468	1.40161	3.37299e-05	1.64508	0.002031857	0.00203186	0.00203186	0.233313	0.152107	0.00700638	0.607574	0.000214798	1.13969	0.000298123	1.5818	0.837548	1.16245	0.2430044	0.848824	1.1781	0.00025646	1.36075	0.000326717	0.00468479
6295	1	-607.7678	-637.1066	29.33879	1.75991e-06	0.923567	8.9401e-06	4.69158	0.328955	1.67104	1.204823	0.443685	2.25385	5.35001e-06	2.80757	0.000600066	0.000600066	0.000600066	0.264961	0.479521	0.129692	0.125826	1.17978e-05	0.944917	1.6441e-05	1.3168	0.835576	1.16442	0.2460085	0.847105	1.18049	1.41194e-05	1.13086	0.00045087	0.00584282
6296	0	-609.5832	-633.5534	23.97025	0.000590272	1.10907	0.00116082	2.18108	0.674177	1.32582	0.5013384	0.71309	1.40235	0.000875545	1.64508	0.0002391089	0.000239109	0.000239109	0.101287	0.1783	0.00821289	0.7122	4.39312e-05	1.13336	6.15589e-05	1.58813	0.832896	1.1671	0.2500935	0.844775	1.18375	5.27451e-05	1.36075	0.00103917	0.00649205
6297	1	-612.3134	-634.2546	21.94123	3.64327e-05	0.920249	0.000185775	4.69246	0.327916	1.67208	1.207631	0.442845	2.25812	0.000111104	2.80636	0.0008329516	0.000832952	0.000832952	0.258651	0.468102	0.126604	0.146643	1.17978e-05	0.953096	1.6441e-05	1.3282	0.835576	1.16442	0.2460085	0.847105	1.18049	1.41194e-05	1.14065	0.00379856	0.00999871
6298	0	-601.5279	-634.1578	32.62982	2.13909e-06	1.11599	4.20668e-06	2.19468	0.674177	1.32582	0.5013384	0.71309	1.40235	3.17288e-06	1.65533	0.001192257	0.00119226	0.00119226	0.011588	0.196096	0.00903261	0.783284	1.21261e-06	1.14422	1.69823e-06	1.60246	0.833166	1.16683	0.249683	0.845008	1.18342	1.45542e-06	1.37334	0.00103917	0.00649205
6299	1	-613.0763	-637.2894	24.21305	1.27331e-05	0.915878	6.49279e-05	4.67018	0.327916	1.67208	1.207631	0.442845	2.25812	3.88305e-05	2.79303	0.005817729	0.00581773	0.00581773	0.318455	0.345119	0.155877	0.180549	1.17978e-05	0.949666	1.6441e-05	1.32341	0.835576	1.16442	0.2460085	0.847105	1.18049	1.41194e-05	1.13654	5.86108e-05	0.0065986
6300	0	-610.1621	-633.9025	23.74034	3.11088e-05	1.11599	6.11779e-05	2.19468	0.674177	1.32582	0.5013384	0.71309	1.40235	4.61433e-05	1.65533	0.001189587	0.00118959	0.00118959	0.00853711	0.00775778	0.406642	0.577063	6.98553e-06	1.14941	9.70742e-06	1.59727	0.836944	1.16306	0.243925	0.848297	1.17883	8.34648e-06	1.37334	0.00464791	0.0108436
6301	1	-613.1483	-634.789	21.64073	0.00137154	0.914696	0.00705563	4.70548	0.325504	1.6745	1.214171	0.440896	2.26811	0.00421359	2.81009	0.001126847	0.00112685	0.00112685	0.775899	0.0389223	0.0857994	0.0993794	1.33225e-05	0.943813	1.85656e-05	1.31526	0.835576	1.16442	0.2460085	0.847105	1.18049	1.59441e-05	1.12954	0.000754127	0.0065986
6302	0	-617.2143	-633.4352	16.22086	0.00105093	1.11335	0.00207209	2.19517	0.67302	1.32698	0.5032593	0.712167	1.40417	0.00156151	1.65426	0.001062376	0.00106238	0.00106238	0.0196519	0.0178579	0.936064	0.0264261	0.000402978	1.14488	0.000563622	1.60127	0.833806	1.16619	0.2487067	0.845565	1.18264	0.0004833	1.37308	0.00464791	0.0108436
6303	1	-614.0257	-635.1914	21.16569	0.00137154	0.914696	0.00705563	4.70548	0.325504	1.6745	1.214171	0.440896	2.26811	0.00421359	2.81009	0.002141457	0.00214146	0.00214146	0.735201	0.0368807	0.081299	0.146619	1.33225e-05	0.945028	1.85656e-05	1.31695	0.835576	1.16442	0.2460085	0.847105	1.18049	1.59441e-05	1.13099	0.000556849	0.0066236
6304	0	-607.5427	-633.0789	25.53617	2.66179e-06	1.12607	5.2482e-06	2.22024	0.67302	1.32698	0.5032593	0.712167	1.40417	3.955e-06	1.67316	0.0001362779	0.000136278	0.000136278	0.0183983	0.0211638	0.876355	0.0840834	0.000301013	1.15017	0.000421683	1.61125	0.833029	1.16697	0.2498914	0.84489	1.18359	0.000361348	1.38071	0.00464791	0.00632014
6305	1	-613.7919	-634.6174	20.82553	0.000677296	0.912501	0.00348422	4.69419	0.325504	1.6745	1.214171	0.440896	2.26811	0.00208076	2.80335	0.001644019	0.00164402	0.00164402	0.64074	0.0438894	0.140889	0.174482	2.56828e-06	0.941384	3.60284e-06	1.3206	0.832354	1.16765	0.2509211	0.844303	1.18441	3.08556e-06	1.13099	0.00504057	0.00740613
6306	0	-610.6575	-635.9672	25.30979	4.83291e-05	1.12607	9.52895e-05	2.22024	0.67302	1.32698	0.5032593	0.712167	1.40417	7.18093e-05	1.67316	0.001453832	0.00145383	0.00145383	0.0189663	0.021817	0.903406	0.0558107	0.000101385	1.15017	0.000142027	1.61125	0.833029	1.16697	0.2498914	0.84489	1.18359	0.000121706	1.38071	0.00285196	0.00398147
6307	1	-616.1036	-635.4177	19.31408	5.35484e-05	0.912983	0.000273182	4.65766	0.327784	1.67222	1.207989	0.442739	2.25867	0.000163365	2.78532	0.0008700738	0.000870074	0.000870074	0.173225	0.0513072	0.571497	0.203971	0.000401856	0.941401	0.000563733	1.32062	0.832354	1.16765	0.2509211	0.844303	1.18441	0.000482795	1.13101	0.00199926	0.00947904
6308	0	-615.464	-635.2677	19.80369	0.00413043	1.12896	0.00818389	2.23688	0.670834	1.32917	0.5068913	0.710424	1.40761	0.00615716	1.68292	0.001417576	0.00141758	0.00141758	0.20354	0.0177123	0.733437	0.0453104	0.000808387	1.15118	0.00113245	1.61266	0.833029	1.16697	0.2498914	0.84489	1.18359	0.000970419	1.38192	0.000609327	0.00442145
6309	1	-617.5999	-635.8699	18.26995	0.000329538	0.912235	0.00168117	4.65385	0.327784	1.67222	1.207989	0.442739	2.25867	0.00100535	2.78304	0.0001840345	0.000184035	0.000184035	0.550773	0.163133	0.0344053	0.251689	0.000400922	0.939212	0.000564668	1.32281	0.830418	1.16958	0.2538747	0.842623	1.18677	0.000482795	1.13101	0.00558598	0.00519653
6310	0	-609.4448	-635.0182	25.57338	5.33083e-05	1.13364	0.000105623	2.24616	0.670834	1.32917	0.5068913	0.710424	1.40761	7.94657e-05	1.6899	6.274423e-05	6.27442e-05	6.27442e-05	0.162426	0.132655	0.668761	0.0361579	0.000473222	1.15394	0.000662926	1.61653	0.833029	1.16697	0.2498914	0.84489	1.18359	0.000568074	1.38524	0.00023981	0.00456214
6311	1	-609.464	-634.6933	25.22935	8.97667e-06	0.911857	4.57953e-05	4.65192	0.327784	1.67222	1.207989	0.442739	2.25867	2.7386e-05	2.78189	6.816781e-05	6.81678e-05	6.81678e-05	0.163494	0.190331	0.225862	0.420314	7.50641e-05	0.938396	0.000105722	1.32166	0.830418	1.16958	0.2538747	0.842623	1.18677	9.03931e-05	1.13003	0.000902532	0.00700947
