Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
4593	1	-650.2073	-653.8344	3.627146	0.549425	0.62254	0.637127	0.721913	0.926087	1.07391	0.1097842	0.928627	1.07686	0.593276	0.672227	2.662662e-06	2.66266e-06	2.66266e-06	0.337056	0.311868	0.287648	0.0634272	0.551141	0.660133	3.43672	4.11636	0.276409	1.72359	1.356791	0.40046	2.49713	1.99393	2.38825	0.000312509	0.0117212
4594	0	-625.7987	-648.4929	22.69415	5.12684e-05	0.495006	0.000198249	1.91413	0.410941	1.58906	1.002571	0.508534	1.96644	0.000124759	1.20457	0.0009586799	0.00095868	0.00095868	0.232115	0.128499	0.05642	0.582967	1.9196e-05	0.538857	2.40009e-05	0.673738	0.888767	1.11123	0.1655997	0.894317	1.11817	2.15985e-05	0.606298	0.00124247	0.01362
4595	1	-650.2255	-655.5392	5.313653	0.549204	0.638319	0.633337	0.736103	0.928854	1.07115	0.1056591	0.931214	1.07387	0.591271	0.687211	7.944188e-07	7.94419e-07	7.94419e-07	0.459214	0.294049	0.160323	0.0864149	0.563829	0.67533	3.42403	4.10116	0.282772	1.71723	1.337177	0.405793	2.46431	1.99393	2.38825	0.00152467	0.00755096
4596	0	-622.7419	-651.9357	29.19375	4.82581e-07	0.507407	1.83892e-06	1.93353	0.415749	1.58425	0.9917026	0.512275	1.95208	1.16075e-06	1.22047	0.0009586799	0.00095868	0.00095868	0.247043	0.126001	0.0553231	0.571633	1.15675e-06	0.536942	1.44038e-06	0.668599	0.89079	1.10921	0.1625629	0.89615	1.11588	1.29856e-06	0.602771	0.00433248	0.0123177
4597	1	-653.8366	-657.1765	3.339951	0.566429	0.638319	0.653201	0.736103	0.928854	1.07115	0.1056591	0.931214	1.07387	0.609815	0.687211	5.928758e-06	5.92876e-06	5.92876e-06	0.584609	0.101277	0.204102	0.110012	0.5566	0.679344	3.35688	4.09715	0.284453	1.71555	1.332059	0.407196	2.45582	1.95674	2.38825	0.00073051	0.0118433
4598	0	-623.0885	-647.3752	24.28671	8.37281e-07	0.495888	3.19054e-06	1.88963	0.415749	1.58425	0.9917026	0.512275	1.95208	2.01391e-06	1.19276	0.000993545	0.000993545	0.000993545	0.375486	0.191511	0.0868013	0.346202	1.13038e-05	0.536696	1.45014e-05	0.688517	0.876087	1.12391	0.1846633	0.882891	1.13264	1.29026e-05	0.612606	0.00433248	0.0158904
4599	1	-654.3823	-654.5126	0.1303726	0.571646	0.632587	0.659216	0.729493	0.928854	1.07115	0.1056591	0.931214	1.07387	0.615431	0.68104	3.777528e-06	3.77753e-06	3.77753e-06	0.180472	0.201497	0.48817	0.129861	0.56439	0.672255	3.45193	4.11165	0.281048	1.71895	1.342454	0.404351	2.4731	2.00816	2.39196	0.00472299	0.0134789
4600	0	-631.0124	-649.0011	17.98867	1.60501e-06	0.49474	6.13399e-06	1.89078	0.414786	1.58521	0.9938719	0.511526	1.95493	3.8695e-06	1.19276	0.002216727	0.00221673	0.00221673	0.325022	0.300168	0.0751356	0.299674	0.0039514	0.536696	0.00506917	0.688517	0.876087	1.12391	0.1846633	0.882891	1.13264	0.00451029	0.612606	0.00486749	0.0137493
4601	1	-652.8412	-654.1176	1.276387	0.571646	0.636627	0.659216	0.734152	0.928854	1.07115	0.1056591	0.931214	1.07387	0.615431	0.685389	3.777528e-06	3.77753e-06	3.77753e-06	0.162241	0.360784	0.244457	0.232518	0.571038	0.670776	3.48111	4.08912	0.281845	1.71816	1.340013	0.405017	2.46903	2.02608	2.37995	0.00545703	0.0106965
4602	0	-625.5117	-650.1643	24.65261	5.46025e-06	0.497208	2.07371e-05	1.88831	0.416855	1.58315	0.9892147	0.513136	1.9488	1.30987e-05	1.19276	0.002320617	0.00232062	0.00232062	0.0165935	0.374561	0.122051	0.486794	8.01809e-05	0.536696	0.000102862	0.688517	0.876087	1.12391	0.1846633	0.882891	1.13264	9.15217e-05	0.612606	0.00038424	0.011056
4603	1	-654.7258	-658.4152	3.689325	0.56382	0.649122	0.650192	0.748561	0.928854	1.07115	0.1056591	0.931214	1.07387	0.607006	0.698842	1.006697e-06	1.0067e-06	1.0067e-06	0.186382	0.350388	0.237412	0.225818	0.567874	0.672251	3.4545	4.08945	0.282358	1.71764	1.338444	0.405446	2.46642	2.01119	2.38085	0.00545703	0.00641625
4604	0	-631.4702	-649.8508	18.38059	0.000111217	0.492778	0.000429711	1.90395	0.411209	1.58879	1.001962	0.508743	1.96563	0.000270464	1.19836	0.001352516	0.00135252	0.00135252	0.027165	0.230577	0.199808	0.54245	6.62966e-06	0.53375	8.50506e-06	0.684737	0.876087	1.12391	0.1846633	0.882891	1.13264	7.56736e-06	0.609244	0.00225088	0.0203209
4605	1	-653.0139	-656.6916	3.677639	0.56382	0.642414	0.650192	0.740825	0.928854	1.07115	0.1056591	0.931214	1.07387	0.607006	0.69162	3.65713e-06	3.65713e-06	3.65713e-06	0.177457	0.366796	0.226043	0.229703	0.576871	0.679767	3.4847	4.10626	0.284063	1.71594	1.333244	0.406871	2.45778	2.03079	2.39301	0.00548306	0.00641625
4606	0	-630.4613	-648.5782	18.11683	7.9477e-07	0.492778	3.07075e-06	1.90395	0.411209	1.58879	1.001962	0.508743	1.96563	1.93276e-06	1.19836	6.76946e-05	6.76946e-05	6.76946e-05	0.124562	0.163231	0.0993475	0.612859	0.00258744	0.544015	0.00331937	0.697905	0.876087	1.12391	0.1846633	0.882891	1.13264	0.0029534	0.62096	0.00214716	0.0203209
4607	1	-649.7976	-652.3423	2.544796	0.565366	0.644314	0.651974	0.743016	0.928854	1.07115	0.1056591	0.931214	1.07387	0.60867	0.693665	3.501784e-06	3.50178e-06	3.50178e-06	0.285105	0.5893	0.102713	0.0228821	0.56789	0.677813	3.43628	4.10142	0.28365	1.71635	1.334502	0.406526	2.45987	2.00208	2.38961	0.0044535	0.00947406
4608	0	-629.3983	-649.0262	19.62792	5.66118e-07	0.508438	2.14762e-06	1.92881	0.417223	1.58278	0.9883884	0.513422	1.94772	1.35687e-06	1.21862	0.0001955149	0.000195515	0.000195515	0.0645281	0.482051	0.135936	0.317485	0.00223304	0.560812	0.00276653	0.694797	0.893291	1.10671	0.1588114	0.898421	1.11306	0.00249978	0.627804	0.00214716	0.0185019
4609	1	-649.2758	-651.8886	2.61284	0.562785	0.644314	0.648998	0.743016	0.928854	1.07115	0.1056591	0.931214	1.07387	0.605891	0.693665	1.121647e-06	1.12165e-06	1.12165e-06	0.503068	0.414217	0.0403984	0.0423164	0.578908	0.681745	3.50294	4.1252	0.28365	1.71635	1.334502	0.406526	2.45987	2.04093	2.40347	0.00565067	0.00812198
4610	0	-627.766	-647.3443	19.57834	1.67029e-06	0.521467	6.13637e-06	1.91578	0.427914	1.57209	0.9646071	0.521723	1.91672	3.90333e-06	1.21862	8.723596e-05	8.7236e-05	8.7236e-05	0.0490663	0.112773	0.103364	0.734797	0.000887051	0.570731	0.00109898	0.707085	0.893291	1.10671	0.1588114	0.898421	1.11306	0.000993014	0.638908	0.00214716	0.0185019
4611	1	-649.581	-652.4563	2.875339	0.562786	0.644315	0.648996	0.743015	0.928856	1.07114	0.1056561	0.931216	1.07386	0.605891	0.693665	1.956659e-06	1.95666e-06	1.95666e-06	0.46466	0.391065	0.104324	0.0399512	0.566399	0.681745	3.42725	4.1252	0.28365	1.71635	1.334502	0.406526	2.45987	1.99682	2.40347	0.000410501	0.0129334
4612	0	-630.8762	-646.8396	15.96336	1.84168e-06	0.541822	6.44265e-06	1.89543	0.444618	1.55538	0.9283029	0.534656	1.87036	4.14217e-06	1.21862	0.0006432924	0.000643292	0.000643292	0.0503949	0.0887489	0.106163	0.754693	0.00504625	0.58426	0.00625186	0.723846	0.893291	1.10671	0.1588114	0.898421	1.11306	0.00564905	0.654053	0.00867634	0.0147157
4613	1	-652.9558	-656.6297	3.67389	0.56087	0.644315	0.646787	0.743015	0.928856	1.07114	0.1056561	0.931216	1.07386	0.603829	0.693665	4.115072e-06	4.11507e-06	4.11507e-06	0.34901	0.124116	0.496866	0.0300078	0.552322	0.679904	3.35262	4.12704	0.282884	1.71712	1.336837	0.405886	2.46375	1.95247	2.40347	0.00199841	0.0099625
4614	0	-621.3406	-647.5373	26.19673	3.08554e-05	0.538486	0.00010944	1.90994	0.439864	1.56014	0.9385343	0.53098	1.88331	7.01477e-05	1.22421	7.80477e-05	7.80477e-05	7.80477e-05	0.0503949	0.0887489	0.106163	0.754693	5.50206e-06	0.573369	7.05056e-06	0.734737	0.87664	1.12336	0.1838304	0.883387	1.13201	6.27631e-06	0.654053	0.00074479	0.0119669
4615	1	-651.0891	-653.605	2.515899	0.555131	0.6429	0.643854	0.745651	0.926002	1.074	0.109911	0.928547	1.07695	0.599493	0.694276	2.355987e-06	2.35599e-06	2.35599e-06	0.294241	0.20399	0.407152	0.0946172	0.552322	0.681881	3.35262	4.13905	0.282884	1.71712	1.336837	0.405886	2.46375	1.95247	2.41046	0.00189553	0.0121192
4616	0	-620.3689	-652.7585	32.38961	6.16673e-07	0.538486	2.18725e-06	1.90994	0.439864	1.56014	0.9385343	0.53098	1.88331	1.40196e-06	1.22421	8.30279e-05	8.30279e-05	8.30279e-05	0.0354771	0.573033	0.0747368	0.316753	5.56682e-06	0.579423	6.9858e-06	0.727118	0.886958	1.11304	0.1683164	0.892679	1.12022	6.27631e-06	0.65327	0.00074479	0.0079569
4617	1	-653.5293	-652.7139	-0.8153964	0.548379	0.650176	0.636023	0.754089	0.926002	1.074	0.109911	0.928547	1.07695	0.592201	0.702133	2.355987e-06	2.35599e-06	2.35599e-06	0.294241	0.20399	0.407152	0.0946172	0.551537	0.682914	3.32793	4.12066	0.284336	1.71566	1.332414	0.407099	2.45641	1.93974	2.40179	0.00742424	0.0125467
4618	0	-618.9932	-650.7274	31.73414	1.32329e-06	0.538486	4.69354e-06	1.90994	0.439864	1.56014	0.9385343	0.53098	1.88331	3.00841e-06	1.22421	0.000441505	0.000441505	0.000441505	0.0288528	0.391956	0.060782	0.518409	3.53886e-06	0.574923	4.32338e-06	0.702377	0.900217	1.09978	0.1484331	0.904732	1.1053	3.93112e-06	0.63865	0.00112644	0.0079569
4619	1	-655.8363	-652.773	-3.06331	0.548379	0.651053	0.636023	0.755107	0.926002	1.074	0.109911	0.928547	1.07695	0.592201	0.70308	2.355987e-06	2.35599e-06	2.35599e-06	0.0935768	0.232352	0.46376	0.210311	0.546374	0.684844	3.26317	4.09017	0.286845	1.71316	1.324816	0.40919	2.44385	1.90477	2.3875	0.00742424	0.016607
4620	0	-631.1823	-646.6298	15.44751	0.00140987	0.532259	0.00500062	1.88785	0.439864	1.56014	0.9385343	0.53098	1.88331	0.00320525	1.21006	0.0002951848	0.000295185	0.000295185	0.046575	0.456859	0.0981159	0.39845	0.000679742	0.575431	0.000830433	0.702997	0.900217	1.09978	0.1484331	0.904732	1.1053	0.000755087	0.639214	0.00112644	0.0153367
4621	1	-651.4313	-653.8236	2.392325	0.550881	0.654023	0.633522	0.752137	0.930225	1.06977	0.1036164	0.932498	1.07239	0.592201	0.70308	4.848528e-06	4.84853e-06	4.84853e-06	0.088886	0.428587	0.094596	0.387931	0.540758	0.686083	3.22282	4.08893	0.287364	1.71264	1.323252	0.409622	2.44127	1.88179	2.3875	0.00165418	0.0127199
4622	0	-628.6384	-647.2064	18.568	0.00140987	0.532259	0.00500062	1.88785	0.439864	1.56014	0.9385343	0.53098	1.88331	0.00320525	1.21006	0.0005412944	0.000541294	0.000541294	0.108663	0.471777	0.00284389	0.416716	8.56894e-06	0.571551	1.07111e-05	0.714432	0.888894	1.11111	0.1654095	0.894431	1.11803	9.64e-06	0.642992	0.0058025	0.0125581
4623	1	-650.4742	-651.8075	1.333222	0.542902	0.64455	0.641501	0.76161	0.916752	1.08325	0.1237094	0.919946	1.08702	0.592201	0.70308	2.598594e-06	2.59859e-06	2.59859e-06	0.616483	0.174802	0.0504949	0.15822	0.536943	0.682042	3.22969	4.10246	0.285105	1.7149	1.33008	0.40774	2.45254	1.88332	2.39225	0.000701576	0.0154714
4624	0	-625.0863	-648.4983	23.41197	0.000426043	0.534868	0.00147624	1.85331	0.447929	1.55207	0.9212219	0.537216	1.86145	0.000951139	1.19409	0.001464346	0.00146435	0.00146435	0.108663	0.471777	0.00284389	0.416716	3.42103e-06	0.571551	4.27625e-06	0.714432	0.888894	1.11111	0.1654095	0.894431	1.11803	3.84864e-06	0.642992	0.000135526	0.0125581
4625	1	-654.6231	-652.9593	-1.66384	0.534843	0.64455	0.631978	0.76161	0.916752	1.08325	0.1237094	0.919946	1.08702	0.58341	0.70308	8.360299e-06	8.3603e-06	8.3603e-06	0.616483	0.174802	0.0504949	0.15822	0.534746	0.686158	3.23189	4.14699	0.283938	1.71606	1.333623	0.406767	2.45841	1.88332	2.41658	0.00602244	0.0154714
4626	0	-630.8554	-648.2676	17.41224	0.000426043	0.532534	0.00147624	1.84523	0.447929	1.55207	0.9212219	0.537216	1.86145	0.000951139	1.18888	0.0001025639	0.000102564	0.000102564	0.0555911	0.493334	0.0153177	0.435758	0.00127181	0.571548	0.00161028	0.723653	0.882563	1.11744	0.17492	0.888712	1.12522	0.00144104	0.6476	0.00360276	0.0105511
4627	1	-651.2834	-655.3134	4.03006	0.531554	0.646269	0.635266	0.772364	0.911115	1.08888	0.1321294	0.914736	1.09321	0.58341	0.709317	6.447038e-07	6.44704e-07	6.44704e-07	0.566081	0.16051	0.0463666	0.227042	0.524901	0.673525	3.24174	4.15963	0.27871	1.72129	1.349654	0.402392	2.48514	1.88332	2.41658	0.000212062	0.0110761
4628	0	-629.5968	-648.7497	19.15299	0.000127979	0.53991	0.000432667	1.82531	0.456542	1.54346	0.9029793	0.543867	1.83868	0.000280323	1.18261	0.001152248	0.00115225	0.00115225	0.0761297	0.285986	0.0411326	0.596751	0.00129142	0.578734	0.00159067	0.712841	0.896168	1.10383	0.1544989	0.901038	1.10983	0.00144104	0.645788	0.00204908	0.0102637
4629	1	-650.5821	-654.7386	4.156481	0.517607	0.625078	0.652307	0.787744	0.884864	1.11514	0.1714612	0.890788	1.1226	0.584957	0.706411	2.360426e-06	2.36043e-06	2.36043e-06	0.513779	0.179857	0.0519553	0.254408	0.527935	0.662677	3.32249	4.17047	0.274221	1.72578	1.363622	0.398619	2.50866	1.92521	2.41658	0.00159038	0.00927339
4630	0	-627.3821	-648.5088	21.12677	9.69995e-05	0.543429	0.000327932	1.8372	0.456542	1.54346	0.9029793	0.543867	1.83868	0.000212466	1.19032	0.001126301	0.0011263	0.0011263	0.27505	0.569234	0.0392552	0.116461	0.000238662	0.57869	0.000293967	0.712787	0.896168	1.10383	0.1544989	0.901038	1.10983	0.000266315	0.645739	0.00204908	0.0102637
4631	1	-649.9888	-656.0614	6.072593	0.510371	0.627676	0.643187	0.791018	0.884864	1.11514	0.1714612	0.890788	1.1226	0.576779	0.709347	3.553947e-07	3.55395e-07	3.55395e-07	0.458653	0.368285	0.109446	0.0636148	0.524804	0.658747	3.32562	4.1744	0.272595	1.7274	1.368729	0.397248	2.51732	1.92521	2.41658	0.00159038	0.00587077
4632	0	-625.3754	-648.5504	23.17502	6.84205e-06	0.541292	2.31313e-05	1.82998	0.456542	1.54346	0.9029793	0.543867	1.83868	1.49867e-05	1.18564	0.001126301	0.0011263	0.0011263	0.336248	0.473389	0.0479894	0.142374	0.000510215	0.57869	0.000628444	0.712787	0.896168	1.10383	0.1544989	0.901038	1.10983	0.00056933	0.645739	0.00177797	0.0102637
4633	1	-654.4083	-657.5862	3.177863	0.521955	0.633637	0.657786	0.798531	0.884864	1.11514	0.1714612	0.890788	1.1226	0.58987	0.716084	2.580321e-06	2.58032e-06	2.58032e-06	0.692999	0.0455157	0.165367	0.0961184	0.523606	0.658747	3.31803	4.1744	0.272595	1.7274	1.368729	0.397248	2.51732	1.92082	2.41658	0.00473861	0.00781446
4634	0	-630.5673	-650.7231	20.15579	0.00041925	0.541965	0.00141738	1.83225	0.456542	1.54346	0.9029793	0.543867	1.83868	0.000918318	1.18711	0.0003421004	0.0003421	0.0003421	0.311264	0.491207	0.0497958	0.147733	0.000154484	0.570312	0.000190282	0.702468	0.896168	1.10383	0.1544989	0.901038	1.10983	0.000172383	0.63639	0.00177797	0.0112469
4635	1	-651.5368	-654.6875	3.150735	0.531297	0.622961	0.669559	0.785077	0.884864	1.11514	0.1714612	0.890788	1.1226	0.600428	0.704019	3.633359e-06	3.63336e-06	3.63336e-06	0.568908	0.0639134	0.232209	0.13497	0.539352	0.656223	3.41781	4.15841	0.272595	1.7274	1.368729	0.397248	2.51732	1.97858	2.40732	0.00473861	0.00781446
4636	0	-633.8255	-648.1965	14.37102	0.000389799	0.530126	0.00131782	1.79223	0.456542	1.54346	0.9029793	0.543867	1.83868	0.000853808	1.16118	0.000371046	0.000371046	0.000371046	0.311264	0.491207	0.0497958	0.147733	0.00581732	0.572242	0.00716534	0.704846	0.896168	1.10383	0.1544989	0.901038	1.10983	0.00649133	0.638544	0.00478931	0.0122032
4637	1	-653.2043	-656.606	3.401661	0.527843	0.625289	0.660763	0.782749	0.888171	1.11183	0.166494	0.893777	1.11885	0.594303	0.704019	4.445867e-06	4.44587e-06	4.44587e-06	0.52233	0.0586807	0.29507	0.12392	0.54486	0.653822	3.47468	4.16955	0.271106	1.72889	1.37343	0.395991	2.52531	2.00977	2.41169	0.00473861	0.00735551
4638	0	-635.2787	-648.2245	12.94585	0.0010742	0.531482	0.0035685	1.76558	0.462749	1.53725	0.8899808	0.548656	1.82263	0.00232135	1.14853	0.001027316	0.00102732	0.00102732	0.368914	0.443753	0.0926834	0.0946499	0.00073499	0.572242	0.000905306	0.704846	0.896168	1.10383	0.1544989	0.901038	1.10983	0.000820148	0.638544	0.00862565	0.0122032
4639	1	-653.702	-659.9351	6.233103	0.539868	0.631076	0.662933	0.774931	0.897685	1.10232	0.1522253	0.902421	1.10813	0.6014	0.703004	7.850608e-06	7.85061e-06	7.85061e-06	0.538688	0.138385	0.195127	0.1278	0.557618	0.66404	3.48416	4.14911	0.275927	1.72407	1.358292	0.400055	2.49966	2.02089	2.40658	0.00377499	0.00334588
4640	0	-623.436	-648.0016	24.56569	1.28154e-06	0.531482	4.25728e-06	1.76558	0.462749	1.53725	0.8899808	0.548656	1.82263	2.76941e-06	1.14853	0.001027316	0.00102732	0.00102732	0.125512	0.0627673	0.0315327	0.780188	0.00036265	0.572242	0.000446685	0.704846	0.896168	1.10383	0.1544989	0.901038	1.10983	0.000404668	0.638544	0.00118982	0.0122032
4641	1	-651.5715	-657.4771	5.905583	0.539868	0.631629	0.662933	0.775611	0.897685	1.10232	0.1522253	0.902421	1.10813	0.6014	0.70362	7.94795e-07	7.94795e-07	7.94795e-07	0.361624	0.191501	0.270022	0.176854	0.557116	0.668962	3.4536	4.14694	0.277814	1.72219	1.352428	0.40164	2.48979	2.00536	2.40795	0.00342576	0.00431339
4642	0	-627.6866	-648.3567	20.67012	0.000170853	0.531482	0.000567574	1.76558	0.462749	1.53725	0.8899808	0.548656	1.82263	0.000369214	1.14853	2.240609e-05	2.24061e-05	2.24061e-05	0.125512	0.0627673	0.0315327	0.780188	0.000479453	0.572242	0.000590555	0.704846	0.896168	1.10383	0.1544989	0.901038	1.10983	0.000535004	0.638544	0.000959771	0.0111688
4643	1	-652.4403	-658.3345	5.894217	0.540452	0.631629	0.66365	0.775611	0.897685	1.10232	0.1522253	0.902421	1.10813	0.602051	0.70362	6.36979e-07	6.36979e-07	6.36979e-07	0.14226	0.144973	0.204417	0.50835	0.557116	0.664898	3.4536	4.12174	0.277814	1.72219	1.352428	0.40164	2.48979	2.00536	2.39332	0.00342576	0.00434267
4644	0	-627.7422	-653.5919	25.84971	0.000144381	0.540337	0.000479632	1.795	0.462749	1.53725	0.8899808	0.548656	1.82263	0.000312007	1.16767	0.001859329	0.00185933	0.00185933	0.537576	0.183298	0.0920844	0.187041	1.64575e-05	0.572242	2.02711e-05	0.704846	0.896168	1.10383	0.1544989	0.901038	1.10983	1.83643e-05	0.638544	0.000996471	0.006351
4645	1	-651.5365	-656.7794	5.242953	0.543718	0.631629	0.66766	0.775611	0.897685	1.10232	0.1522253	0.902421	1.10813	0.605689	0.70362	1.026014e-06	1.02601e-06	1.02601e-06	0.2053	0.209215	0.214863	0.370622	0.557116	0.661104	3.4536	4.09822	0.277814	1.72219	1.352428	0.40164	2.48979	2.00536	2.37966	0.00319605	0.00572939
4646	0	-625.2865	-653.248	27.96149	3.71368e-05	0.540337	0.000123368	1.795	0.462749	1.53725	0.8899808	0.548656	1.82263	8.02526e-05	1.16767	0.001387845	0.00138784	0.00138784	0.126848	0.255096	0.35775	0.260306	1.64575e-05	0.572827	2.02711e-05	0.705565	0.896168	1.10383	0.1544989	0.901038	1.10983	1.83643e-05	0.639196	0.000125651	0.006351
4647	1	-649.8221	-654.6761	4.854003	0.535807	0.631629	0.657946	0.775611	0.897685	1.10232	0.1522253	0.902421	1.10813	0.596877	0.70362	1.026014e-06	1.02601e-06	1.02601e-06	0.297062	0.470749	0.179651	0.0525373	0.553024	0.665525	3.40179	4.0938	0.279672	1.72033	1.346687	0.403198	2.48017	1.97741	2.37966	0.0034456	0.00623978
4648	0	-625.245	-650.901	25.65602	0.000206227	0.543316	0.000683814	1.80154	0.463411	1.53659	0.8886029	0.549167	1.82094	0.000445021	1.17243	0.001387845	0.00138784	0.00138784	0.27606	0.139761	0.441564	0.142615	1.14458e-05	0.575548	1.40981e-05	0.708916	0.896168	1.10383	0.1544989	0.901038	1.10983	1.27719e-05	0.642232	0.000125651	0.0080387
4649	1	-649.7427	-652.6627	2.920083	0.547332	0.636771	0.672098	0.781924	0.897685	1.10232	0.1522253	0.902421	1.10813	0.609715	0.709347	1.080033e-06	1.08003e-06	1.08003e-06	0.631651	0.0410796	0.170769	0.1565	0.556717	0.670884	3.3927	4.08844	0.281924	1.71808	1.339771	0.405084	2.46863	1.97471	2.37966	0.0034456	0.00964933
4650	0	-629.4026	-650.598	21.19535	0.00116162	0.542852	0.00385601	1.80201	0.463015	1.53699	0.8894273	0.548861	1.82195	0.00250881	1.17243	0.0005310691	0.000531069	0.000531069	0.538296	0.0990109	0.0804196	0.282273	0.000281502	0.573142	0.000346733	0.705954	0.896168	1.10383	0.1544989	0.901038	1.10983	0.000314117	0.639548	0.000149434	0.0080387
4651	1	-649.9028	-654.1749	4.272101	0.542458	0.631229	0.666112	0.775119	0.897685	1.10232	0.1522253	0.902421	1.10813	0.604285	0.703174	4.625788e-06	4.62579e-06	4.62579e-06	0.596962	0.18755	0.161391	0.0540966	0.551932	0.667533	3.38319	4.09179	0.280516	1.71948	1.34409	0.403905	2.47583	1.96756	2.37966	0.00212462	0.00858771
4652	0	-628.8533	-650.4028	21.54953	7.99291e-05	0.540255	0.000270149	1.82598	0.456637	1.54336	0.90278	0.54394	1.83844	0.000175039	1.18312	0.0002535025	0.000253503	0.000253503	0.526196	0.282061	0.0425151	0.149228	0.00234044	0.573142	0.00288278	0.705954	0.896168	1.10383	0.1544989	0.901038	1.10983	0.00261161	0.639548	0.000996739	0.00775097
4653	1	-652.0266	-656.1749	4.148311	0.544097	0.630967	0.668125	0.774798	0.897685	1.10232	0.1522253	0.902421	1.10813	0.606111	0.702882	4.383945e-06	4.38395e-06	4.38395e-06	0.431964	0.00559876	0.523293	0.0391445	0.54807	0.663933	3.35462	4.06379	0.280868	1.71913	1.343009	0.4042	2.47402	1.95135	2.36386	0.00237016	0.00858771
4654	0	-635.0726	-653.4165	18.34395	0.0015904	0.537652	0.00540905	1.82858	0.454436	1.54556	0.9074169	0.542242	1.8442	0.00349972	1.18312	0.0007387137	0.000738714	0.000738714	0.54315	0.291149	0.043885	0.121817	0.00231721	0.567455	0.002906	0.711641	0.887275	1.11272	0.1678391	0.892967	1.11986	0.00261161	0.639548	0.0023227	0.00625903
4655	1	-651.1175	-656.1827	5.065155	0.536552	0.620807	0.692844	0.801641	0.872871	1.12713	0.1895071	0.880011	1.13635	0.614698	0.711224	4.383945e-06	4.38395e-06	4.38395e-06	0.860921	0.011005	0.051131	0.0769431	0.555064	0.662185	3.40787	4.06554	0.280128	1.71987	1.345282	0.403581	2.47782	1.98146	2.36386	0.00227292	0.00686186
4656	0	-625.7567	-649.607	23.85024	3.47707e-06	0.537652	1.18257e-05	1.82858	0.454436	1.54556	0.9074169	0.542242	1.8442	7.6514e-06	1.18312	0.0003137641	0.000313764	0.000313764	0.575669	0.30858	0.0465124	0.0692383	0.00231721	0.570541	0.002906	0.715511	0.887275	1.11272	0.1678391	0.892967	1.11986	0.00261161	0.643026	0.00134824	0.00874983
4657	1	-649.7523	-656.0443	6.292031	0.536552	0.622476	0.692844	0.803797	0.872871	1.12713	0.1895071	0.880011	1.13635	0.614698	0.713136	2.948788e-06	2.94879e-06	2.94879e-06	0.860921	0.011005	0.051131	0.0769431	0.549309	0.658187	3.37253	4.041	0.280128	1.71987	1.345282	0.403581	2.47782	1.96092	2.34959	0.00227292	0.00470644
4658	0	-622.1024	-651.3367	29.23427	8.18326e-07	0.538652	2.73166e-06	1.79808	0.461031	1.53897	0.8935658	0.547331	1.82705	1.77499e-06	1.16836	0.0003337676	0.000333768	0.000333768	0.153925	0.0825094	0.0124367	0.751129	3.76395e-05	0.578992	4.66287e-05	0.717268	0.893326	1.10667	0.1587588	0.898453	1.11302	4.21341e-05	0.64813	0.00204648	0.00847185
4659	1	-650.6961	-657.0701	6.374024	0.533832	0.622746	0.689332	0.804146	0.872871	1.12713	0.1895071	0.880011	1.13635	0.611582	0.713446	2.819464e-07	2.81946e-07	2.81946e-07	0.762744	0.0187736	0.0872248	0.131258	0.553617	0.658609	3.35848	3.9954	0.283029	1.71697	1.336395	0.406007	2.46301	1.95605	2.32701	0.00308402	0.00380899
4660	0	-620.3656	-649.7852	29.41953	1.20688e-06	0.54545	3.99075e-06	1.80362	0.464396	1.5356	0.8865521	0.549927	1.81842	2.59882e-06	1.17454	0.0007453116	0.000745312	0.000745312	0.545264	0.238024	0.0358774	0.180835	1.71097e-05	0.578992	2.11959e-05	0.717268	0.893326	1.10667	0.1587588	0.898453	1.11302	1.91528e-05	0.64813	0.00204648	0.00846668
4661	1	-649.6824	-653.6801	3.997691	0.535649	0.631657	0.685685	0.808584	0.877154	1.12285	0.1830558	0.883849	1.13142	0.610667	0.72012	9.82583e-07	9.82583e-07	9.82583e-07	0.762744	0.0187736	0.0872248	0.131258	0.547098	0.66248	3.365	4.07467	0.279696	1.7203	1.346613	0.403218	2.48005	1.95605	2.36857	0.00308402	0.00797662
4662	0	-617.8417	-649.1463	31.30458	8.31123e-07	0.545271	2.74942e-06	1.8038	0.464244	1.53576	0.8868684	0.549809	1.81881	1.79027e-06	1.17454	0.0007453116	0.000745312	0.000745312	0.0931948	0.371339	0.327621	0.207846	6.58964e-06	0.581076	8.11048e-06	0.715184	0.896543	1.10346	0.153937	0.90138	1.10941	7.35006e-06	0.64813	7.58718e-05	0.0094648
