Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
4711	1	-654.4051	-648.154	-6.25113	0.136237	0.819358	0.432113	2.59881	0.479413	1.52059	0.8556753	0.5615	1.78095	0.284175	1.70908	0.000675541	0.000675541	0.000675541	0.276162	0.209817	0.461936	0.0520846	0.146942	0.866544	0.174419	1.02858	0.914497	1.0855	0.1270776	0.917858	1.08949	0.16068	0.947564	0.00793312	0.0282267
4712	0	-649.5647	-649.7704	0.2056876	0.358743	0.977577	1.12186	3.05707	0.48459	1.51541	0.8451847	0.565487	1.76839	0.740302	2.01733	0.0004585274	0.000458527	0.000458527	0.19194	0.630169	0.141618	0.0362726	0.352629	1.00886	0.718837	2.05656	0.658217	1.34178	0.5279691	0.700396	1.42776	0.535733	1.53271	0.00044411	0.0182775
4713	1	-654.6895	-653.7482	-0.9413138	0.144106	0.811369	0.454989	2.56176	0.481078	1.51892	0.852294	0.562782	1.77689	0.299547	1.68657	9.298643e-05	9.29864e-05	9.29864e-05	0.151283	0.226504	0.253052	0.369162	0.14727	0.868481	0.174091	1.02665	0.916541	1.08346	0.1240253	0.91975	1.08725	0.16068	0.947564	0.00244506	0.0248059
4714	0	-650.5575	-647.3709	-3.186557	0.364507	0.970418	1.14446	3.04687	0.483121	1.51688	0.8481548	0.564355	1.77193	0.754483	2.00865	0.0002098445	0.000209845	0.000209845	0.239266	0.14349	0.489828	0.127416	0.352629	1.00886	0.718837	2.05656	0.658217	1.34178	0.5279691	0.700396	1.42776	0.535733	1.53271	0.00202551	0.0229411
4715	1	-653.0392	-651.4785	-1.560633	0.147996	0.814616	0.467273	2.57201	0.481078	1.51892	0.852294	0.562782	1.77689	0.307635	1.69331	0.0003094314	0.000309431	0.000309431	0.406671	0.291112	0.21596	0.0862576	0.152577	0.868481	0.180363	1.02665	0.916541	1.08346	0.1240253	0.91975	1.08725	0.16647	0.947564	0.00321236	0.0248059
4716	0	-651.1892	-647.3372	-3.852022	0.360462	0.969695	1.13176	3.0446	0.483121	1.51688	0.8481548	0.564355	1.77193	0.746112	2.00715	0.00191882	0.00191882	0.00191882	0.121899	0.563635	0.249552	0.0649143	0.352347	1.00886	0.718264	2.05656	0.658217	1.34178	0.5279691	0.700396	1.42776	0.535306	1.53271	0.00152231	0.0229411
4717	1	-651.8628	-650.3872	-1.475637	0.141044	0.827314	0.445324	2.6121	0.481078	1.51892	0.852294	0.562782	1.77689	0.293184	1.71971	0.0003094314	0.000309431	0.000309431	0.388223	0.0049333	0.601378	0.00546577	0.149274	0.876443	0.1735	1.01868	0.924943	1.07506	0.1114887	0.92756	1.0781	0.161387	0.947564	0.00321236	0.0248059
4718	0	-653.8072	-650.0741	-3.73311	0.347786	0.963151	1.09996	3.04621	0.480452	1.51955	0.8535651	0.562299	1.77841	0.723873	2.00468	0.005683883	0.00568388	0.00568388	0.140519	0.25045	0.5342	0.0748304	0.352054	1.00802	0.718557	2.0574	0.657669	1.34233	0.5288887	0.699961	1.42865	0.535306	1.53271	0.000101029	0.0204228
4719	1	-654.0606	-648.4202	-5.640382	0.142322	0.829298	0.449357	2.61837	0.481078	1.51892	0.852294	0.562782	1.77689	0.295839	1.72383	0.002523249	0.00252325	0.00252325	0.437281	0.00455674	0.555474	0.0026885	0.150234	0.878634	0.174616	1.02123	0.924943	1.07506	0.1114887	0.92756	1.0781	0.162425	0.949933	0.00547514	0.027698
4720	0	-653.9479	-649.3412	-4.606688	0.34856	0.962557	1.10241	3.04433	0.480452	1.51955	0.8535651	0.562299	1.77841	0.725485	2.00344	0.00515089	0.00515089	0.00515089	0.118775	0.36644	0.451535	0.0632507	0.345711	1.00044	0.705611	2.04194	0.657669	1.34233	0.5288887	0.699961	1.42865	0.525661	1.52119	0.00223012	0.0204228
4721	1	-656.977	-652.9085	-4.068472	0.145707	0.821845	0.456312	2.57378	0.484062	1.51594	0.8462523	0.56508	1.76966	0.30101	1.69781	0.001197659	0.00119766	0.00119766	0.437281	0.00455674	0.555474	0.0026885	0.159642	0.89581	0.180195	1.01114	0.939519	1.06048	0.08977896	0.941242	1.06243	0.169918	0.953477	0.0039993	0.027698
4722	0	-655.4449	-647.4995	-7.945308	0.348253	0.953051	1.1197	3.06423	0.474475	1.52552	0.8657534	0.557696	1.79309	0.733976	2.00864	0.00515089	0.00515089	0.00515089	0.0894493	0.111178	0.340051	0.459322	0.341306	0.99645	0.701873	2.04914	0.654357	1.34564	0.5344587	0.697337	1.43403	0.52159	1.52279	0.000586337	0.0279355
4723	1	-653.5513	-652.5535	-0.997767	0.144918	0.834259	0.451408	2.59866	0.486035	1.51396	0.8422711	0.566599	1.76492	0.298163	1.71646	0.005638185	0.00563818	0.00563818	0.437281	0.00455674	0.555474	0.0026885	0.157648	0.884625	0.182189	1.02233	0.927789	1.07221	0.1072475	0.930217	1.07502	0.169918	0.953477	0.0039993	0.0177545
4724	0	-652.2946	-645.3224	-6.972278	0.35491	0.953051	1.1411	3.06423	0.474475	1.52552	0.8657534	0.557696	1.79309	0.748005	2.00864	0.0003012589	0.000301259	0.000301259	0.100957	0.125481	0.493672	0.27989	0.344085	0.997643	0.71994	2.0874	0.64676	1.35324	0.5472883	0.691328	1.44649	0.532013	1.54252	0.00232255	0.0291883
4725	1	-651.1701	-654.2704	3.100243	0.16293	0.828505	0.507516	2.58073	0.486035	1.51396	0.8422711	0.566599	1.76492	0.335223	1.70462	0.0001506181	0.000150618	0.000150618	0.421136	0.0043885	0.571886	0.00258924	0.161837	0.873002	0.187029	1.0089	0.927789	1.07221	0.1072475	0.930217	1.07502	0.174433	0.940949	0.00186708	0.0178689
4726	0	-653.752	-645.3584	-8.393602	0.357399	0.961274	1.13861	3.06245	0.477803	1.5222	0.8589531	0.56026	1.78489	0.748005	2.01186	0.0004008034	0.000400803	0.000400803	0.100957	0.125481	0.493672	0.27989	0.34914	1.00431	0.714885	2.05639	0.656263	1.34374	0.5312514	0.698847	1.43093	0.532013	1.53035	0.00403127	0.0299875
4727	1	-650.2084	-649.9805	-0.2278787	0.173593	0.826552	0.540731	2.57465	0.486035	1.51396	0.8422711	0.566599	1.76492	0.357162	1.7006	0.0001660453	0.000166045	0.000166045	0.115399	0.0495344	0.831303	0.00376376	0.160205	0.866087	0.18866	1.01992	0.918436	1.08156	0.1211966	0.921506	1.08518	0.174433	0.943002	0.00281534	0.022668
4728	0	-652.1606	-647.4295	-4.731139	0.353315	0.968294	1.1256	3.08481	0.477803	1.5222	0.8589531	0.56026	1.78489	0.739456	2.02655	0.0006825199	0.00068252	0.00068252	0.307256	0.300264	0.368855	0.0236243	0.338305	1.00627	0.692698	2.0604	0.656263	1.34374	0.5312514	0.698847	1.43093	0.515502	1.53333	0.00260253	0.0246828
4729	1	-650.2388	-653.1732	2.93445	0.171346	0.833311	0.532	2.58729	0.487231	1.51277	0.8398629	0.56752	1.76205	0.351673	1.7103	0.0008910682	0.000891068	0.000891068	0.197099	0.17674	0.612732	0.0134292	0.156955	0.866723	0.184833	1.02067	0.918436	1.08156	0.1211966	0.921506	1.08518	0.170894	0.943694	0.000602833	0.0185927
4730	0	-654.3862	-649.3008	-5.085401	0.353061	0.960035	1.12479	3.0585	0.477803	1.5222	0.8589531	0.56026	1.78489	0.738924	2.00927	0.004212566	0.00421257	0.00421257	0.397089	0.146478	0.425901	0.0305314	0.358074	1.00918	0.733176	2.06636	0.656263	1.34374	0.5312514	0.698847	1.43093	0.545625	1.53777	0.00260253	0.021693
4731	1	-650.8905	-652.3421	1.45158	0.17802	0.830895	0.55272	2.57979	0.487231	1.51277	0.8398629	0.56752	1.76205	0.36537	1.70534	0.001242012	0.00124201	0.00124201	0.257112	0.116786	0.612674	0.0134279	0.169351	0.866723	0.19943	1.02067	0.918436	1.08156	0.1211966	0.921506	1.08518	0.18439	0.943694	0.0026905	0.0185927
4732	0	-651.7393	-648.2847	-3.454552	0.365901	0.971967	1.14752	3.04822	0.483543	1.51646	0.8473011	0.56468	1.77091	0.756709	2.01009	0.001267094	0.00126709	0.00126709	0.308993	0.167881	0.488134	0.0349926	0.368485	1.01535	0.750641	2.06838	0.658523	1.34148	0.5274561	0.700638	1.42727	0.559563	1.54187	0.00260253	0.021693
4733	1	-650.883	-651.3899	0.506877	0.174484	0.830895	0.541742	2.57979	0.487231	1.51277	0.8398629	0.56752	1.76205	0.358113	1.70534	0.001242012	0.00124201	0.00124201	0.249431	0.117993	0.619009	0.0135668	0.184873	0.872647	0.21771	1.02764	0.918436	1.08156	0.1211966	0.921506	1.08518	0.201291	0.950145	0.00423781	0.0185927
4734	0	-654.9238	-648.7396	-6.184131	0.362206	0.971967	1.13593	3.04822	0.483543	1.51646	0.8473011	0.56468	1.77091	0.749067	2.01009	0.00617677	0.00617677	0.00617677	0.319857	0.165242	0.480459	0.0344424	0.368107	1.0141	0.744309	2.05051	0.661815	1.33818	0.5219371	0.703251	1.42197	0.556208	1.5323	0.00260253	0.021693
4735	1	-653.0049	-652.2166	-0.7882278	0.174484	0.83056	0.541742	2.57875	0.487231	1.51277	0.8398629	0.56752	1.76205	0.358113	1.70465	0.003503223	0.00350322	0.00350322	0.186123	0.341857	0.461897	0.0101234	0.192943	0.882891	0.224255	1.02617	0.924947	1.07505	0.1114828	0.927564	1.07809	0.208599	0.954531	0.00423781	0.0185927
4736	0	-650.3156	-647.2678	-3.047807	0.378421	0.977932	1.18678	3.06693	0.483543	1.51646	0.8473011	0.56468	1.77091	0.782601	2.02243	0.001065943	0.00106594	0.00106594	0.120731	0.684918	0.181351	0.0130004	0.372289	1.01591	0.755587	2.06185	0.66016	1.33984	0.5247109	0.701937	1.42463	0.563938	1.53888	0.00091775	0.022783
4737	1	-651.5008	-653.0931	1.592323	0.174125	0.827792	0.540628	2.57015	0.487231	1.51277	0.8398629	0.56752	1.76205	0.357376	1.69897	0.001644191	0.00164419	0.00164419	0.132211	0.090235	0.225317	0.552237	0.192392	0.88127	0.224807	1.02975	0.922304	1.0777	0.1154254	0.9251	1.08096	0.208599	0.95551	0.00423781	0.016215
4738	0	-649.6908	-648.0527	-1.638046	0.381065	0.981087	1.19321	3.07203	0.484115	1.51589	0.8461453	0.56512	1.76953	0.787138	2.02656	0.000457982	0.000457982	0.000457982	0.132361	0.750895	0.0610079	0.0557361	0.372664	1.01591	0.756348	2.06185	0.66016	1.33984	0.5247109	0.701937	1.42463	0.564506	1.53888	0.00091775	0.0208722
4739	1	-650.941	-655.9747	5.033742	0.174125	0.828098	0.540628	2.5711	0.487231	1.51277	0.8398629	0.56752	1.76205	0.357376	1.6996	0.0002953879	0.000295388	0.000295388	0.133802	0.0913211	0.228029	0.546848	0.194152	0.874708	0.224503	1.01145	0.927501	1.0725	0.1076756	0.929948	1.07533	0.209328	0.94308	0.00487156	0.0108511
4740	0	-651.4997	-648.506	-2.993698	0.382872	0.98378	1.19887	3.08046	0.484115	1.51589	0.8461453	0.56512	1.76953	0.79087	2.03212	0.0009325131	0.000932513	0.000932513	0.109975	0.749296	0.0735417	0.0671869	0.375752	1.01837	0.753259	2.0415	0.66563	1.33437	0.5155605	0.706282	1.41586	0.564506	1.52993	0.000367411	0.0233831
4741	1	-650.0013	-653.5756	3.574325	0.174038	0.819257	0.548066	2.57994	0.482029	1.51797	0.8503648	0.563514	1.77458	0.361052	1.6996	0.0007695941	0.000769594	0.000769594	0.673967	0.0343728	0.0858289	0.205831	0.197041	0.875121	0.228705	1.01575	0.925626	1.07437	0.1104705	0.928197	1.07736	0.212873	0.945436	0.00409015	0.0136604
4742	0	-650.4033	-649.0575	-1.345811	0.372723	0.975828	1.16814	3.05831	0.483785	1.51621	0.8468109	0.564867	1.77033	0.770431	2.01707	0.001649081	0.00164908	0.00164908	0.109975	0.749296	0.0735417	0.0671869	0.368198	1.0149	0.737038	2.03157	0.666279	1.33372	0.5144777	0.706798	1.41483	0.552618	1.52324	0.00130839	0.0189023
4743	1	-650.3925	-651.467	1.074503	0.192487	0.818396	0.606164	2.57723	0.482029	1.51797	0.8503648	0.563514	1.77458	0.399325	1.69781	0.0005606048	0.000560605	0.000560605	0.85618	0.0151626	0.0378609	0.0907963	0.197212	0.861941	0.225712	0.986504	0.932612	1.06739	0.1000608	0.934737	1.06982	0.211462	0.924222	0.00409015	0.0182205
4744	0	-651.8136	-650.5204	-1.293239	0.375079	0.980562	1.17552	3.07315	0.483785	1.51621	0.8468109	0.564867	1.77033	0.775301	2.02685	0.001649081	0.00164908	0.00164908	0.109975	0.749296	0.0735417	0.0671869	0.3616	1.01862	0.719868	2.02785	0.66872	1.33128	0.5104084	0.708741	1.41095	0.540734	1.52324	0.00124608	0.0189023
4745	1	-650.3249	-652.7338	2.40898	0.189872	0.818283	0.600316	2.58716	0.480574	1.51943	0.8533161	0.562394	1.77811	0.395094	1.70272	0.0005606048	0.000560605	0.000560605	0.537511	0.00951907	0.0105205	0.442449	0.192095	0.86041	0.220588	0.988034	0.930956	1.06904	0.1025279	0.933183	1.0716	0.206342	0.924222	0.00175846	0.0182205
4746	0	-650.3361	-649.5761	-0.7599461	0.364389	0.975499	1.14984	3.07821	0.481287	1.51871	0.8518697	0.562943	1.77638	0.757114	2.02685	0.0007277917	0.000727792	0.000727792	0.0606179	0.881338	0.0303327	0.0277116	0.364913	1.00937	0.726465	2.00943	0.66872	1.33128	0.5104084	0.708741	1.41095	0.545689	1.5094	0.00124608	0.0189023
4747	1	-652.0745	-650.896	-1.178524	0.189872	0.821158	0.600316	2.59624	0.480574	1.51943	0.8533161	0.562394	1.77811	0.395094	1.7087	0.001771906	0.00177191	0.00177191	0.267068	0.560411	0.00476399	0.167757	0.195016	0.86041	0.223942	0.988034	0.930956	1.06904	0.1025279	0.933183	1.0716	0.209479	0.924222	0.00540237	0.0197108
4748	0	-650.3771	-649.6284	-0.7486596	0.35573	0.976885	1.12251	3.08259	0.481287	1.51871	0.8518697	0.562943	1.77638	0.739123	2.02974	0.0004011912	0.000401191	0.000401191	0.0350029	0.508916	0.0175151	0.438566	0.359229	1.01323	0.71105	2.00557	0.671281	1.32872	0.5061481	0.71078	1.4069	0.535139	1.5094	0.00337059	0.0171722
4749	1	-653.3595	-649.8742	-3.485311	0.181117	0.821158	0.572635	2.59624	0.480574	1.51943	0.8533161	0.562394	1.77811	0.376876	1.7087	0.001771906	0.00177191	0.00177191	0.227286	0.476933	0.00405435	0.291727	0.196543	0.869106	0.226227	1.00036	0.929788	1.07021	0.1042679	0.932088	1.07286	0.211385	0.934735	0.00540237	0.0238547
4750	0	-650.7964	-650.0519	-0.7444428	0.35573	0.987147	1.12251	3.11497	0.481287	1.51871	0.8518697	0.562943	1.77638	0.739123	2.05106	0.0003874571	0.000387457	0.000387457	0.0336252	0.488885	0.0561855	0.421304	0.364835	1.02691	0.71956	2.02536	0.672882	1.32712	0.5034873	0.712057	1.40438	0.542198	1.52614	0.00337059	0.017125
4751	1	-650.7905	-651.5178	0.7272903	0.18469	0.821631	0.583932	2.59774	0.480574	1.51943	0.8533161	0.562394	1.77811	0.384311	1.70969	0.000416413	0.000416413	0.000416413	0.227286	0.476933	0.00405435	0.291727	0.189671	0.858411	0.220322	0.997131	0.92524	1.07476	0.1110461	0.927837	1.07778	0.204997	0.927771	0.0041005	0.0190336
4752	0	-650.2875	-649.6186	-0.6688741	0.359213	0.993516	1.13351	3.13506	0.481287	1.51871	0.8518697	0.562943	1.77638	0.74636	2.06429	0.0007590352	0.000759035	0.000759035	0.119914	0.638907	0.0150342	0.226145	0.362954	1.02907	0.721441	2.04548	0.669413	1.33059	0.5092548	0.709293	1.40986	0.542198	1.53727	0.0028055	0.017125
4753	1	-649.3127	-652.1559	2.843172	0.18531	0.828376	0.585893	2.61907	0.480574	1.51943	0.8533161	0.562394	1.77811	0.385602	1.72372	0.0004698973	0.000469897	0.000469897	0.217762	0.456948	0.0457872	0.279503	0.186646	0.867239	0.212702	0.988303	0.934755	1.06524	0.09686957	0.936751	1.06752	0.199674	0.927771	0.00173934	0.0176485
4754	0	-650.6928	-646.2438	-4.44903	0.368693	0.998184	1.16342	3.14979	0.481287	1.51871	0.8518697	0.562943	1.77638	0.766057	2.07399	0.0003037163	0.000303716	0.000303716	0.131091	0.69846	0.0164355	0.154013	0.359565	1.04105	0.714705	2.06928	0.669413	1.33059	0.5092548	0.709293	1.40986	0.537135	1.55517	0.00194053	0.0251078
4755	1	-650.0539	-651.2094	1.155491	0.189474	0.825254	0.599058	2.60919	0.480574	1.51943	0.8533161	0.562394	1.77811	0.394266	1.71722	0.0004698973	0.000469897	0.000469897	0.229805	0.48222	0.0483194	0.239656	0.183786	0.859365	0.213044	0.996176	0.926269	1.07373	0.1095122	0.928797	1.07666	0.198415	0.927771	0.000957142	0.0213715
4756	0	-650.2118	-646.4066	-3.805221	0.369926	0.997375	1.15559	3.11563	0.484986	1.51501	0.8443857	0.565792	1.76744	0.762756	2.0565	0.000978005	0.000978005	0.000978005	0.347971	0.524124	0.0123332	0.115572	0.35436	1.04014	0.704358	2.06749	0.669413	1.33059	0.5092548	0.709293	1.40986	0.529359	1.55382	0.000194415	0.0251078
4757	1	-649.0108	-650.1188	1.107976	0.189233	0.823597	0.599879	2.61085	0.47961	1.52039	0.8552758	0.561651	1.78047	0.394556	1.71722	0.0001781437	0.000178144	0.000178144	0.443565	0.226182	0.0226639	0.307588	0.181519	0.865566	0.210417	1.00336	0.926269	1.07373	0.1095122	0.928797	1.07666	0.195968	0.934465	0.00133542	0.0213715
4758	0	-652.698	-652.4153	-0.2826725	0.372194	0.996491	1.17953	3.15799	0.479718	1.52028	0.8550555	0.561734	1.7802	0.775861	2.07724	0.0001106072	0.000110607	0.000110607	0.347971	0.524124	0.0123332	0.115572	0.376272	1.04281	0.745043	2.06483	0.671126	1.32887	0.5064051	0.710657	1.40715	0.560657	1.55382	0.00232739	0.0174052
4759	1	-649.4827	-650.733	1.250288	0.189233	0.823597	0.599879	2.61085	0.47961	1.52039	0.8552758	0.561651	1.78047	0.394556	1.71722	0.001844425	0.00184442	0.00184442	0.301451	0.0724629	0.197119	0.428967	0.185574	0.863991	0.215769	1.00457	0.924765	1.07524	0.1117553	0.927393	1.07829	0.200671	0.934282	0.000979965	0.0197591
4760	0	-653.3468	-649.9567	-3.390061	0.360294	0.996491	1.14181	3.15799	0.479718	1.52028	0.8550555	0.561734	1.7802	0.751053	2.07724	0.001393728	0.00139373	0.00139373	0.347971	0.524124	0.0123332	0.115572	0.371585	1.02876	0.749729	2.07569	0.662767	1.33723	0.5203443	0.704007	1.42044	0.560657	1.55222	0.00528854	0.0187033
4761	1	-653.6342	-652.4279	-1.206299	0.197174	0.825745	0.623431	2.61086	0.480558	1.51944	0.8533483	0.562382	1.77815	0.410303	1.7183	0.006439636	0.00643964	0.00643964	0.301451	0.0724629	0.197119	0.428967	0.186627	0.868894	0.214716	0.999671	0.930012	1.06999	0.1039339	0.932298	1.07262	0.200671	0.934282	0.000711356	0.0197591
4762	0	-651.7467	-651.1299	-0.616843	0.371532	1.00763	1.17743	3.19329	0.479718	1.52028	0.8550555	0.561734	1.7802	0.774479	2.10046	0.0004818526	0.000481853	0.000481853	0.315374	0.475026	0.104855	0.104745	0.381426	1.04726	0.771092	2.11715	0.6619	1.3381	0.5217954	0.703318	1.42183	0.576259	1.58221	0.00528854	0.0145228
4763	1	-650.3661	-654.8563	4.490161	0.197174	0.825724	0.623431	2.6108	0.480558	1.51944	0.8533483	0.562382	1.77815	0.410303	1.71826	0.000843546	0.000843546	0.000843546	0.301451	0.0724629	0.197119	0.428967	0.193935	0.864326	0.225328	1.00424	0.925123	1.07488	0.1112214	0.927727	1.0779	0.209632	0.934282	0.000836757	0.0150018
4764	0	-650.5384	-652.7931	2.254783	0.372438	1.0007	1.1803	3.17132	0.479718	1.52028	0.8550555	0.561734	1.7802	0.776369	2.08601	0.0004829887	0.000482989	0.000482989	0.0596627	0.0898657	0.703588	0.146883	0.378513	1.0355	0.774004	2.11744	0.656846	1.34315	0.5302724	0.699308	1.42998	0.576259	1.57647	0.00181155	0.0128817
4765	1	-651.7135	-649.3371	-2.376339	0.208462	0.821333	0.659121	2.59691	0.480558	1.51944	0.8533483	0.562382	1.77815	0.433792	1.70912	0.003189348	0.00318935	0.00318935	0.35297	0.0848471	0.0599031	0.502279	0.195671	0.868677	0.227345	1.00929	0.925123	1.07488	0.1112214	0.927727	1.0779	0.211508	0.938986	0.00103727	0.0245498
4766	0	-652.8567	-649.1369	-3.719779	0.372156	0.98877	1.18058	3.13665	0.479355	1.52065	0.8557948	0.561454	1.78109	0.776369	2.06271	0.0005689747	0.000568975	0.000568975	0.115841	0.508797	0.090175	0.285188	0.37482	1.02253	0.781937	2.13318	0.648053	1.35195	0.5450998	0.69235	1.44436	0.578378	1.57786	0.00691822	0.0182765
4767	1	-649.8703	-650.4191	0.548775	0.210381	0.821333	0.665188	2.59691	0.480558	1.51944	0.8533483	0.562382	1.77815	0.437785	1.70912	0.001603027	0.00160303	0.00160303	0.179812	0.30005	0.211839	0.308299	0.207498	0.86142	0.244866	1.01655	0.917394	1.08261	0.122751	0.920541	1.08632	0.226182	0.938986	0.00168525	0.0201169
4768	0	-652.5236	-648.1774	-4.346178	0.378741	0.988285	1.20147	3.13511	0.479355	1.52065	0.8557948	0.561454	1.78109	0.790106	2.0617	0.0008556147	0.000855615	0.000855615	0.115841	0.508797	0.090175	0.285188	0.369233	1.02253	0.770282	2.13318	0.648053	1.35195	0.5450998	0.69235	1.44436	0.569757	1.57786	0.00229763	0.0237206
4769	1	-651.1581	-647.8233	-3.33483	0.225918	0.826781	0.716873	2.62351	0.479254	1.52075	0.8560002	0.561377	1.78134	0.471396	1.72514	0.001780713	0.00178071	0.00178071	0.222533	0.606071	0.0429707	0.128425	0.212694	0.873185	0.24475	1.00479	0.929923	1.07008	0.1040667	0.932215	1.07271	0.228722	0.938986	0.00168525	0.0267248
4770	0	-652.496	-648.694	-3.802	0.386574	0.98671	1.22632	3.13012	0.479355	1.52065	0.8557948	0.561454	1.78109	0.806448	2.05841	0.002190505	0.00219051	0.00219051	0.0329637	0.556489	0.0986276	0.31192	0.386477	1.02194	0.798694	2.11194	0.652188	1.34781	0.5381149	0.695619	1.43757	0.592585	1.56694	0.00229763	0.0213482
4771	1	-651.5331	-650.7507	-0.7824198	0.215873	0.826781	0.684997	2.62351	0.479254	1.52075	0.8560002	0.561377	1.78134	0.450435	1.72514	0.002580321	0.00258032	0.00258032	0.222533	0.606071	0.0429707	0.128425	0.213768	0.865496	0.250071	1.01248	0.921735	1.07827	0.1162741	0.924571	1.08158	0.23192	0.938986	0.000154466	0.022937
4772	0	-651.6319	-648.9976	-2.634297	0.401285	0.979527	1.27292	3.10716	0.479375	1.52063	0.8557537	0.56147	1.78104	0.837101	2.04334	4.811555e-05	4.81156e-05	4.81156e-05	0.0593215	0.169699	0.209648	0.561332	0.395374	1.0231	0.811917	2.10098	0.654977	1.34502	0.533416	0.697827	1.43302	0.603645	1.56204	0.00229763	0.0213482
4773	1	-649.3263	-650.2208	0.8945331	0.223757	0.826781	0.710016	2.62351	0.479254	1.52075	0.8560002	0.561377	1.78134	0.466887	1.72514	5.326353e-05	5.32635e-05	5.32635e-05	0.143047	0.161946	0.048242	0.646765	0.222558	0.865496	0.260353	1.01248	0.921735	1.07827	0.1162741	0.924571	1.08158	0.241455	0.938986	0.00100547	0.021496
4774	0	-652.629	-652.5694	-0.05961532	0.398194	0.986316	1.2616	3.12495	0.479811	1.52019	0.854866	0.561806	1.77997	0.829897	2.05563	0.0007215794	0.000721579	0.000721579	0.0368704	0.187843	0.4264	0.348887	0.393398	1.01366	0.812917	2.09463	0.65223	1.34777	0.5380425	0.695653	1.4375	0.603158	1.55414	0.00311004	0.0152884
4775	1	-649.997	-650.5099	0.5129851	0.22906	0.818981	0.735948	2.63131	0.474732	1.52527	0.8652285	0.557893	1.79246	0.482504	1.72514	0.0006151636	0.000615164	0.000615164	0.175772	0.155762	0.0463997	0.622067	0.219299	0.86247	0.259797	1.02174	0.91547	1.08453	0.1256247	0.918758	1.08843	0.239548	0.942106	0.00100547	0.021506
4776	0	-651.0843	-651.9254	0.841092	0.390609	0.973919	1.24326	3.09986	0.47814	1.52186	0.8582668	0.560519	1.78406	0.816933	2.03689	0.001025358	0.00102536	0.00102536	0.028885	0.14716	0.33405	0.489906	0.398907	1.00585	0.824302	2.07849	0.65223	1.34777	0.5380425	0.695653	1.4375	0.611605	1.54217	0.00311004	0.0134062
4777	1	-649.7805	-650.4338	0.6533289	0.22906	0.826215	0.735948	2.65455	0.474732	1.52527	0.8652285	0.557893	1.79246	0.482504	1.74038	0.00046442	0.00046442	0.00046442	0.064217	0.0160452	0.69247	0.227268	0.219299	0.863713	0.259797	1.02322	0.91547	1.08453	0.1256247	0.918758	1.08843	0.239548	0.943465	0.0017917	0.0206028
4778	0	-650.7558	-651.5372	0.7813737	0.401308	0.972398	1.25628	3.04404	0.484209	1.51579	0.8459555	0.565193	1.76931	0.828792	2.00822	0.0002666145	0.000266615	0.000266615	0.0223743	0.339389	0.258755	0.379481	0.411629	1.00571	0.850414	2.07776	0.652322	1.34768	0.5378889	0.695725	1.43735	0.631021	1.54173	0.0039572	0.0134062
4779	1	-651.542	-651.3731	-0.1689459	0.228283	0.827698	0.733451	2.65932	0.474732	1.52527	0.8652285	0.557893	1.79246	0.480867	1.74351	0.002179729	0.00217973	0.00217973	0.512703	0.0228385	0.140969	0.32349	0.219035	0.863603	0.260061	1.02536	0.914368	1.08563	0.1272696	0.917739	1.08963	0.239548	0.944481	0.00153435	0.0206028
4780	0	-652.0457	-651.7948	-0.2509718	0.401308	0.970079	1.25628	3.03678	0.484209	1.51579	0.8459555	0.565193	1.76931	0.828792	2.00343	0.002107007	0.00210701	0.00210701	0.0236607	0.301408	0.273632	0.4013	0.411356	1.00343	0.850686	2.0751	0.65189	1.34811	0.538617	0.695384	1.43806	0.631021	1.53927	0.0039572	0.0134062
4781	1	-651.2475	-653.7831	2.535628	0.219247	0.827698	0.70442	2.65932	0.474732	1.52527	0.8652285	0.557893	1.79246	0.461834	1.74351	0.001678943	0.00167894	0.00167894	0.207839	0.359628	0.0956547	0.336878	0.231455	0.867042	0.274881	1.02972	0.914233	1.08577	0.127471	0.917615	1.08978	0.253168	0.948381	0.00378315	0.0140116
4782	0	-651.9614	-652.3361	0.3747219	0.402635	0.973286	1.25495	3.03357	0.48581	1.51419	0.8427251	0.566426	1.76546	0.828792	2.00343	0.002989185	0.00298918	0.00298918	0.0492626	0.247503	0.373704	0.32953	0.409732	1.00621	0.840683	2.06452	0.655353	1.34465	0.5327818	0.698126	1.43241	0.625208	1.53536	0.00201096	0.0134062
4783	1	-650.8916	-653.0893	2.19771	0.219247	0.829647	0.70442	2.66558	0.474732	1.52527	0.8652285	0.557893	1.79246	0.461834	1.74761	4.280556e-05	4.28056e-05	4.28056e-05	0.151004	0.261286	0.342954	0.244757	0.226794	0.866005	0.26994	1.03076	0.913141	1.08686	0.1291029	0.916605	1.09098	0.248367	0.948381	0.00219739	0.0178592
