Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
3595	1	-631.3037	-642.9171	11.61345	0.263916	0.65434	0.306092	0.758908	0.926009	1.07399	0.1099007	0.928554	1.07694	0.285004	0.706624	0.0002455074	0.000245507	0.000245507	0.448133	0.421781	0.0361697	0.0939162	0.264701	0.684832	0.272494	0.704994	0.985494	1.01451	0.02150864	0.985597	1.01461	0.268597	0.694913	0.000282568	0.00832409
3596	0	-633.2623	-640.5275	7.265184	0.543849	0.722988	0.726531	0.965844	0.856199	1.1438	0.2146882	0.865191	1.15581	0.63519	0.844416	0.0006875541	0.000687554	0.000687554	0.136759	0.16991	0.0472142	0.646117	0.539883	0.754659	0.575274	0.804128	0.968264	1.03174	0.04706772	0.968752	1.03226	0.557578	0.779393	0.00171233	0.0105446
3597	1	-635.833	-643.8199	7.986847	0.267528	0.65434	0.31028	0.758908	0.926009	1.07399	0.1099007	0.928554	1.07694	0.288904	0.706624	0.0003569484	0.000356948	0.000356948	0.258029	0.614299	0.0354986	0.0921735	0.2795	0.684263	0.2882	0.705563	0.984674	1.01533	0.02272358	0.98479	1.01544	0.28385	0.694913	0.00789215	0.00692509
3598	0	-634.5726	-642.4879	7.915312	0.538654	0.715001	0.733647	0.973831	0.84674	1.15326	0.2290284	0.856863	1.16705	0.63615	0.844416	6.83672e-05	6.83672e-05	6.83672e-05	0.352925	0.438474	0.121843	0.0867581	0.537571	0.740433	0.57281	0.788971	0.968264	1.03174	0.04706772	0.968752	1.03226	0.555191	0.764702	0.00261245	0.00910316
3599	1	-633.8482	-644.3922	10.54402	0.266049	0.642409	0.308565	0.74507	0.926009	1.07399	0.1099007	0.928554	1.07694	0.287307	0.693739	1.526437e-05	1.52644e-05	1.52644e-05	0.272597	0.648981	0.0375028	0.0409194	0.2795	0.682165	0.2882	0.7034	0.984674	1.01533	0.02272358	0.98479	1.01544	0.28385	0.692783	0.00373523	0.00692509
3600	0	-637.3745	-642.3357	4.961175	0.530646	0.697933	0.741655	0.975462	0.834152	1.16585	0.2481794	0.845866	1.18222	0.63615	0.836698	0.004283795	0.00428379	0.00428379	0.282319	0.573175	0.0974667	0.0470399	0.526408	0.737431	0.565343	0.791973	0.964337	1.03566	0.05289605	0.964951	1.03632	0.545875	0.764702	0.00170046	0.011023
3601	1	-633.4013	-642.8462	9.444918	0.274053	0.642409	0.317849	0.74507	0.926009	1.07399	0.1099007	0.928554	1.07694	0.295951	0.693739	0.0001202031	0.000120203	0.000120203	0.254242	0.605285	0.102309	0.0381643	0.279197	0.673615	0.288503	0.696067	0.983608	1.01639	0.0243054	0.98374	1.01653	0.28385	0.684841	0.00373523	0.00873736
3602	0	-636.7318	-641.687	4.955216	0.543164	0.702448	0.750779	0.970947	0.839548	1.16045	0.2399598	0.850568	1.17568	0.646972	0.836698	0.002715242	0.00271524	0.00271524	0.426634	0.495362	0.0373498	0.0406539	0.532404	0.742028	0.571782	0.796911	0.964337	1.03566	0.05289605	0.964951	1.03632	0.552093	0.769469	0.00170046	0.0125658
3603	1	-633.5389	-642.5725	9.033579	0.274931	0.642409	0.318868	0.74507	0.926009	1.07399	0.1099007	0.928554	1.07694	0.296899	0.693739	0.0001360013	0.000136001	0.000136001	0.56585	0.121509	0.227702	0.0849397	0.274111	0.673083	0.283688	0.696599	0.982831	1.01717	0.02545724	0.982976	1.01732	0.278899	0.684841	0.00373523	0.00947503
3604	0	-633.0562	-640.3524	7.296221	0.54157	0.707497	0.743745	0.971615	0.842703	1.1573	0.2351607	0.853326	1.17188	0.642658	0.839556	0.0001785736	0.000178574	0.000178574	0.426634	0.495362	0.0373498	0.0406539	0.52963	0.742028	0.568804	0.796911	0.964337	1.03566	0.05289605	0.964951	1.03632	0.549217	0.769469	0.000717701	0.0119526
3605	1	-633.4444	-643.7035	10.25912	0.273286	0.638895	0.320513	0.749305	0.920466	1.07953	0.1181675	0.923391	1.08297	0.296899	0.6941	0.0005325257	0.000532526	0.000532526	0.473032	0.101577	0.354384	0.0710068	0.261533	0.67009	0.273047	0.699591	0.978462	1.02154	0.03193745	0.978689	1.02178	0.26729	0.684841	0.00113881	0.00952596
3606	0	-634.431	-640.6199	6.188884	0.541039	0.707331	0.743318	0.971782	0.842506	1.15749	0.2354615	0.853153	1.17212	0.642178	0.839556	0.0005716991	0.000571699	0.000571699	0.717085	0.0955227	0.110095	0.0772978	0.529623	0.740391	0.571478	0.798901	0.961989	1.03801	0.05638284	0.962684	1.03876	0.550551	0.769646	0.00227855	0.0119526
3607	1	-632.648	-642.0543	9.406355	0.272589	0.628297	0.322118	0.742457	0.916717	1.08328	0.1237616	0.919913	1.08706	0.297353	0.685377	0.000446672	0.000446672	0.000446672	0.477043	0.102438	0.34891	0.0716088	0.264002	0.662455	0.275624	0.691619	0.978462	1.02154	0.03193745	0.978689	1.02178	0.269813	0.677037	0.000739635	0.0115337
3608	0	-634.4209	-640.9136	6.492738	0.541084	0.710747	0.743273	0.976334	0.842576	1.15742	0.2353548	0.853214	1.17204	0.642178	0.843541	0.0003847194	0.000384719	0.000384719	0.040756	0.063459	0.593198	0.302587	0.536479	0.740391	0.578875	0.798901	0.961989	1.03801	0.05638284	0.962684	1.03876	0.557677	0.769646	0.00189432	0.0119526
3609	1	-634.0677	-643.4379	9.370168	0.260192	0.63386	0.302487	0.736895	0.924833	1.07517	0.1116527	0.927457	1.07822	0.28134	0.685377	0.0005736093	0.000573609	0.000573609	0.0368696	0.188661	0.642588	0.131882	0.265291	0.671255	0.274335	0.69414	0.983239	1.01676	0.02485167	0.983378	1.0169	0.269813	0.682698	0.00152611	0.0108264
3610	0	-633.5136	-640.6425	7.12886	0.541084	0.71385	0.743273	0.980597	0.842576	1.15742	0.2353548	0.853214	1.17204	0.642178	0.847224	0.0003847194	0.000384719	0.000384719	0.0993075	0.154626	0.257441	0.488625	0.542208	0.747044	0.575016	0.792248	0.970634	1.02937	0.04355109	0.971052	1.02981	0.558612	0.769646	0.00189432	0.0108497
3611	1	-634.7733	-643.1179	8.344588	0.263385	0.628967	0.307846	0.73514	0.922167	1.07783	0.1156293	0.924973	1.08111	0.285616	0.682053	0.001295843	0.00129584	0.00129584	0.0368696	0.188661	0.642588	0.131882	0.257029	0.669043	0.266032	0.692478	0.982788	1.01721	0.02552119	0.982934	1.01736	0.261531	0.680761	0.00108209	0.0123999
3612	0	-636.0879	-639.9064	3.818509	0.534334	0.707161	0.745999	0.987287	0.83468	1.16532	0.2473745	0.846325	1.18158	0.640166	0.847224	0.002622615	0.00262262	0.00262262	0.136444	0.212449	0.353712	0.297396	0.521957	0.745112	0.558104	0.796713	0.966532	1.03347	0.04963791	0.967074	1.03405	0.540031	0.770912	0.000139265	0.0162606
3613	1	-633.4884	-642.7001	9.211761	0.263993	0.639096	0.308557	0.746978	0.922167	1.07783	0.1156293	0.924973	1.08111	0.286275	0.693037	8.395725e-05	8.39573e-05	8.39573e-05	0.0451931	0.155757	0.616654	0.182396	0.25435	0.668271	0.264393	0.694658	0.98064	1.01936	0.02870721	0.980824	1.01955	0.259372	0.681464	0.00108209	0.0120407
3614	0	-636.2842	-641.7419	5.457743	0.551916	0.707004	0.772608	0.98971	0.83338	1.16662	0.2493557	0.845195	1.18316	0.662262	0.848357	0.002255194	0.00225519	0.00225519	0.355588	0.158536	0.26395	0.221926	0.535145	0.73951	0.579208	0.8004	0.960458	1.03954	0.05865514	0.96121	1.04036	0.557177	0.769955	0.00136306	0.0123403
3615	1	-633.0476	-642.2014	9.153773	0.279157	0.628427	0.336531	0.757585	0.906813	1.09319	0.1385607	0.910776	1.09796	0.307844	0.693006	0.0002208303	0.00022083	0.00022083	0.0782727	0.350462	0.255362	0.315903	0.273461	0.66718	0.284259	0.693524	0.98064	1.01936	0.02870721	0.980824	1.01955	0.27886	0.680352	0.000719318	0.0120453
3616	0	-637.0177	-643.4611	6.443434	0.548391	0.70519	0.775749	0.997555	0.828297	1.1717	0.2571134	0.840784	1.18937	0.66207	0.851373	0.0005427859	0.000542786	0.000542786	0.102297	0.108045	0.423564	0.366094	0.51379	0.740754	0.556095	0.801747	0.960458	1.03954	0.05865514	0.96121	1.04036	0.534942	0.771251	0.00136306	0.0123403
3617	1	-635.273	-640.638	5.364944	0.27538	0.633151	0.327447	0.752862	0.913629	1.08637	0.1283739	0.917056	1.09045	0.301413	0.693006	0.0002993311	0.000299331	0.000299331	0.0951435	0.426001	0.0948634	0.383993	0.248651	0.671299	0.255357	0.689405	0.986694	1.01331	0.01972852	0.986781	1.0134	0.252004	0.680352	0.000966371	0.0187318
3618	0	-635.8578	-641.5082	5.650439	0.551863	0.701081	0.772277	0.981093	0.833542	1.16646	0.2491097	0.845335	1.18296	0.66207	0.841087	0.0007301097	0.00073011	0.00073011	0.0268477	0.0198325	0.51135	0.441969	0.526656	0.738127	0.570021	0.798904	0.960458	1.03954	0.05865514	0.96121	1.04036	0.548338	0.768515	0.00136306	0.0135711
3619	1	-634.421	-642.6841	8.263099	0.268846	0.628942	0.325083	0.760505	0.905313	1.09469	0.1408055	0.909399	1.09963	0.296964	0.694723	0.0002226936	0.000222694	0.000222694	0.059598	0.266847	0.433021	0.240534	0.264738	0.659796	0.273816	0.682419	0.983145	1.01686	0.02499232	0.983284	1.017	0.269277	0.671108	0.00146664	0.0130302
3620	0	-636.8129	-640.369	3.556121	0.538256	0.704997	0.748107	0.979856	0.836865	1.16313	0.2440445	0.848228	1.17893	0.643181	0.842426	0.001554886	0.00155489	0.00155489	0.226233	0.0157691	0.406582	0.351416	0.537541	0.739146	0.584851	0.804199	0.957849	1.04215	0.06252974	0.958701	1.04308	0.561196	0.771672	0.00439364	0.0134432
3621	1	-636.7158	-644.5516	7.835726	0.276877	0.618235	0.339653	0.758407	0.898179	1.10182	0.1514854	0.902871	1.10758	0.308265	0.688321	0.001443314	0.00144331	0.00144331	0.0429965	0.333215	0.450257	0.173531	0.280905	0.662009	0.288627	0.680206	0.986443	1.01356	0.02010152	0.986533	1.01365	0.284766	0.671108	0.00146664	0.0124026
3622	0	-634.2505	-640.9397	6.689189	0.530868	0.696874	0.740001	0.971405	0.83544	1.16456	0.2462151	0.846987	1.18066	0.635434	0.83414	0.001002605	0.00100261	0.00100261	0.0997901	0.00695565	0.738247	0.155007	0.539369	0.734041	0.583023	0.793452	0.961106	1.03889	0.05769407	0.961833	1.03968	0.561196	0.763746	0.00439364	0.00849045
3623	1	-634.8062	-643.6982	8.892019	0.280558	0.618313	0.344168	0.758502	0.898179	1.10182	0.1514854	0.902871	1.10758	0.312363	0.688408	0.001443314	0.00144331	0.00144331	0.0731067	0.262586	0.283546	0.380762	0.279713	0.65808	0.290787	0.684135	0.980588	1.01941	0.02878328	0.980773	1.0196	0.28525	0.671108	0.00100466	0.0109335
3624	0	-634.2019	-641.1602	6.958397	0.533278	0.698796	0.728363	0.954431	0.845372	1.15463	0.2311059	0.855663	1.16868	0.63082	0.826613	0.0007328961	0.000732896	0.000732896	0.173128	0.0120675	0.729869	0.0849349	0.538399	0.735495	0.579193	0.791224	0.963498	1.0365	0.05414252	0.96414	1.03719	0.558796	0.76336	0.00427878	0.00849045
3625	1	-633.199	-642.5465	9.347536	0.279563	0.634097	0.336654	0.76359	0.907352	1.09265	0.1377556	0.911271	1.09737	0.308109	0.698844	0.0001956414	0.000195641	0.000195641	0.103549	0.37193	0.401617	0.122904	0.26734	0.666553	0.274892	0.685381	0.986073	1.01393	0.02064915	0.986169	1.01403	0.271116	0.675967	0.00162046	0.0108968
3626	0	-635.3862	-642.0634	6.677248	0.535763	0.697653	0.732742	0.954153	0.844715	1.15528	0.232103	0.855088	1.16947	0.634252	0.825903	0.0001656441	0.000165644	0.000165644	0.320894	0.0223672	0.499311	0.157427	0.527889	0.727119	0.573656	0.790158	0.958453	1.04155	0.06163387	0.959281	1.04245	0.550773	0.758639	0.00419493	0.00964436
3627	1	-633.4871	-642.5101	9.023029	0.278724	0.637616	0.336299	0.769326	0.906385	1.09361	0.1392008	0.910383	1.09844	0.307512	0.703471	0.0001074782	0.000107478	0.000107478	0.428487	0.183756	0.135218	0.252539	0.256042	0.673274	0.263635	0.69324	0.985389	1.01461	0.02166362	0.985494	1.01472	0.259839	0.683257	0.0006015	0.0126216
3628	0	-634.8515	-640.9352	6.083774	0.528975	0.696935	0.737194	0.971269	0.835551	1.16445	0.246046	0.847084	1.18052	0.633085	0.834102	0.0009507223	0.000950722	0.000950722	0.243433	0.016968	0.106692	0.632907	0.539498	0.730602	0.580904	0.786675	0.963044	1.03696	0.0548162	0.963702	1.03766	0.560201	0.758639	0.00419493	0.00984844
3629	1	-635.3858	-642.6837	7.297908	0.261802	0.635959	0.315882	0.767327	0.906385	1.09361	0.1392008	0.910383	1.09844	0.288842	0.701643	0.0006070261	0.000607026	0.000607026	0.293803	0.125997	0.0927154	0.487484	0.224422	0.671781	0.231188	0.692036	0.985148	1.01485	0.02202105	0.985257	1.01496	0.227805	0.681909	0.000270131	0.015873
3630	0	-634.4669	-643.7329	9.265951	0.527351	0.699884	0.738818	0.980536	0.832987	1.16701	0.2499553	0.844853	1.18364	0.633085	0.84021	0.0002279004	0.0002279	0.0002279	0.083684	0.0165379	0.282914	0.616864	0.542877	0.726298	0.574506	0.768613	0.971694	1.02831	0.04197741	0.972084	1.02872	0.558691	0.747455	0.00419493	0.00495864
3631	1	-634.5791	-641.8138	7.234641	0.245706	0.649464	0.29646	0.783621	0.906385	1.09361	0.1392008	0.910383	1.09844	0.271083	0.716543	0.0001671232	0.000167123	0.000167123	0.0678769	0.153937	0.124354	0.653832	0.225738	0.681661	0.231888	0.700233	0.986561	1.01344	0.01992612	0.98665	1.01353	0.228813	0.690947	0.000982344	0.0157637
3632	0	-637.1648	-646.3101	9.145309	0.517404	0.687891	0.733943	0.975781	0.826955	1.17304	0.2591647	0.839622	1.19101	0.625673	0.831836	0.0008343719	0.000834372	0.000834372	0.089603	0.00729552	0.630978	0.272123	0.539997	0.73126	0.563916	0.763651	0.978333	1.02167	0.03212917	0.978562	1.02191	0.551957	0.747455	0.00419493	0.00462891
3633	1	-631.102	-642.4493	11.34724	0.23336	0.649464	0.281565	0.783621	0.906385	1.09361	0.1392008	0.910383	1.09844	0.257463	0.716543	0.0001671232	0.000167123	0.000167123	0.133416	0.111881	0.279501	0.475202	0.229919	0.683348	0.23609	0.70169	0.986757	1.01324	0.01963565	0.986843	1.01333	0.233004	0.692519	0.00022776	0.00926238
3634	0	-634.0158	-641.1813	7.165559	0.507055	0.696189	0.720326	0.989011	0.826239	1.17376	0.2602595	0.839002	1.19189	0.61369	0.8426	0.0007776959	0.000777696	0.000777696	0.112802	0.0091844	0.794344	0.0836692	0.520574	0.732388	0.543633	0.764829	0.978333	1.02167	0.03212917	0.978562	1.02191	0.532104	0.748609	0.00419493	0.00827616
3635	1	-633.0198	-641.7867	8.766856	0.236647	0.645471	0.288761	0.787614	0.900813	1.09919	0.1475399	0.905277	1.10463	0.262704	0.716543	0.0005419264	0.000541926	0.000541926	0.116347	0.216253	0.252993	0.414407	0.221928	0.680868	0.227819	0.698941	0.986902	1.0131	0.01942007	0.986987	1.01318	0.224874	0.689904	0.00116207	0.0125506
3636	0	-634.8921	-641.8521	6.960059	0.507055	0.696189	0.720326	0.989011	0.826239	1.17376	0.2602595	0.839002	1.19189	0.61369	0.8426	0.0001965444	0.000196544	0.000196544	0.0371491	0.00867713	0.153563	0.80061	0.522531	0.734996	0.541677	0.761927	0.982009	1.01799	0.02667598	0.982168	1.01816	0.532104	0.748462	0.00489426	0.00854022
3637	1	-633.8945	-643.997	10.10248	0.238128	0.647375	0.288001	0.78296	0.905208	1.09479	0.1409627	0.909302	1.09974	0.263065	0.715168	0.0005419264	0.000541926	0.000541926	0.116347	0.216253	0.252993	0.414407	0.222234	0.681805	0.227514	0.698004	0.98826	1.01174	0.01740651	0.988328	1.01181	0.224874	0.689904	0.00138819	0.00997676
3638	0	-634.7509	-641.4255	6.674562	0.524634	0.706256	0.73444	0.988694	0.833365	1.16663	0.2493789	0.845182	1.18318	0.629537	0.847475	0.0002841742	0.000284174	0.000284174	0.0396779	0.00926778	0.0959465	0.855108	0.534788	0.735373	0.548174	0.75378	0.987639	1.01236	0.01832725	0.987715	1.01244	0.541481	0.744576	0.00529506	0.00854022
3639	1	-635.9454	-644.1264	8.181028	0.220708	0.642663	0.268478	0.781762	0.902347	1.09765	0.1452438	0.90668	1.10292	0.244593	0.712212	0.002875979	0.00287598	0.00287598	0.119258	0.167348	0.28862	0.424774	0.223597	0.681395	0.228456	0.696203	0.989251	1.01075	0.01593744	0.989308	1.01081	0.226027	0.688799	0.00259251	0.00997676
3640	0	-632.895	-641.3626	8.467594	0.529994	0.696098	0.74507	0.97858	0.831322	1.16868	0.2524962	0.843407	1.18567	0.637532	0.837339	0.0006339569	0.000633957	0.000633957	0.428571	0.00709441	0.217725	0.34661	0.533833	0.733894	0.549128	0.754921	0.985876	1.01412	0.02094128	0.985975	1.01422	0.541481	0.744407	0.00173929	0.00854022
3641	1	-636.9771	-647.552	10.5749	0.226874	0.642663	0.275979	0.781762	0.902347	1.09765	0.1452438	0.90668	1.10292	0.251426	0.712212	0.001458058	0.00145806	0.00145806	0.113365	0.110099	0.27436	0.502176	0.204576	0.669954	0.208753	0.683636	0.989892	1.01011	0.01498606	0.989943	1.01016	0.206664	0.676795	0.000704164	0.00917112
3642	0	-633.4991	-643.6504	10.1513	0.519306	0.696098	0.730045	0.97858	0.831322	1.16868	0.2524962	0.843407	1.18567	0.624676	0.837339	0.0005761172	0.000576117	0.000576117	0.423094	0.00700375	0.150145	0.419757	0.53255	0.729423	0.550412	0.753889	0.983506	1.01649	0.02445628	0.98364	1.01663	0.541481	0.741656	0.00173929	0.0056366
3643	1	-633.0762	-645.6357	12.55957	0.226874	0.642663	0.275979	0.781762	0.902347	1.09765	0.1452438	0.90668	1.10292	0.251426	0.712212	0.0001436406	0.000143641	0.000143641	0.13373	0.10757	0.268058	0.490642	0.220199	0.669141	0.225236	0.684448	0.988691	1.01131	0.01676685	0.988755	1.01137	0.222718	0.676795	0.000704164	0.00681841
3644	0	-634.6464	-643.8429	9.196466	0.521566	0.696098	0.733221	0.97858	0.831322	1.16868	0.2524962	0.843407	1.18567	0.627393	0.837339	0.001934332	0.00193433	0.00193433	0.0341541	0.00422336	0.708503	0.253119	0.536	0.734914	0.556276	0.762716	0.981436	1.01856	0.02752602	0.981605	1.01874	0.546138	0.748815	0.00202945	0.0056366
3645	1	-635.1123	-646.9437	11.83139	0.232053	0.644121	0.28228	0.783537	0.902347	1.09765	0.1452438	0.90668	1.10292	0.257167	0.713829	0.0001618381	0.000161838	0.000161838	0.114372	0.229254	0.278896	0.377478	0.231041	0.667711	0.237327	0.685879	0.986578	1.01342	0.0199009	0.986667	1.01351	0.234184	0.676795	0.00245186	0.00620432
3646	0	-633.0784	-642.6543	9.575847	0.528383	0.689857	0.753405	0.983647	0.824447	1.17555	0.2630001	0.837452	1.1941	0.640894	0.836752	0.0008097438	0.000809744	0.000809744	0.547505	0.00148102	0.248454	0.20256	0.536	0.72148	0.556276	0.748774	0.981436	1.01856	0.02752602	0.981605	1.01874	0.546138	0.735127	0.00202945	0.00605105
3647	1	-631.9866	-644.9842	12.99756	0.236257	0.644121	0.287393	0.783537	0.902347	1.09765	0.1452438	0.90668	1.10292	0.261825	0.713829	0.0001618381	0.000161838	0.000161838	0.339764	0.194259	0.368521	0.0974555	0.240888	0.672714	0.247084	0.690016	0.987303	1.0127	0.01882514	0.987383	1.01278	0.243986	0.681365	0.000264882	0.00620432
3648	0	-634.3318	-643.5527	9.220879	0.528658	0.709644	0.753129	1.01096	0.824876	1.17512	0.2623427	0.837824	1.19357	0.640894	0.860303	0.0006277546	0.000627755	0.000627755	0.518992	0.00140389	0.235515	0.24409	0.536902	0.735756	0.555374	0.761068	0.983089	1.01691	0.02507413	0.98323	1.01706	0.546138	0.748412	0.00277079	0.00605105
3649	1	-632.7963	-644.3847	11.58839	0.227204	0.643492	0.276381	0.782771	0.902347	1.09765	0.1452438	0.90668	1.10292	0.251792	0.713132	0.0002484117	0.000248412	0.000248412	0.427423	0.179539	0.302967	0.0900709	0.22991	0.671356	0.236765	0.691374	0.985311	1.01469	0.02177984	0.985417	1.0148	0.233337	0.681365	0.000109998	0.00891972
3650	0	-633.8072	-642.5542	8.74707	0.534975	0.719697	0.762128	1.02528	0.824876	1.17512	0.2623427	0.837824	1.19357	0.648551	0.872491	0.001088643	0.00108864	0.00108864	0.212647	0.000575218	0.0964975	0.69028	0.537604	0.749366	0.554672	0.773158	0.984374	1.01563	0.02316972	0.984494	1.01575	0.546138	0.761262	0.00277079	0.00636196
3651	1	-636.2028	-648.2951	12.09225	0.218513	0.638778	0.271365	0.793281	0.892111	1.10789	0.160581	0.897349	1.11439	0.244939	0.71603	0.002515967	0.00251597	0.00251597	0.298191	0.313289	0.299485	0.0890358	0.230414	0.672828	0.236261	0.689902	0.987471	1.01253	0.01857633	0.987549	1.01261	0.233337	0.681365	0.000167963	0.00570347
3652	0	-632.8736	-643.6025	10.72893	0.529402	0.713792	0.767701	1.03509	0.816284	1.18372	0.2755061	0.830418	1.20421	0.648551	0.874441	5.996034e-05	5.99603e-05	5.99603e-05	0.193599	0.000776153	0.130206	0.675419	0.536397	0.747683	0.555879	0.774841	0.982163	1.01784	0.02644781	0.982319	1.018	0.546138	0.761262	0.00181974	0.00476423
3653	1	-633.6297	-646.9797	13.34999	0.218513	0.63793	0.271365	0.792227	0.892111	1.10789	0.160581	0.897349	1.11439	0.244939	0.715079	0.0001049974	0.000104997	0.000104997	0.211536	0.351972	0.336463	0.100029	0.219186	0.671989	0.225303	0.690741	0.98624	1.01376	0.02040242	0.986333	1.01386	0.222244	0.681365	0.000426121	0.00570347
3654	0	-633.2423	-640.5951	7.35275	0.529402	0.713773	0.767701	1.03506	0.816284	1.18372	0.2755061	0.830418	1.20421	0.648551	0.874418	0.0007980733	0.000798073	0.000798073	0.193599	0.000776153	0.130206	0.675419	0.541094	0.749758	0.560747	0.776991	0.982163	1.01784	0.02644781	0.982319	1.018	0.550921	0.763375	0.00400835	0.00781994
3655	1	-633.7573	-646.4067	12.64945	0.212668	0.6339	0.267138	0.796257	0.886476	1.11352	0.1690393	0.892244	1.12077	0.239903	0.715079	0.001393474	0.00139347	0.00139347	0.0576329	0.643378	0.116142	0.182846	0.21456	0.66323	0.220536	0.681704	0.986264	1.01374	0.02036579	0.986357	1.01383	0.217548	0.672467	0.000455986	0.00570347
3656	0	-635.5003	-641.0814	5.581078	0.53357	0.715294	0.770966	1.03354	0.818023	1.18198	0.2728389	0.831913	1.20205	0.652268	0.874418	0.001448311	0.00144831	0.00144831	0.250393	0.107604	0.168403	0.4736	0.542509	0.75172	0.559332	0.77503	0.984732	1.01527	0.02263789	0.984847	1.01539	0.550921	0.763375	0.00529392	0.00904359
3657	1	-637.2122	-649.8022	12.59003	0.217951	0.628778	0.273773	0.789823	0.886476	1.11352	0.1690393	0.892244	1.12077	0.245862	0.7093	0.002278479	0.00227848	0.00227848	0.0541767	0.604795	0.109177	0.231851	0.218942	0.66323	0.225041	0.681704	0.986264	1.01374	0.02036579	0.986357	1.01383	0.221991	0.672467	0.000455986	0.00485897
3658	0	-636.5247	-641.3393	4.814628	0.540837	0.721114	0.77422	1.03229	0.82253	1.17747	0.2659326	0.835798	1.19646	0.657529	0.876702	0.001448311	0.00144831	0.00144831	0.188145	0.088951	0.139211	0.583693	0.543441	0.750566	0.557481	0.769957	0.987247	1.01275	0.01890841	0.987327	1.01284	0.550461	0.760261	0.00529392	0.0104284
3659	1	-635.3488	-643.8775	8.52869	0.217947	0.630463	0.273777	0.791964	0.886461	1.11354	0.1690623	0.89223	1.12079	0.245862	0.711214	0.002466509	0.00246651	0.00246651	0.437903	0.298235	0.0538372	0.210025	0.218094	0.664197	0.223525	0.680737	0.987702	1.0123	0.01823363	0.987777	1.01237	0.220809	0.672467	0.00030935	0.0120497
3660	0	-633.7554	-640.7794	7.02401	0.545586	0.717046	0.800333	1.05185	0.810726	1.18927	0.2840426	0.82565	1.21117	0.672959	0.884449	0.001448311	0.00144831	0.00144831	0.440657	0.178068	0.278682	0.102594	0.543441	0.748851	0.557481	0.768198	0.987247	1.01275	0.01890841	0.987327	1.01284	0.550461	0.758525	0.00125802	0.0104284
3661	1	-633.5376	-643.0978	9.560224	0.217534	0.629268	0.27419	0.79316	0.88478	1.11522	0.1715872	0.890712	1.1227	0.245862	0.711214	0.001249757	0.00124976	0.00124976	0.56197	0.120521	0.0690904	0.248418	0.216898	0.663861	0.222522	0.681074	0.987201	1.0128	0.01897641	0.987282	1.01288	0.21971	0.672467	0.00203586	0.00970486
3662	0	-633.0603	-640.7829	7.722573	0.540684	0.717104	0.793143	1.05194	0.810726	1.18927	0.2840426	0.82565	1.21117	0.666913	0.884521	0.0002662142	0.000266214	0.000266214	0.450173	0.175038	0.27394	0.100848	0.531051	0.749217	0.544245	0.767832	0.98773	1.01227	0.01819289	0.987804	1.01235	0.537648	0.758525	0.00125802	0.0104284
3663	1	-634.8647	-645.3155	10.45079	0.228433	0.629549	0.287928	0.793514	0.88478	1.11522	0.1715872	0.890712	1.1227	0.25818	0.711532	7.901141e-05	7.90114e-05	7.90114e-05	0.56197	0.120521	0.0690904	0.248418	0.218249	0.655494	0.226423	0.680043	0.981618	1.01838	0.02725615	0.981784	1.01855	0.222336	0.667769	0.00203586	0.00917075
3664	0	-633.2731	-642.2497	8.976657	0.540684	0.715829	0.793143	1.05007	0.810726	1.18927	0.2840426	0.82565	1.21117	0.666913	0.882948	0.0007347334	0.000734733	0.000734733	0.199795	0.253029	0.284314	0.262861	0.541581	0.743849	0.559328	0.768224	0.98388	1.01612	0.02390209	0.984008	1.01625	0.550454	0.756036	0.00125802	0.00767996
3665	1	-635.9106	-648.7428	12.8322	0.221499	0.623669	0.279188	0.786102	0.88478	1.11522	0.1715872	0.890712	1.1227	0.250344	0.704886	0.001370625	0.00137063	0.00137063	0.115748	0.144436	0.160985	0.578831	0.21419	0.651642	0.224791	0.683895	0.97585	1.02415	0.03581148	0.976135	1.02445	0.21949	0.667769	0.000118253	0.00563111
3666	0	-636.0476	-647.0691	11.02146	0.533157	0.714032	0.782101	1.04743	0.810726	1.18927	0.2840426	0.82565	1.21117	0.657629	0.880731	4.42076e-06	4.42076e-06	4.42076e-06	0.109545	0.260288	0.29247	0.337697	0.548696	0.745136	0.567246	0.770326	0.983378	1.01662	0.02464616	0.983514	1.01676	0.557971	0.757731	7.84346e-05	0.00595326
3667	1	-633.4243	-645.8956	12.47122	0.210553	0.61745	0.268257	0.786667	0.879485	1.12052	0.1795488	0.885942	1.12874	0.239405	0.702058	0.0004233888	0.000423389	0.000423389	0.115748	0.144436	0.160985	0.578831	0.200373	0.648368	0.21029	0.680459	0.97585	1.02415	0.03581148	0.976135	1.02445	0.205331	0.664413	0.000125829	0.00740258
